Frame#,Time,Perspiration
0,0,0.001600048
1,0.1363607,0.001599951
2,0.2676971,0.00247284
3,0.4241132,0.002133329
5,0.5985791,0.002133329
8,0.6767846,0.004999885
10,0.803121,0.004999885
11,0.9374773,0.003039956
12,1.068827,0.005199933
13,1.203183,0.003399851
14,1.34055,0.00239983
15,1.480921,0.002666585
16,1.603302,0.002400008
17,1.735655,0.001599972
18,1.875025,0.004800118
19,2.004369,0.002560117
20,2.146747,0.001600073
21,2.271077,0.002285819
22,2.402935,0.001599921
23,2.537285,0.003428685
24,2.67114,0.002400059
25,2.803493,0.003446288
26,2.938576,0.00352007
27,3.071555,0.004000081
28,3.204446,0.004631759
30,3.340306,0.002080004
32,3.479676,0.003520131
35,3.604509,0.004000061
36,3.740264,0.002338498
37,3.87128,0.001920006
38,4.01817,0.001920006
39,4.150023,0.003446147
40,4.273519,0.003999908
41,4.405909,0.002666653
42,4.544275,0.002971412
43,4.67277,0.004307584
44,4.80621,0.00426674
45,4.946733,0.004266735
46,5.072568,0.002623998
47,5.224471,0.001900049
48,5.226476,0.002427592
49,5.341782,0.003840023
52,5.605997,0.00437333
53,5.739097,0.004639907
54,5.873966,0.005415351
55,6.007321,0.003692289
56,6.140677,0.005155521
57,6.274028,0.005485617
58,6.408386,0.003400079
59,6.551767,0.002447135
60,6.673591,0.002707675
61,6.808448,0.003520039
63,6.952833,0.003520039
67,7.074239,0.002164805
68,7.208485,0.002857143
69,7.342382,0.002285688
70,7.474618,0.007762866
71,7.609477,0.006344971
72,7.740826,0.007040157
73,7.875688,0.004444512
74,8.009981,0.004988176
75,8.141832,0.005935519
76,8.276189,0.006400108
77,8.40804,0.005599932
78,8.542911,0.004575536
79,8.696856,0.004923232
80,8.810159,0.00377876
81,8.943012,0.002690949
82,9.080716,0.001600012
85,9.211062,0.003670631
87,9.343917,0.003555617
88,9.477771,0.003555515
89,9.61213,0.005119807
90,9.744483,0.003199994
91,9.878167,0.002559995
