Session,StartTime,startTimestamp,EndTime,EndTimestamp
Session 1,4.265589,Tue Jul 17 16:11:48.774 2018,178.4368,Tue Jul 17 16:14:42.945 2018
Session 2,4519.03,Tue Jul 17 17:27:03.539 2018,4776.354,Tue Jul 17 17:31:20.862 2018
