"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
71,0.00323758401738404,2018-09-04 13:05:56,0.0038569323,"RestingBaseline"
72,0.00323437524180151,2018-09-04 13:05:57,0.0039319475862069,"RestingBaseline"
73,0.00323072557522232,2018-09-04 13:05:58,0.00354826033333333,"RestingBaseline"
74,0.00322655964455956,2018-09-04 13:05:59,0.00286578566666667,"RestingBaseline"
75,0.00322197049103085,2018-09-04 13:06:00,0.00311433596666667,"RestingBaseline"
76,0.0032170293606956,2018-09-04 13:06:01,0.0030935686,"RestingBaseline"
77,0.00321183327796832,2018-09-04 13:06:02,0.0033075283,"RestingBaseline"
78,0.00320649630305135,2018-09-04 13:06:03,0.0033517272,"RestingBaseline"
79,0.00320114193987189,2018-09-04 13:06:04,0.00303252676666667,"RestingBaseline"
80,0.0031958967754007,2018-09-04 13:06:05,0.00312976503333333,"RestingBaseline"
81,0.00319088499170801,2018-09-04 13:06:06,0.0027450073,"RestingBaseline"
82,0.00318622321911808,2018-09-04 13:06:07,0.00280560576666667,"RestingBaseline"
83,0.00318201523343883,2018-09-04 13:06:08,0.0032689722,"RestingBaseline"
84,0.00317834620072273,2018-09-04 13:06:09,0.00350259973333333,"RestingBaseline"
85,0.00317527655309638,2018-09-04 13:06:10,0.00266648616666667,"RestingBaseline"
86,0.00317283611959246,2018-09-04 13:06:11,0.00233260893333333,"RestingBaseline"
87,0.00317101967246155,2018-09-04 13:06:12,0.0024117795,"RestingBaseline"
88,0.00316978528717899,2018-09-04 13:06:13,0.0026973784,"RestingBaseline"
89,0.00316905660397965,2018-09-04 13:06:14,0.00291805153333333,"RestingBaseline"
90,0.00316872922208055,2018-09-04 13:06:15,0.00361425356666667,"RestingBaseline"
91,0.00316868035898297,2018-09-04 13:06:16,0.00289901353333333,"RestingBaseline"
92,0.00316878001530744,2018-09-04 13:06:17,0.0032444792,"RestingBaseline"
93,0.00316890154968481,2018-09-04 13:06:18,0.0037295092,"RestingBaseline"
94,0.0031689312557255,2018-09-04 13:06:19,0.00324861196551724,"RestingBaseline"
95,0.00316877031059923,2018-09-04 13:06:20,0.0029649165483871,"RestingBaseline"
96,0.00316833005289458,2018-09-04 13:06:21,0.0032203384,"RestingBaseline"
97,0.00316755702766828,2018-09-04 13:06:22,0.0030285153,"RestingBaseline"
98,0.00316639765339372,2018-09-04 13:06:23,0.0036719621,"RestingBaseline"
99,0.00316481458708198,2018-09-04 13:06:24,0.00279818316666667,"RestingBaseline"
100,0.00316278166027939,2018-09-04 13:06:25,0.00297490933333333,"RestingBaseline"
101,0.00316028433104078,2018-09-04 13:06:26,0.0030541504,"RestingBaseline"
102,0.00315732137151808,2018-09-04 13:06:27,0.0036492271,"RestingBaseline"
103,0.0031539685652555,2018-09-04 13:06:28,0.00387256489655172,"RestingBaseline"
104,0.00315020618648607,2018-09-04 13:06:29,0.00297676843333333,"RestingBaseline"
105,0.00314593638292077,2018-09-04 13:06:30,0.00319811274193548,"RestingBaseline"
106,0.00314134680908326,2018-09-04 13:06:31,0.0033089091,"RestingBaseline"
107,0.00313659402803892,2018-09-04 13:06:32,0.00250516276666667,"RestingBaseline"
108,0.0031316893076189,2018-09-04 13:06:33,0.0028966862,"RestingBaseline"
109,0.00312672101023741,2018-09-04 13:06:34,0.0033370215,"RestingBaseline"
110,0.00312177963381773,2018-09-04 13:06:35,0.00333718353333333,"RestingBaseline"
111,0.00311695489372359,2018-09-04 13:06:36,0.00369097916666667,"RestingBaseline"
112,0.00311233233566764,2018-09-04 13:06:37,0.0028268479,"RestingBaseline"
113,0.00310798916750841,2018-09-04 13:06:38,0.0026031827,"RestingBaseline"
114,0.0031041146629416,2018-09-04 13:06:39,0.00237918857142857,"RestingBaseline"
115,0.0031006638758303,2018-09-04 13:06:40,0.00313259768965517,"RestingBaseline"
116,0.00309763455866938,2018-09-04 13:06:41,0.00318963544444444,"RestingBaseline"
117,0.00309519303597023,2018-09-04 13:06:42,0.00235492058333333,"RestingBaseline"
118,0.00309305202999567,2018-09-04 13:06:43,0.00285033244444444,"RestingBaseline"
119,0.00309098409266699,2018-09-04 13:06:44,0.00282158986666667,"RestingBaseline"
120,0.00308913534040419,2018-09-04 13:06:45,0.00262407583333333,"RestingBaseline"
121,0.00308771674577554,2018-09-04 13:06:46,0.00303875125,"RestingBaseline"
122,0.00308650192009183,2018-09-04 13:06:47,0.0036070049,"RestingBaseline"
123,0.00308555172126815,2018-09-04 13:06:48,0.00284350161111111,"RestingBaseline"
124,0.0030848167812472,2018-09-04 13:06:49,0.00312270341666667,"RestingBaseline"
125,0.00308406560864709,2018-09-04 13:06:50,0.00313452566666667,"RestingBaseline"
126,0.00308340483769309,2018-09-04 13:06:51,0.00313957658333333,"RestingBaseline"
127,0.00308277119064949,2018-09-04 13:06:52,0.0029176861,"RestingBaseline"
128,0.00308225473658622,2018-09-04 13:06:53,0.00292943716666667,"RestingBaseline"
129,0.00308190678169101,2018-09-04 13:06:54,0.0029030456,"RestingBaseline"
130,0.00308168149536208,2018-09-04 13:06:55,0.00264913357692308,"RestingBaseline"
131,0.0030816210422964,2018-09-04 13:06:56,0.00278365946666667,"RestingBaseline"
132,0.00308178308489903,2018-09-04 13:06:57,0.00307688666666667,"RestingBaseline"
133,0.0030822120253778,2018-09-04 13:06:58,0.00299087423333333,"RestingBaseline"
134,0.00308297999025963,2018-09-04 13:06:59,0.00287157593333333,"RestingBaseline"
135,0.00308411057170851,2018-09-04 13:07:00,0.00303049643333333,"RestingBaseline"
136,0.0030855173475487,2018-09-04 13:07:01,0.00337415623076923,"RestingBaseline"
137,0.00308729844272311,2018-09-04 13:07:02,0.0025023625,"RestingBaseline"
138,0.00308962358629064,2018-09-04 13:07:03,0.00262146426666667,"RestingBaseline"
139,0.00309228843840697,2018-09-04 13:07:04,0.00281197846428571,"RestingBaseline"
140,0.00309524916724066,2018-09-04 13:07:05,0.00275480292857143,"RestingBaseline"
141,0.00309870105744795,2018-09-04 13:07:06,0.00249561626666667,"RestingBaseline"
142,0.00310237665341492,2018-09-04 13:07:07,0.00258514092307692,"RestingBaseline"
143,0.00310615502009249,2018-09-04 13:07:08,0.00403641622222222,"RestingBaseline"
144,0.00311052079641121,2018-09-04 13:07:09,0.0033473135,"RestingBaseline"
145,0.00311543496418458,2018-09-04 13:07:10,0.0027241939,"RestingBaseline"
146,0.00312067273563396,2018-09-04 13:07:11,0.0036764634,"RestingBaseline"
147,0.00312623784303635,2018-09-04 13:07:12,0.002223762,"RestingBaseline"
148,0.00313193678865699,2018-09-04 13:07:13,0.00271921557142857,"RestingBaseline"
149,0.00313796764562224,2018-09-04 13:07:14,0.00278505573333333,"RestingBaseline"
150,0.00314456197459021,2018-09-04 13:07:15,0.00295565283333333,"RestingBaseline"
151,0.00315152944341259,2018-09-04 13:07:16,0.00296900836666667,"RestingBaseline"
152,0.00315887684758433,2018-09-04 13:07:17,0.00327461463333333,"RestingBaseline"
153,0.00316660975249397,2018-09-04 13:07:18,0.00301375473333333,"RestingBaseline"
154,0.00317473507009213,2018-09-04 13:07:19,0.00297724703333333,"RestingBaseline"
155,0.00318282397149148,2018-09-04 13:07:20,0.00351973140740741,"RestingBaseline"
156,0.0031912969043058,2018-09-04 13:07:21,0.00268799583333333,"RestingBaseline"
157,0.00320064038967503,2018-09-04 13:07:22,0.0031097107,"RestingBaseline"
158,0.00321044945526046,2018-09-04 13:07:23,0.00299331466666667,"RestingBaseline"
159,0.00322075564326033,2018-09-04 13:07:24,0.00331049056666667,"RestingBaseline"
160,0.00323159423216234,2018-09-04 13:07:25,0.00283768753333333,"RestingBaseline"
161,0.00324300371621912,2018-09-04 13:07:26,0.00298896623333333,"RestingBaseline"
162,0.00325481847423676,2018-09-04 13:07:27,0.00336326637931035,"RestingBaseline"
163,0.00326727278308536,2018-09-04 13:07:28,0.00281402703333333,"RestingBaseline"
164,0.00328063831572453,2018-09-04 13:07:29,0.0028113482,"RestingBaseline"
165,0.00329354929635334,2018-09-04 13:07:30,0.00335230328,"RestingBaseline"
166,0.00330717080072298,2018-09-04 13:07:31,0.00358788823333333,"RestingBaseline"
167,0.00332286533009733,2018-09-04 13:07:32,0.0031509135,"RestingBaseline"
168,0.00333921901993666,2018-09-04 13:07:33,0.00332185662068966,"RestingBaseline"
169,0.00335594292651052,2018-09-04 13:07:34,0.00291284971428571,"RestingBaseline"
170,0.00337266088799761,2018-09-04 13:07:35,0.00258050865384615,"RestingBaseline"
171,0.00339060158480332,2018-09-04 13:07:36,0.00327571127586207,"RestingBaseline"
172,0.00341084887968479,2018-09-04 13:07:37,0.0032102799,"RestingBaseline"
173,0.00343209493252367,2018-09-04 13:07:38,0.00307904427586207,"RestingBaseline"
174,0.00345426108090807,2018-09-04 13:07:39,0.00333785653333333,"RestingBaseline"
175,0.00347758225776072,2018-09-04 13:07:40,0.00339161936666667,"RestingBaseline"
176,0.0035014562726624,2018-09-04 13:07:41,0.0035794081,"RestingBaseline"
177,0.00352315039125024,2018-09-04 13:07:42,0.00260910525,"RestingBaseline"
178,0.00354472152462142,2018-09-04 13:07:43,0.003190036,"RestingBaseline"
179,0.00356582468854331,2018-09-04 13:07:44,0.00300218458333333,"RestingBaseline"
