4479.018,Mon Jun 25 02:50:22.345 2018,1165,805, 0
4479.026,Mon Jun 25 02:50:22.355 2018,1163,811, 0
4479.034,Mon Jun 25 02:50:22.363 2018,1162,815, 0
4479.042,Mon Jun 25 02:50:22.372 2018,1160,821, 0
4479.05,Mon Jun 25 02:50:22.375 2018,1158,826, 0
4479.058,Mon Jun 25 02:50:22.386 2018,1158,829, 0
4479.066,Mon Jun 25 02:50:22.396 2018,1157,832, 0
4479.074,Mon Jun 25 02:50:22.404 2018,1155,834, 0
4479.082,Mon Jun 25 02:50:22.406 2018,1155,836, 0
4479.09,Mon Jun 25 02:50:22.416 2018,1153,839, 0
4479.098,Mon Jun 25 02:50:22.426 2018,1152,840, 0
4479.106,Mon Jun 25 02:50:22.436 2018,1150,841, 0
4479.114,Mon Jun 25 02:50:22.445 2018,1149,843, 0
4479.122,Mon Jun 25 02:50:22.453 2018,1148,843, 0
4479.13,Mon Jun 25 02:50:22.457 2018,1148,843, 0
4479.154,Mon Jun 25 02:50:22.480 2018,1147,843, 0
4479.162,Mon Jun 25 02:50:22.492 2018,1147,843, 0
4479.17,Mon Jun 25 02:50:22.492 2018,1145,843, 0
4479.178,Mon Jun 25 02:50:22.505 2018,1143,839, 0
4479.186,Mon Jun 25 02:50:22.515 2018,1140,834, 0
4479.194,Mon Jun 25 02:50:22.523 2018,1136,827, 0
4479.202,Mon Jun 25 02:50:22.533 2018,1132,820, 0
4479.21,Mon Jun 25 02:50:22.536 2018,1127,811, 0
4479.218,Mon Jun 25 02:50:22.546 2018,1121,800, 0
4479.226,Mon Jun 25 02:50:22.556 2018,1113,785, 0
4479.234,Mon Jun 25 02:50:22.564 2018,1103,765, 0
4479.242,Mon Jun 25 02:50:22.566 2018,1094,742, 0
4479.25,Mon Jun 25 02:50:22.577 2018,1085,722, 0
4479.258,Mon Jun 25 02:50:22.587 2018,1078,702, 0
4479.266,Mon Jun 25 02:50:22.595 2018,1070,682, 0
4479.274,Mon Jun 25 02:50:22.602 2018,1063,665, 0
4479.282,Mon Jun 25 02:50:22.611 2018,1058,648, 0
4479.29,Mon Jun 25 02:50:22.620 2018,1052,629, 0
4479.298,Mon Jun 25 02:50:22.625 2018,1048,615, 0
4479.306,Mon Jun 25 02:50:22.634 2018,1044,604, 0
4479.314,Mon Jun 25 02:50:22.644 2018,1042,597, 0
4479.322,Mon Jun 25 02:50:22.651 2018,1041,592, 0
4479.33,Mon Jun 25 02:50:22.653 2018,1040,590, 0
4479.49,Mon Jun 25 02:50:22.816 2018,1040,590, 0
4479.506,Mon Jun 25 02:50:22.836 2018,1040,590, 0
4479.514,Mon Jun 25 02:50:22.845 2018,1040,590, 0
4479.522,Mon Jun 25 02:50:22.847 2018,1040,592, 0
4479.53,Mon Jun 25 02:50:22.857 2018,1040,595, 0
4479.538,Mon Jun 25 02:50:22.867 2018,1040,598, 0
4479.546,Mon Jun 25 02:50:22.875 2018,1040,601, 0
4479.554,Mon Jun 25 02:50:22.880 2018,1041,604, 0
4479.562,Mon Jun 25 02:50:22.891 2018,1042,609, 0
4479.57,Mon Jun 25 02:50:22.899 2018,1043,614, 0
4479.578,Mon Jun 25 02:50:22.903 2018,1044,619, 0
4479.586,Mon Jun 25 02:50:22.914 2018,1045,624, 0
4479.594,Mon Jun 25 02:50:22.923 2018,1047,628, 0
4479.602,Mon Jun 25 02:50:22.932 2018,1047,633, 0
4479.61,Mon Jun 25 02:50:22.935 2018,1048,636, 0
4479.618,Mon Jun 25 02:50:22.945 2018,1048,639, 0
4479.626,Mon Jun 25 02:50:22.955 2018,1048,641, 0
4479.634,Mon Jun 25 02:50:22.963 2018,1049,642, 0
4479.642,Mon Jun 25 02:50:22.972 2018,1049,643, 0
4479.65,Mon Jun 25 02:50:22.976 2018,1049,644, 0
4479.658,Mon Jun 25 02:50:22.986 2018,1049,645, 0
4479.666,Mon Jun 25 02:50:22.996 2018,1049,645, 0
4479.674,Mon Jun 25 02:50:23.004 2018,1049,646, 0
4479.682,Mon Jun 25 02:50:23.006 2018,1050,647, 0
4479.69,Mon Jun 25 02:50:23.016 2018,1051,648, 0
4479.698,Mon Jun 25 02:50:23.026 2018,1052,651, 0
4479.706,Mon Jun 25 02:50:23.036 2018,1052,653, 0
4479.714,Mon Jun 25 02:50:23.044 2018,1052,655, 0
4479.722,Mon Jun 25 02:50:23.052 2018,1053,657, 0
4479.73,Mon Jun 25 02:50:23.060 2018,1054,659, 0
4479.738,Mon Jun 25 02:50:23.068 2018,1054,661, 0
4479.746,Mon Jun 25 02:50:23.075 2018,1054,664, 0
4479.754,Mon Jun 25 02:50:23.084 2018,1054,665, 0
4479.762,Mon Jun 25 02:50:23.091 2018,1055,666, 0
4479.906,Mon Jun 25 02:50:23.235 2018,1055,666, 0
4479.914,Mon Jun 25 02:50:23.242 2018,1054,665, 0
4479.922,Mon Jun 25 02:50:23.251 2018,1053,663, 0
4479.93,Mon Jun 25 02:50:23.257 2018,1051,662, 0
4479.938,Mon Jun 25 02:50:23.267 2018,1050,659, 0
4479.946,Mon Jun 25 02:50:23.275 2018,1048,658, 0
4479.954,Mon Jun 25 02:50:23.281 2018,1046,656, 0
4479.962,Mon Jun 25 02:50:23.290 2018,1045,654, 0
4479.97,Mon Jun 25 02:50:23.300 2018,1043,653, 0
4479.978,Mon Jun 25 02:50:23.304 2018,1042,651, 0
4479.986,Mon Jun 25 02:50:23.313 2018,1040,649, 0
4479.994,Mon Jun 25 02:50:23.323 2018,1039,646, 0
4480.002,Mon Jun 25 02:50:23.328 2018,1036,643, 0
4480.01,Mon Jun 25 02:50:23.335 2018,1033,638, 0
4480.018,Mon Jun 25 02:50:23.345 2018,1030,632, 0
4480.026,Mon Jun 25 02:50:23.355 2018,1026,626, 0
4480.034,Mon Jun 25 02:50:23.363 2018,1023,620, 0
4480.042,Mon Jun 25 02:50:23.372 2018,1019,614, 0
4480.05,Mon Jun 25 02:50:23.375 2018,1017,608, 0
4480.058,Mon Jun 25 02:50:23.385 2018,1013,602, 0
4480.066,Mon Jun 25 02:50:23.396 2018,1010,596, 0
4480.074,Mon Jun 25 02:50:23.404 2018,1006,590, 0
4480.082,Mon Jun 25 02:50:23.406 2018,1003,586, 0
4480.09,Mon Jun 25 02:50:23.416 2018,1000,581, 0
4480.098,Mon Jun 25 02:50:23.426 2018,998,578, 0
4480.106,Mon Jun 25 02:50:23.434 2018,996,574, 0
4480.114,Mon Jun 25 02:50:23.442 2018,993,571, 0
4480.122,Mon Jun 25 02:50:23.452 2018,992,568, 0
4480.13,Mon Jun 25 02:50:23.458 2018,990,565, 0
4480.138,Mon Jun 25 02:50:23.466 2018,988,563, 0
4480.146,Mon Jun 25 02:50:23.475 2018,987,561, 0
4480.154,Mon Jun 25 02:50:23.483 2018,986,558, 0
4480.162,Mon Jun 25 02:50:23.491 2018,984,556, 0
4480.17,Mon Jun 25 02:50:23.499 2018,983,554, 0
4480.178,Mon Jun 25 02:50:23.507 2018,981,552, 0
4480.186,Mon Jun 25 02:50:23.515 2018,980,549, 0
4480.194,Mon Jun 25 02:50:23.523 2018,978,548, 0
4480.202,Mon Jun 25 02:50:23.532 2018,977,546, 0
4480.21,Mon Jun 25 02:50:23.535 2018,975,544, 0
4480.218,Mon Jun 25 02:50:23.545 2018,974,540, 0
4480.226,Mon Jun 25 02:50:23.553 2018,972,537, 0
4480.234,Mon Jun 25 02:50:23.563 2018,970,534, 0
4480.242,Mon Jun 25 02:50:23.572 2018,969,530, 0
4480.25,Mon Jun 25 02:50:23.577 2018,967,526, 0
4480.258,Mon Jun 25 02:50:23.587 2018,964,521, 0
4480.266,Mon Jun 25 02:50:23.595 2018,961,515, 0
4480.274,Mon Jun 25 02:50:23.604 2018,958,509, 0
4480.282,Mon Jun 25 02:50:23.612 2018,955,504, 0
4480.29,Mon Jun 25 02:50:23.619 2018,952,498, 0
4480.298,Mon Jun 25 02:50:23.627 2018,948,490, 0
4480.306,Mon Jun 25 02:50:23.635 2018,944,483, 0
4480.314,Mon Jun 25 02:50:23.643 2018,941,477, 0
4480.322,Mon Jun 25 02:50:23.652 2018,938,471, 0
4480.33,Mon Jun 25 02:50:23.655 2018,935,465, 0
4480.338,Mon Jun 25 02:50:23.665 2018,931,459, 0
4480.346,Mon Jun 25 02:50:23.675 2018,928,454, 0
4480.354,Mon Jun 25 02:50:23.683 2018,925,449, 0
4480.362,Mon Jun 25 02:50:23.692 2018,922,444, 0
4480.37,Mon Jun 25 02:50:23.695 2018,920,440, 0
4480.378,Mon Jun 25 02:50:23.705 2018,918,435, 0
4480.386,Mon Jun 25 02:50:23.716 2018,915,430, 0
4480.394,Mon Jun 25 02:50:23.724 2018,913,427, 0
4480.402,Mon Jun 25 02:50:23.726 2018,913,424, 0
4480.41,Mon Jun 25 02:50:23.736 2018,912,421, 0
4480.418,Mon Jun 25 02:50:23.746 2018,911,419, 0
4480.426,Mon Jun 25 02:50:23.756 2018,910,416, 0
4480.434,Mon Jun 25 02:50:23.764 2018,910,415, 0
4480.442,Mon Jun 25 02:50:23.766 2018,910,414, 0
4480.45,Mon Jun 25 02:50:23.777 2018,910,413, 0
4480.602,Mon Jun 25 02:50:23.932 2018,910,413, 0
4480.642,Mon Jun 25 02:50:23.972 2018,910,413, 0
4480.65,Mon Jun 25 02:50:23.980 2018,910,413, 0
4480.658,Mon Jun 25 02:50:23.988 2018,910,414, 0
4480.666,Mon Jun 25 02:50:23.995 2018,910,415, 0
4480.674,Mon Jun 25 02:50:24.003 2018,910,417, 0
4480.682,Mon Jun 25 02:50:24.012 2018,910,418, 0
4480.69,Mon Jun 25 02:50:24.017 2018,911,419, 0
4480.698,Mon Jun 25 02:50:24.027 2018,911,421, 0
4480.706,Mon Jun 25 02:50:24.035 2018,911,421, 0
4480.714,Mon Jun 25 02:50:24.044 2018,911,423, 0
4480.722,Mon Jun 25 02:50:24.052 2018,911,424, 0
4480.73,Mon Jun 25 02:50:24.058 2018,911,424, 0
4480.738,Mon Jun 25 02:50:24.067 2018,911,425, 0
4480.746,Mon Jun 25 02:50:24.075 2018,911,426, 0
4480.754,Mon Jun 25 02:50:24.083 2018,912,427, 0
4480.762,Mon Jun 25 02:50:24.092 2018,912,427, 0
4480.77,Mon Jun 25 02:50:24.095 2018,912,428, 0
4480.778,Mon Jun 25 02:50:24.105 2018,912,429, 0
4480.794,Mon Jun 25 02:50:24.123 2018,912,429, 0
4480.802,Mon Jun 25 02:50:24.133 2018,913,430, 0
4480.81,Mon Jun 25 02:50:24.137 2018,913,430, 0
4480.818,Mon Jun 25 02:50:24.147 2018,913,431, 0
4480.826,Mon Jun 25 02:50:24.156 2018,913,432, 0
4480.834,Mon Jun 25 02:50:24.165 2018,913,433, 0
4480.842,Mon Jun 25 02:50:24.173 2018,913,436, 0
4480.85,Mon Jun 25 02:50:24.181 2018,914,438, 0
4480.858,Mon Jun 25 02:50:24.189 2018,914,441, 0
4480.866,Mon Jun 25 02:50:24.197 2018,915,444, 0
4480.874,Mon Jun 25 02:50:24.203 2018,916,448, 0
4480.882,Mon Jun 25 02:50:24.211 2018,917,452, 0
4480.89,Mon Jun 25 02:50:24.219 2018,918,458, 0
4480.898,Mon Jun 25 02:50:24.224 2018,919,464, 0
4480.906,Mon Jun 25 02:50:24.232 2018,920,471, 0
4480.914,Mon Jun 25 02:50:24.244 2018,922,478, 0
4480.922,Mon Jun 25 02:50:24.244 2018,925,486, 0
4480.93,Mon Jun 25 02:50:24.253 2018,927,494, 0
4480.938,Mon Jun 25 02:50:24.267 2018,928,501, 0
4480.946,Mon Jun 25 02:50:24.273 2018,930,508, 0
4480.954,Mon Jun 25 02:50:24.283 2018,931,515, 0
4480.962,Mon Jun 25 02:50:24.291 2018,933,522, 0
4480.97,Mon Jun 25 02:50:24.299 2018,934,530, 0
4480.978,Mon Jun 25 02:50:24.307 2018,936,539, 0
4480.986,Mon Jun 25 02:50:24.314 2018,937,548, 0
4480.994,Mon Jun 25 02:50:24.323 2018,939,558, 0
4481.002,Mon Jun 25 02:50:24.332 2018,941,566, 0
4481.01,Mon Jun 25 02:50:24.332 2018,942,573, 0
4481.018,Mon Jun 25 02:50:24.346 2018,944,580, 0
4481.026,Mon Jun 25 02:50:24.354 2018,946,587, 0
4481.034,Mon Jun 25 02:50:24.363 2018,947,592, 0
4481.042,Mon Jun 25 02:50:24.371 2018,949,599, 0
4481.05,Mon Jun 25 02:50:24.379 2018,950,605, 0
4481.058,Mon Jun 25 02:50:24.385 2018,951,611, 0
4481.066,Mon Jun 25 02:50:24.393 2018,952,616, 0
4481.074,Mon Jun 25 02:50:24.404 2018,953,622, 0
4481.082,Mon Jun 25 02:50:24.407 2018,954,627, 0
4481.09,Mon Jun 25 02:50:24.419 2018,954,633, 0
4481.098,Mon Jun 25 02:50:24.423 2018,955,640, 0
4481.106,Mon Jun 25 02:50:24.433 2018,956,646, 0
4481.114,Mon Jun 25 02:50:24.443 2018,957,651, 0
4481.122,Mon Jun 25 02:50:24.447 2018,958,656, 0
4481.13,Mon Jun 25 02:50:24.457 2018,959,660, 0
4481.138,Mon Jun 25 02:50:24.463 2018,960,663, 0
4481.146,Mon Jun 25 02:50:24.473 2018,961,666, 0
4481.154,Mon Jun 25 02:50:24.484 2018,961,668, 0
4481.162,Mon Jun 25 02:50:24.493 2018,961,670, 0
4481.17,Mon Jun 25 02:50:24.501 2018,961,671, 0
4481.178,Mon Jun 25 02:50:24.509 2018,962,672, 0
4481.186,Mon Jun 25 02:50:24.517 2018,962,673, 0
4481.194,Mon Jun 25 02:50:24.524 2018,962,674, 0
4481.202,Mon Jun 25 02:50:24.532 2018,963,675, 0
4481.21,Mon Jun 25 02:50:24.540 2018,963,675, 0
4481.218,Mon Jun 25 02:50:24.548 2018,963,676, 0
4481.226,Mon Jun 25 02:50:24.556 2018,963,676, 0
4481.234,Mon Jun 25 02:50:24.564 2018,963,677, 0
4481.242,Mon Jun 25 02:50:24.572 2018,963,678, 0
4481.25,Mon Jun 25 02:50:24.580 2018,963,679, 0
4481.258,Mon Jun 25 02:50:24.588 2018,963,679, 0
4481.354,Mon Jun 25 02:50:24.684 2018,963,679, 0
4481.362,Mon Jun 25 02:50:24.693 2018,962,677, 0
4481.37,Mon Jun 25 02:50:24.695 2018,961,674, 0
4481.378,Mon Jun 25 02:50:24.703 2018,961,671, 0
4481.386,Mon Jun 25 02:50:24.713 2018,960,667, 0
4481.394,Mon Jun 25 02:50:24.724 2018,958,663, 0
4481.402,Mon Jun 25 02:50:24.726 2018,957,657, 0
4481.41,Mon Jun 25 02:50:24.736 2018,956,652, 0
4481.418,Mon Jun 25 02:50:24.746 2018,955,646, 0
4481.426,Mon Jun 25 02:50:24.757 2018,954,642, 0
4481.434,Mon Jun 25 02:50:24.765 2018,953,637, 0
4481.442,Mon Jun 25 02:50:24.767 2018,953,635, 0
4481.474,Mon Jun 25 02:50:24.800 2018,953,634, 0
4481.482,Mon Jun 25 02:50:24.812 2018,953,633, 0
4481.498,Mon Jun 25 02:50:24.822 2018,953,634, 0
4481.506,Mon Jun 25 02:50:24.835 2018,953,637, 0
4481.514,Mon Jun 25 02:50:24.843 2018,953,642, 0
4481.522,Mon Jun 25 02:50:24.852 2018,953,646, 0
4481.53,Mon Jun 25 02:50:24.855 2018,953,652, 0
4481.538,Mon Jun 25 02:50:24.866 2018,954,657, 0
4481.546,Mon Jun 25 02:50:24.876 2018,954,663, 0
4481.554,Mon Jun 25 02:50:24.884 2018,954,668, 0
4481.562,Mon Jun 25 02:50:24.886 2018,955,674, 0
4481.57,Mon Jun 25 02:50:24.896 2018,956,679, 0
4481.578,Mon Jun 25 02:50:24.907 2018,957,684, 0
4481.586,Mon Jun 25 02:50:24.915 2018,957,688, 0
4481.594,Mon Jun 25 02:50:24.923 2018,958,691, 0
4481.602,Mon Jun 25 02:50:24.932 2018,959,694, 0
4481.61,Mon Jun 25 02:50:24.938 2018,959,695, 0
4481.666,Mon Jun 25 02:50:24.995 2018,959,696, 0
4481.682,Mon Jun 25 02:50:25.012 2018,959,695, 0
4481.69,Mon Jun 25 02:50:25.015 2018,959,695, 0
4481.698,Mon Jun 25 02:50:25.025 2018,959,694, 0
4481.706,Mon Jun 25 02:50:25.035 2018,959,694, 0
4481.714,Mon Jun 25 02:50:25.043 2018,959,693, 0
4481.722,Mon Jun 25 02:50:25.053 2018,959,692, 0
4481.73,Mon Jun 25 02:50:25.058 2018,959,691, 0
4481.738,Mon Jun 25 02:50:25.066 2018,960,690, 0
4481.746,Mon Jun 25 02:50:25.076 2018,960,689, 0
4481.754,Mon Jun 25 02:50:25.084 2018,961,687, 0
4481.762,Mon Jun 25 02:50:25.086 2018,961,685, 0
4481.77,Mon Jun 25 02:50:25.096 2018,961,684, 0
4481.778,Mon Jun 25 02:50:25.107 2018,961,683, 0
4481.786,Mon Jun 25 02:50:25.115 2018,961,682, 0
4481.826,Mon Jun 25 02:50:25.156 2018,962,682, 0
4481.834,Mon Jun 25 02:50:25.161 2018,962,682, 0
4481.842,Mon Jun 25 02:50:25.173 2018,963,684, 0
4481.85,Mon Jun 25 02:50:25.176 2018,964,689, 0
4481.858,Mon Jun 25 02:50:25.185 2018,965,694, 0
4481.866,Mon Jun 25 02:50:25.196 2018,966,703, 0
4481.874,Mon Jun 25 02:50:25.204 2018,968,711, 0
4481.882,Mon Jun 25 02:50:25.206 2018,970,723, 0
4481.89,Mon Jun 25 02:50:25.216 2018,971,734, 0
4481.898,Mon Jun 25 02:50:25.226 2018,972,744, 0
4481.906,Mon Jun 25 02:50:25.236 2018,975,757, 0
4481.914,Mon Jun 25 02:50:25.244 2018,977,767, 0
4481.922,Mon Jun 25 02:50:25.246 2018,979,777, 0
4481.93,Mon Jun 25 02:50:25.256 2018,981,787, 0
4481.938,Mon Jun 25 02:50:25.266 2018,982,793, 0
4481.946,Mon Jun 25 02:50:25.275 2018,983,800, 0
4481.954,Mon Jun 25 02:50:25.283 2018,984,805, 0
4481.962,Mon Jun 25 02:50:25.292 2018,985,809, 0
4481.97,Mon Jun 25 02:50:25.298 2018,985,812, 0
4481.978,Mon Jun 25 02:50:25.308 2018,985,813, 0
4481.986,Mon Jun 25 02:50:25.316 2018,986,815, 0
4481.994,Mon Jun 25 02:50:25.322 2018,986,815, 0
4482.066,Mon Jun 25 02:50:25.396 2018,987,816, 0
4482.082,Mon Jun 25 02:50:25.406 2018,987,816, 0
4482.09,Mon Jun 25 02:50:25.416 2018,987,816, 0
4482.098,Mon Jun 25 02:50:25.426 2018,987,815, 0
4482.106,Mon Jun 25 02:50:25.437 2018,987,813, 0
4482.114,Mon Jun 25 02:50:25.444 2018,987,811, 0
4482.122,Mon Jun 25 02:50:25.447 2018,987,809, 0
4482.13,Mon Jun 25 02:50:25.457 2018,987,807, 0
4482.138,Mon Jun 25 02:50:25.467 2018,987,804, 0
4482.146,Mon Jun 25 02:50:25.475 2018,987,801, 0
4482.154,Mon Jun 25 02:50:25.480 2018,986,798, 0
4482.162,Mon Jun 25 02:50:25.492 2018,985,795, 0
4482.17,Mon Jun 25 02:50:25.495 2018,985,792, 0
4482.178,Mon Jun 25 02:50:25.505 2018,984,789, 0
4482.186,Mon Jun 25 02:50:25.515 2018,984,786, 0
4482.194,Mon Jun 25 02:50:25.523 2018,983,784, 0
4482.202,Mon Jun 25 02:50:25.533 2018,983,782, 0
4482.21,Mon Jun 25 02:50:25.536 2018,983,781, 0
4482.218,Mon Jun 25 02:50:25.546 2018,983,780, 0
4482.37,Mon Jun 25 02:50:25.696 2018,983,780, 0
4482.378,Mon Jun 25 02:50:25.706 2018,983,780, 0
4482.386,Mon Jun 25 02:50:25.717 2018,983,782, 0
4482.394,Mon Jun 25 02:50:25.724 2018,983,783, 0
4482.402,Mon Jun 25 02:50:25.727 2018,983,784, 0
