"Time","NR_Perspiration","CovertedTime","Perspiration"
0,"0.0114101621770369",2018-06-25 16:15:11,"0.00894971757142857"
1,"0.0114424397121473",2018-06-25 16:15:12,"0.012001545"
2,"0.0114757351004003",2018-06-25 16:15:13,"0.01420297625"
3,"0.0115075469912403",2018-06-25 16:15:14,"0.0141616257142857"
4,"0.0115376072902205",2018-06-25 16:15:15,"0.01312790825"
5,"0.011565815392748",2018-06-25 16:15:16,"0.0168645114285714"
6,"0.0115919234355358",2018-06-25 16:15:17,"0.0167565795"
7,"0.0116158899818333",2018-06-25 16:15:18,"0.0188814242857143"
8,"0.0116375083234655",2018-06-25 16:15:19,"0.01927240875"
9,"0.0116568061837146",2018-06-25 16:15:20,"0.0166931021428571"
10,"0.0116736348997182",2018-06-25 16:15:21,"0.018568951375"
11,"0.0116880936812774",2018-06-25 16:15:22,"0.0319041657142857"
12,"0.0116993991220168",2018-06-25 16:15:23,"0.0436884657142857"
13,"0.0117062886633507",2018-06-25 16:15:24,"0.01666245"
14,"0.0117125260988406",2018-06-25 16:15:25,"0.01264477625"
15,"0.01171927412126",2018-06-25 16:15:26,"0.0134115742857143"
16,"0.0117238911874738",2018-06-25 16:15:27,"0.010561425"
17,"0.0117266159745567",2018-06-25 16:15:28,"0.00943630557142857"
18,"0.0117275382639175",2018-06-25 16:15:29,"0.0123653111666667"
19,"0.0117272196763653",2018-06-25 16:15:30,"0.0117719037142857"
20,"0.0117255141939589",2018-06-25 16:15:31,"0.010240592"
21,"0.0117225853191968",2018-06-25 16:15:32,"0.0104037735714286"
22,"0.011718578813613",2018-06-25 16:15:33,"0.010025380625"
23,"0.0117137325694886",2018-06-25 16:15:34,"0.009852608"
24,"0.0117082032913248",2018-06-25 16:15:35,"0.013229719"
25,"0.0117022002020162",2018-06-25 16:15:36,"0.0136164654285714"
26,"0.0116958801698955",2018-06-25 16:15:37,"0.01102820475"
27,"0.0116894177642896",2018-06-25 16:15:38,"0.0104312624285714"
28,"0.0116842430099601",2018-06-25 16:15:39,"0.008609583"
29,"0.0116791512439355",2018-06-25 16:15:40,"0.009105034"
30,"0.0116730025647889",2018-06-25 16:15:41,"0.008364755375"
31,"0.0116672002473118",2018-06-25 16:15:42,"0.0122641351428571"
32,"0.0116618762072518",2018-06-25 16:15:43,"0.012620165"
33,"0.0116571109788759",2018-06-25 16:15:44,"0.011954864"
34,"0.0116530259091918",2018-06-25 16:15:45,"0.015734328125"
35,"0.0116496743274461",2018-06-25 16:15:46,"0.0140166871428571"
36,"0.0116471670518576",2018-06-25 16:15:47,"0.010325954875"
37,"0.0116455330851774",2018-06-25 16:15:48,"0.00785601728571429"
38,"0.0116448748462089",2018-06-25 16:15:49,"0.00811433171428571"
39,"0.0116451470498124",2018-06-25 16:15:50,"0.00835742025"
40,"0.0116464352731477",2018-06-25 16:15:51,"0.01455304"
41,"0.0116488177187807",2018-06-25 16:15:52,"0.01366313075"
42,"0.0116522677366795",2018-06-25 16:15:53,"0.00793835385714286"
43,"0.0116568448422614",2018-06-25 16:15:54,"0.008870125875"
44,"0.0116625000479669",2018-06-25 16:15:55,"0.00814430057142857"
45,"0.0116692708839684",2018-06-25 16:15:56,"0.010955833375"
46,"0.0116770871647508",2018-06-25 16:15:57,"0.0117148534285714"
47,"0.0116859625250066",2018-06-25 16:15:58,"0.00787865125"
48,"0.0116958085896197",2018-06-25 16:15:59,"0.00780829971428571"
49,"0.01170661546832",2018-06-25 16:16:00,"0.008319064375"
50,"0.0117182817232096",2018-06-25 16:16:01,"0.00712656014285714"
51,"0.0117307768722647",2018-06-25 16:16:02,"0.012127163875"
52,"0.0117439931614588",2018-06-25 16:16:03,"0.0158938187142857"
53,"0.0117578844995129",2018-06-25 16:16:04,"0.01256990625"
54,"0.0117723440275857",2018-06-25 16:16:05,"0.00995456671428571"
55,"0.0117873158941356",2018-06-25 16:16:06,"0.012759913875"
56,"0.0118027003901356",2018-06-25 16:16:07,"0.0163279757142857"
57,"0.0118184372040767",2018-06-25 16:16:08,"0.0135198375"
