Time,BtoB
,6000
,6480
,3560
,1550
,2970
,2860
,8050
,3380
,4940
,1340
,2110
,6130
,6230
,3020
,6360
,1440
,2150
,4870
,2030
,5380
,2280
,4860
,2530
,860
,2460
,2820
,9360
,39130
,8200
,5610
,1220
,1450
,2460
,3980
,2070
,1210
,1250
,5350
,4490
,1510
,21930
,1690
,1450
,2100
,4360
,1130
,1090
,5690
,3410
,5020
,2030
,2270
,3390
,2280
,9230
,730
,1200
,2540
,2830
,3450
,3120
,3000
,3420
,3620
,7240
,4700
,1080
,1270
,2730
,1010
,4330
,8580
,1500
,1300
,3070
,1440
,3780
,3390
,2070
,5920
,560
,2030
,2680
,1320
,1840
,1720
,2830
,1210
,3340
,3650
,3260
,3560
,3930
,2940
,1020
,3270
,3570
,2800
,2560
,1700
,1320
,1090
,2580
,1560
,2800
,1990
,4810
,4620
,2850
,3040
,1420
,7150
,4530
,2590
,5160
,3920
,2860
,2300
,2580
,8220
,4920
,10960
,1560
,1910
,4440
,2610
,3070
,2130
,1340
,2150
,3460
,2800
,2160
,5220
,4370
,3270
,5670
,2810
,4350
,2560
,5150
,2820
,2850
,2400
,3750
,5360
,4170
,2100
,3040
,5330
,1620
,3300
,4250
,10050
,10250
,3550
,2950
,2670
,2850
,2630
,3510
,3010
,2880
,2120
,3360
,7840
,3870
,4840
,5280
,5450
,6710
,3260
,5190
,1210
,1680
,3690
,1710
,2560
,2550
,2540
,3660
,3970
,3290
,4260
,3710
,4930
,3180
,1780
,1470
,1620
,2130
,2810
,1940
,2400
,3690
,1370
,3570
,5000
,2270
,2210
,2210
,3810
,2700
,3380
,4710
,2060
,1310
,1750
,3420
,6620
,3150
,450
,5970
,2640
,8850
,4960
,2550
,4250
,6810
,3010
,6930
,5900
,3980
,5930
,3380
,2690
,3330
,3370
,3410
,2220
,1580
,2760
,3410
,3430
,2640
,1090
,2020
,4580
,4950
,4030
,3640
,3590
,3030
,3000
,3440
,2650
,3590
,3100
,2210
,1300
,4350
,4320
,5770
,1620
,7710
,5700
,3370
,3000
,3050
,3330
,3200
,2530
,4080
,2520
,2980
,6760
,5190
,4720
,2900
,4540
,2780
,1750
,3170
,3460
,3200
,3950
,3760
,6610
,1340
,2390
,2750
,1480
,1890
,3360
,4950
,7020
,7610
,5260
,3880
,3750
,5170
,4710
,3800
,3600
,3210
,3690
,3610
,2930
,3800
,3390
,3660
,3240
,3020
,3440
,3560
,3400
,3090
,3780
,2320
,4040
,4160
,3640
,4230
,3710
,4040
,2550
,3450
,3710
,2480
,4590
,1180
,11350
,1940
,3680
,2860
,2560
,2770
,4040
,3140
,5690
,7400
,5120
,6290
,5620
,5090
,5230
,6330
,5630
,4630
,6200
,4970
,4640
,4100
,5090
,3410
,4180
,5190
,4590
,4690
,4640
,4890
,4410
,4970
,4460
,4320
,3970
,3360
,3410
,3390
,4720
,3720
,3960
,4460
,4270
,4230
,4090
,3760
,3970
,3780
,4520
,4030
,4910
,4630
,4310
,3680
,4180
,4290
,4600
,4070
,4320
,4890
,4480
,4170
,4820
,4640
,4630
,4190
,2860
,3240
,4470
,3290
,4500
,4210
,3430
,4090
,3410
,5020
,3020
,3170
,1260
,1230
,2300
,3740
,2920
,4100
,4080
,3570
,2530
,2890
,2720
,3170
,3550
,3320
,3360
,3380
,4770
,3920
,3570
,2800
,3400
,4640
,3240
,3240
,3330
,3060
,3330
,2890
,3210
,2790
,3870
,3810
,6270
,2920
,3780
,3460
,4000
,4610
,4240
,3620
,3950
,3850
,3170
,3870
,2350
,3620
,3170
,2970
,3670
,2940
,3090
,3580
,2810
,3570
,3050
,3430
,3150
,2960
,4730
,4350
,3710
,3920
,4780
,3250
,3300
,3540
,2680
,3300
,3010
,2450
,2790
,2620
,2700
,2820
,2780
,2980
,3110
,3120
,2930
,3210
,2620
,2580
,2740
,1300
,2320
,2670
,2840
,2790
,2250
,1510
,2740
,3500
,3470
,1870
,1720
,4780
,4580
,1620
,740
,1560
,3590
,4850
,2670
,1130
,2990
,5020
,6640
,2400
,7340
,5270
,12120
,10460
,4340
,6140
,5590
,5320
,5420
,5000
,5330
,6170
,5670
,5860
,5480
,5130
,4940
,6250
,5270
,5370
,6320
,5970
,6540
,4700
,5390
,4060
,4140
,3530
,3520
,3460
,3390
,3170
,3180
,3370
,3640
,4380
,3790
,3780
,4310
,3640
,3540
,4360
,5150
,3940
,4810
,3670
,3730
,4470
,3680
,4190
,5260
,5210
,4090
,3990
,3930
,4310
,3770
,3760
,3780
,3830
,2770
,3780
,2150
,3710
,6220
,3810
,6630
,3810
,4350
,3860
,3600
,4220
,2220
,3320
,3590
,4120
,3030
,4060
,2350
,3410
,6290
,2420
,6110
,3370
,2910
,1000
,5630
,600
,3150
,1340
,8010
,3810
,13550
,2790
,960
,550
,1440
,9880
,10870
,9590
,3000
,1240
,3510
,3240
,5540
,2770
,6860
,3410
,7800
,4640
,4750
,5110
,3950
,4960
,3810
,3860
,4300
,3770
,4990
,4870
,2010
,9830
,1090
,10150
,8960
,4120
,3680
,2930
,3650
,2790
,2190
,3610
,4830
,2700
,3740
,4540
,4980
,7830
,4400
,4090
,2930
,3060
,900
,2100
,2360
,3620
,4100
,1190
,6820
,5320
,7480
,4860
,7090
,2230
,3870
,3080
,3240
,3820
,3860
,4770
,4050
,3050
,1800
,3820
,4100
,3860
,3640
,610
,2440
,2970
,3590
,2990
,2840
,4550
,4140
,4800
,2860
,3260
,3920
,6430
,1620
,2970
,6170
,7280
,12130
,1620
,1290
,1300
,2980
,1570
,3180
,2710
,3520
,1250
,1590
,2190
,4560
,3740
,2300
,3580
,4430
,3370
,3140
,3310
,2870
,4130
,3110
,2620
,2880
,3320
,2980
,4520
,3200
,2360
,1120
,3380
,3570
,3320
,2650
,2910
,3470
,3580
,2710
,3500
,1060
,2070
,3760
,3520
,3010
,3040
,3520
,3170
,3880
,2810
,3930
,3630
,3490
,3440
,3470
,4310
,4190
,3800
,3990
,1780
,2190
,3660
,4070
,3120
,2860
,3620
,3070
,3900
,4360
,2910
,8970
,5630
,2110
,2410
,7300
,4300
,2520
,4300
,4160
,3890
,3390
,3440
,4070
,3770
,3650
,3630
,3550
,3660
,2520
,2150
,2280
,3020
,4150
,4170
,490
,1700
,3280
,500
,2880
,4540
,5270
,3520
,4790
,4570
,4310
,3710
,4050
,2880
,3600
,6320
,3220
,4330
,3130
,3000
,3540
,5520
,8410
,9010
,3190
,4640
,4310
,2530
,2710
,4990
,1910
,2910
,840
,2430
,2500
,1640
,3010
,4330
,3570
,2690
,4600
,3660
,2100
,2740
,4400
,4430
,2210
,4380
,2340
,4000
,3800
,2900
,2280
,3920
,4170
,2300
,2730
,4830
,2360
,3800
,4170
,5810
,3810
,3720
,4390
,3070
,4380
,3040
,3310
,3130
,3430
,3360
,2930
,4180
,3120
,4150
,7200
,6990
,1150
,3330
,3030
,2940
,1480
,2910
,3590
,3990
,2930
,4000
,4070
,2010
,3830
,2780
,3990
,4260
,3050
,1600
,2350
,3240
,5190
,3270
,5310
,3080
,570
,2140
,4000
,2820
,4090
,3890
,3300
,3620
,3330
,4750
,2400
,6130
,8150
,5580
,4740
,6290
,4300
,3320
,4400
,1580
,1630
,6850
,4330
,3510
,4100
,3430
,4070
,2240
,3390
,1380
,3580
,5430
,6760
,12990
,7050
,2040
,2550
,7390
,3790
,6160
,3310
,1330
,3540
,2720
,4560
,3980
,4730
,3700
,5590
,4010
,4380
,3800
,3890
,3740
,4170
,3810
,3260
,4720
,3990
,4760
,570
,2230
,4010
,3590
,3810
,2040
,4210
,3960
,3000
,4510
,3650
,3810
,2880
,4660
,3800
,3860
,3700
,3740
,1550
,1230
,1260
,2960
,3580
,3330
,2830
,4290
,6670
,3010
,5650
,2720
,3420
,3910
,11100
,3420
,5090
,3990
,1800
,5080
,2300
,5050
,6780
,2630
,2410
,2380
,4310
,3090
,4430
,3810
,3930
,4480
,4400
,4280
,3640
,3430
,1500
,5180
,3890
,440
,5260
,10040
,1350
,1770
,1130
,2740
,6150
,2690
,1390
,2790
,2890
,1670
,2400
,4840
,3260
,4970
,3770
,4550
,3530
,3740
,3680
,3620
,4270
,3670
,930
,2270
,3710
