Frame#,Time,Timestamp,ROI,Breathing
0,0,Fri Sep 07 13:42:26.523 2018,32.95695,-1
3,0.2433487,Fri Sep 07 13:42:26.766 2018,32.89989,-1
4,0.3759942,Fri Sep 07 13:42:26.899 2018,32.89646,-1
5,0.510634,Fri Sep 07 13:42:27.034 2018,32.91214,-1
6,0.6532522,Fri Sep 07 13:42:27.176 2018,32.87452,-1
7,0.7809108,Fri Sep 07 13:42:27.304 2018,32.95423,-1
8,0.9115616,Fri Sep 07 13:42:27.435 2018,32.94271,-1
9,1.058172,Fri Sep 07 13:42:27.581 2018,32.9521,-1
10,1.183834,Fri Sep 07 13:42:27.707 2018,32.96041,-1
11,1.324457,Fri Sep 07 13:42:27.847 2018,32.98527,-1
12,1.445135,Fri Sep 07 13:42:27.968 2018,33.01555,-1
13,1.577781,Fri Sep 07 13:42:28.101 2018,33.02355,-1
14,1.724393,Fri Sep 07 13:42:28.247 2018,33.02847,-1
15,1.846062,Fri Sep 07 13:42:28.369 2018,33.05379,-1
16,1.980704,Fri Sep 07 13:42:28.504 2018,33.08743,-1
17,2.115342,Fri Sep 07 13:42:28.638 2018,33.00658,-1
18,2.24699,Fri Sep 07 13:42:28.770 2018,33.03917,-1
19,2.379641,Fri Sep 07 13:42:28.903 2018,33.06171,-1
20,2.515273,Fri Sep 07 13:42:29.038 2018,33.05878,-1
21,2.647918,Fri Sep 07 13:42:29.171 2018,33.0182,-1
22,2.782559,Fri Sep 07 13:42:29.306 2018,32.98772,-1
23,2.915203,Fri Sep 07 13:42:29.438 2018,32.96703,-1
24,3.047849,Fri Sep 07 13:42:29.571 2018,32.95145,-1
26,3.182489,Fri Sep 07 13:42:29.705 2018,32.99082,-1
27,3.325107,Fri Sep 07 13:42:29.848 2018,32.89133,-1
28,3.44778,Fri Sep 07 13:42:29.971 2018,32.63601,-1
30,3.585412,Fri Sep 07 13:42:30.108 2018,32.61848,-1
31,3.715064,Fri Sep 07 13:42:30.238 2018,32.41299,-1
32,3.849705,Fri Sep 07 13:42:30.373 2018,32.39312,-1
34,3.985349,Fri Sep 07 13:42:30.508 2018,32.40397,-1
35,4.113,Fri Sep 07 13:42:30.636 2018,32.3964,-1
36,4.255619,Fri Sep 07 13:42:30.779 2018,32.35852,-1
38,4.38627,Fri Sep 07 13:42:30.909 2018,32.3597,-1
39,4.515922,Fri Sep 07 13:42:31.039 2018,32.39256,-1
40,4.649565,Fri Sep 07 13:42:31.173 2018,32.43578,-1
41,4.795176,Fri Sep 07 13:42:31.318 2018,32.48005,-1
42,4.922834,Fri Sep 07 13:42:31.446 2018,32.47245,-1
44,5.049199,Fri Sep 07 13:42:31.572 2018,32.49504,-1
45,5.186831,Fri Sep 07 13:42:31.710 2018,32.53357,-1
46,5.321472,Fri Sep 07 13:42:31.844 2018,32.49828,-1
48,5.44913,Fri Sep 07 13:42:31.972 2018,32.41823,-1
49,5.584774,Fri Sep 07 13:42:32.108 2018,32.40877,-1
51,5.72539,Fri Sep 07 13:42:32.248 2018,32.51431,-1
52,5.852052,Fri Sep 07 13:42:32.375 2018,32.57723,-1
53,5.984698,Fri Sep 07 13:42:32.508 2018,32.55059,-1
54,6.119337,Fri Sep 07 13:42:32.642 2018,32.60478,-1
55,6.250985,Fri Sep 07 13:42:32.774 2018,32.60226,-1
