Time,Timestamp,X,Y,Type
6.351,Tue Jul 24 13:24:58.852 2018,1259,154, 0
6.356,Tue Jul 24 13:24:58.856 2018,1260,153, 0
6.364,Tue Jul 24 13:24:58.864 2018,1270,150, 0
6.372,Tue Jul 24 13:24:58.872 2018,1292,145, 0
6.38,Tue Jul 24 13:24:58.880 2018,1326,139, 0
6.388,Tue Jul 24 13:24:58.888 2018,1364,138, 0
6.396,Tue Jul 24 13:24:58.896 2018,1412,144, 0
6.404,Tue Jul 24 13:24:58.904 2018,1458,158, 0
6.412,Tue Jul 24 13:24:58.912 2018,1511,180, 0
6.42,Tue Jul 24 13:24:58.920 2018,1568,205, 0
6.428,Tue Jul 24 13:24:58.928 2018,1629,234, 0
6.436,Tue Jul 24 13:24:58.936 2018,1688,265, 0
6.444,Tue Jul 24 13:24:58.944 2018,1744,294, 0
6.452,Tue Jul 24 13:24:58.952 2018,1799,321, 0
6.46,Tue Jul 24 13:24:58.960 2018,1841,340, 0
6.468,Tue Jul 24 13:24:58.968 2018,1880,359, 0
6.476,Tue Jul 24 13:24:58.976 2018,1914,373, 0
6.484,Tue Jul 24 13:24:58.984 2018,1950,386, 0
6.492,Tue Jul 24 13:24:58.992 2018,1963,401, 0
6.5,Tue Jul 24 13:24:59.000 2018,1978,417, 0
6.508,Tue Jul 24 13:24:59.008 2018,2003,441, 0
6.516,Tue Jul 24 13:24:59.016 2018,2010,464, 0
6.524,Tue Jul 24 13:24:59.024 2018,2010,486, 0
6.532,Tue Jul 24 13:24:59.032 2018,2002,503, 0
6.54,Tue Jul 24 13:24:59.040 2018,1994,521, 0
6.548,Tue Jul 24 13:24:59.048 2018,1981,533, 0
6.556,Tue Jul 24 13:24:59.056 2018,1967,544, 0
6.564,Tue Jul 24 13:24:59.064 2018,1959,554, 0
6.572,Tue Jul 24 13:24:59.072 2018,1943,558, 0
6.58,Tue Jul 24 13:24:59.080 2018,1930,560, 0
6.588,Tue Jul 24 13:24:59.088 2018,1923,561, 0
6.596,Tue Jul 24 13:24:59.096 2018,1921,562, 0
6.604,Tue Jul 24 13:24:59.104 2018,1919,562, 0
6.612,Tue Jul 24 13:24:59.112 2018,1915,561, 0
6.62,Tue Jul 24 13:24:59.120 2018,1908,559, 0
6.628,Tue Jul 24 13:24:59.128 2018,1897,557, 0
6.636,Tue Jul 24 13:24:59.136 2018,1884,557, 0
6.644,Tue Jul 24 13:24:59.144 2018,1872,562, 0
6.652,Tue Jul 24 13:24:59.152 2018,1859,569, 0
6.66,Tue Jul 24 13:24:59.160 2018,1845,579, 0
6.668,Tue Jul 24 13:24:59.168 2018,1835,587, 0
6.676,Tue Jul 24 13:24:59.176 2018,1826,592, 0
6.684,Tue Jul 24 13:24:59.184 2018,1821,595, 0
6.692,Tue Jul 24 13:24:59.192 2018,1816,597, 0
6.7,Tue Jul 24 13:24:59.200 2018,1813,598, 0
6.708,Tue Jul 24 13:24:59.208 2018,1811,598, 0
6.716,Tue Jul 24 13:24:59.216 2018,1809,598, 0
6.724,Tue Jul 24 13:24:59.224 2018,1806,598, 0
6.732,Tue Jul 24 13:24:59.232 2018,1801,599, 0
6.74,Tue Jul 24 13:24:59.240 2018,1796,600, 0
6.748,Tue Jul 24 13:24:59.248 2018,1785,605, 0
6.756,Tue Jul 24 13:24:59.256 2018,1772,613, 0
6.764,Tue Jul 24 13:24:59.264 2018,1757,625, 0
6.772,Tue Jul 24 13:24:59.272 2018,1742,640, 0
6.78,Tue Jul 24 13:24:59.280 2018,1734,649, 0
6.788,Tue Jul 24 13:24:59.288 2018,1730,655, 0
6.796,Tue Jul 24 13:24:59.296 2018,1728,658, 0
6.804,Tue Jul 24 13:24:59.304 2018,1727,661, 0
6.812,Tue Jul 24 13:24:59.312 2018,1727,665, 0
6.82,Tue Jul 24 13:24:59.320 2018,1729,671, 0
6.828,Tue Jul 24 13:24:59.328 2018,1736,679, 0
6.836,Tue Jul 24 13:24:59.336 2018,1747,687, 0
6.844,Tue Jul 24 13:24:59.344 2018,1764,699, 0
6.852,Tue Jul 24 13:24:59.352 2018,1779,712, 0
6.86,Tue Jul 24 13:24:59.360 2018,1791,727, 0
6.868,Tue Jul 24 13:24:59.368 2018,1798,740, 0
6.876,Tue Jul 24 13:24:59.376 2018,1802,751, 0
6.884,Tue Jul 24 13:24:59.385 2018,1804,763, 0
