Frame#,Time,Perspiration
0,0,0.006888426
1,0.1316469,0.005256832
2,0.2762602,0.006470609
3,0.4009273,0.007891278
4,0.5355686,0.0082797
5,0.6751931,0.007917159
6,1.243673,0.009483977
7,1.336427,0.006307419
8,1.472064,0.006049639
9,1.604709,0.006589909
10,1.743337,0.008118365
11,1.868003,0.008729198
12,2.004638,0.007719086
13,2.135288,0.01075834
14,2.267934,0.01253628
15,2.402573,0.01263153
16,2.537214,0.01175638
17,2.669858,0.007918729
18,2.802504,0.009222038
20,2.935149,0.009222038
21,3.067794,0.006053731
22,3.203432,0.005481878
23,3.336076,0.006193069
25,3.468722,0.007359084
26,3.603361,0.006924894
28,3.736007,0.007626852
29,3.879622,0.006762076
30,4.002295,0.006916584
31,4.136937,0.007691901
32,4.269579,0.006555233
33,4.405217,0.005132549
35,4.538859,0.005359409
37,4.670507,0.005397959
38,4.80415,0.009431781
39,4.936796,0.007418453
40,5.072432,0.009613985
41,5.20408,0.01082711
42,5.336725,0.01065189
43,5.472363,0.008878474
44,5.607999,0.01722893
45,5.824432,0.01548312
46,5.9441,0.01205745
47,6.005936,0.009780206
48,6.140575,0.01000835
49,6.272224,0.008229698
50,6.404868,0.01042958
51,6.540506,0.009214142
52,6.673151,0.008786358
53,6.805796,0.00904821
54,6.938441,0.00787028
55,7.077071,0.01166954
56,7.206725,0.01259944
57,7.341363,0.0147363
58,7.472013,0.009412592
59,7.608649,0.0102346
61,7.739298,0.01046908
62,7.87394,0.01061974
64,8.006585,0.01010408
65,8.1502,0.01078663
66,8.274866,0.008497006
67,8.408508,0.005919394
68,8.54315,0.005895527
69,8.6738,0.005999499
70,8.807442,0.007881027
71,8.942082,0.006777732
72,9.074728,0.006001537
73,9.209367,0.006054745
74,9.341024,0.007225079
75,9.475655,0.006569388
76,9.6083,0.008136427
77,9.740945,0.006758036
78,9.874588,0.007747081
79,10.00823,0.009358436
80,10.14287,0.007499972
81,10.27552,0.009049379
82,10.40816,0.008374878
83,10.55079,0.008733603
84,10.67744,0.006626588
85,10.80909,0.006450632
86,10.94473,0.006259419
87,11.07837,0.007183517
88,11.21201,0.006600716
89,11.34466,0.006274403
90,11.4763,0.00551775
91,11.61294,0.005013359
92,11.74459,0.005971833
93,11.88222,0.006063951
94,12.02783,0.006697607
95,12.14452,0.006697227
96,12.27816,0.007092465
97,12.41679,0.00870043
98,12.54545,0.009693391
99,12.67709,0.01054386
100,12.82072,0.009823685
