Frame#,Time,Timestamp,Perspiration
0,0,Tue Jun 26 10:49:50.492 2018,0.01091764
1,0.1343627,Tue Jun 26 10:49:50.627 2018,0.02033518
3,0.2667587,Tue Jun 26 10:49:50.759 2018,0.01476055
4,0.418769,Tue Jun 26 10:49:50.911 2018,0.013765
5,0.5722952,Tue Jun 26 10:49:51.064 2018,0.01376519
6,0.6705298,Tue Jun 26 10:49:51.163 2018,0.009015854
7,0.8232679,Tue Jun 26 10:49:51.315 2018,0.008533294
8,0.9345888,Tue Jun 26 10:49:51.427 2018,0.009035304
9,1.068464,Tue Jun 26 10:49:51.561 2018,0.008755532
10,1.200918,Tue Jun 26 10:49:51.693 2018,0.0100174
11,1.335009,Tue Jun 26 10:49:51.827 2018,0.008872773
12,1.467201,Tue Jun 26 10:49:51.959 2018,0.008639999
13,1.602176,Tue Jun 26 10:49:52.094 2018,0.006095241
14,1.735546,Tue Jun 26 10:49:52.228 2018,0.01071516
15,1.871919,Tue Jun 26 10:49:52.364 2018,0.01686467
16,2.00247,Tue Jun 26 10:49:52.495 2018,0.01901173
17,2.134838,Tue Jun 26 10:49:52.627 2018,0.02756536
18,2.269811,Tue Jun 26 10:49:52.762 2018,0.01798596
19,2.410045,Tue Jun 26 10:49:52.902 2018,0.02079994
20,2.543959,Tue Jun 26 10:49:53.036 2018,0.04027329
21,2.678204,Tue Jun 26 10:49:53.170 2018,0.06280002
22,2.803163,Tue Jun 26 10:49:53.295 2018,0.04371185
23,2.937076,Tue Jun 26 10:49:53.429 2018,0.04817018
24,3.068999,Tue Jun 26 10:49:53.561 2018,0.02715804
25,3.204095,Tue Jun 26 10:49:53.696 2018,0.04549843
26,3.336987,Tue Jun 26 10:49:53.829 2018,0.05245389
27,3.473361,Tue Jun 26 10:49:53.966 2018,0.05346347
28,3.607228,Tue Jun 26 10:49:54.099 2018,0.08880886
29,3.744292,Tue Jun 26 10:49:54.236 2018,0.06982529
30,3.870666,Tue Jun 26 10:49:54.363 2018,0.08869035
31,4.004579,Tue Jun 26 10:49:54.497 2018,0.06789377
32,4.136685,Tue Jun 26 10:49:54.629 2018,0.1117389
33,4.271057,Tue Jun 26 10:49:54.763 2018,0.04083973
34,4.404971,Tue Jun 26 10:49:54.897 2018,0.05767094
35,4.538331,Tue Jun 26 10:49:55.031 2018,0.03229092
37,4.680199,Tue Jun 26 10:49:55.172 2018,0.02700741
39,4.804603,Tue Jun 26 10:49:55.297 2018,0.01189743
40,4.938651,Tue Jun 26 10:49:55.431 2018,0.01465094
41,5.072521,Tue Jun 26 10:49:55.565 2018,0.01905042
42,5.206304,Tue Jun 26 10:49:55.698 2018,0.02624637
43,5.34732,Tue Jun 26 10:49:55.840 2018,0.02742275
44,5.47267,Tue Jun 26 10:49:55.965 2018,0.02795983
45,5.614592,Tue Jun 26 10:49:56.107 2018,0.03121078
46,5.73994,Tue Jun 26 10:49:56.232 2018,0.01717329
47,5.873965,Tue Jun 26 10:49:56.366 2018,0.01073991
48,6.006329,Tue Jun 26 10:49:56.499 2018,0.01632515
49,6.139248,Tue Jun 26 10:49:56.631 2018,0.02898983
50,6.274118,Tue Jun 26 10:49:56.766 2018,0.02611266
51,6.407549,Tue Jun 26 10:49:56.900 2018,0.01465539
52,6.540595,Tue Jun 26 10:49:57.033 2018,0.0221804
53,6.672955,Tue Jun 26 10:49:57.165 2018,0.02238554
54,6.805319,Tue Jun 26 10:49:57.298 2018,0.01983718
55,6.94142,Tue Jun 26 10:49:57.434 2018,0.01480352
56,7.077599,Tue Jun 26 10:49:57.570 2018,0.01149715
57,7.207947,Tue Jun 26 10:49:57.700 2018,0.007665585
58,7.339944,Tue Jun 26 10:49:57.832 2018,0.01557498
59,7.477028,Tue Jun 26 10:49:57.969 2018,0.02312507
60,7.611138,Tue Jun 26 10:49:58.103 2018,0.0181054
61,7.741467,Tue Jun 26 10:49:58.234 2018,0.009914122
62,7.877017,Tue Jun 26 10:49:58.369 2018,0.01465585
63,8.007552,Tue Jun 26 10:49:58.500 2018,0.01219047
64,8.152715,Tue Jun 26 10:49:58.645 2018,0.007261511
65,8.278663,Tue Jun 26 10:49:58.771 2018,0.003936524
66,8.408768,Tue Jun 26 10:49:58.901 2018,0.0095293
67,8.540801,Tue Jun 26 10:49:59.033 2018,0.009366644
68,8.682687,Tue Jun 26 10:49:59.175 2018,0.01257733
69,8.808066,Tue Jun 26 10:49:59.300 2018,0.009720802
70,8.94243,Tue Jun 26 10:49:59.435 2018,0.01115843
71,9.079813,Tue Jun 26 10:49:59.572 2018,0.01134548
72,9.208755,Tue Jun 26 10:49:59.701 2018,0.01086888
73,9.343814,Tue Jun 26 10:49:59.836 2018,0.009103391
74,9.486297,Tue Jun 26 10:49:59.978 2018,0.01025588
75,9.609895,Tue Jun 26 10:50:00.102 2018,0.007570736
76,9.741915,Tue Jun 26 10:50:00.234 2018,0.01037152
77,9.877289,Tue Jun 26 10:50:00.369 2018,0.005590979
78,10.01028,Tue Jun 26 10:50:00.502 2018,0.008780413
79,10.14329,Tue Jun 26 10:50:00.635 2018,0.02117175
80,10.27872,Tue Jun 26 10:50:00.771 2018,0.01411215
81,10.41018,Tue Jun 26 10:50:00.902 2018,0.01419996
82,10.54354,Tue Jun 26 10:50:01.036 2018,0.02217691
83,10.67802,Tue Jun 26 10:50:01.170 2018,0.02771394
84,10.81088,Tue Jun 26 10:50:01.303 2018,0.02874066
85,10.94391,Tue Jun 26 10:50:01.436 2018,0.02194289
86,11.07871,Tue Jun 26 10:50:01.571 2018,0.01480013
87,11.2115,Tue Jun 26 10:50:01.704 2018,0.02496002
88,11.34449,Tue Jun 26 10:50:01.837 2018,0.03380003
89,11.48689,Tue Jun 26 10:50:01.979 2018,0.03873479
90,11.61189,Tue Jun 26 10:50:02.104 2018,0.02868721
91,11.74626,Tue Jun 26 10:50:02.238 2018,0.03441709
92,11.87994,Tue Jun 26 10:50:02.372 2018,0.02941026
93,12.02109,Tue Jun 26 10:50:02.513 2018,0.02698051
94,12.14814,Tue Jun 26 10:50:02.640 2018,0.03485973
96,12.28065,Tue Jun 26 10:50:02.773 2018,0.0441363
97,12.41251,Tue Jun 26 10:50:02.905 2018,0.03653651
98,12.54587,Tue Jun 26 10:50:03.038 2018,0.04634064
99,12.68175,Tue Jun 26 10:50:03.174 2018,0.03658755
100,12.82234,Tue Jun 26 10:50:03.315 2018,0.0371705
101,12.94554,Tue Jun 26 10:50:03.438 2018,0.04810895
102,13.08425,Tue Jun 26 10:50:03.576 2018,0.03557646
103,13.21711,Tue Jun 26 10:50:03.709 2018,0.033113
104,13.34697,Tue Jun 26 10:50:03.839 2018,0.02737275
105,13.48135,Tue Jun 26 10:50:03.974 2018,0.0369628
106,13.6132,Tue Jun 26 10:50:04.105 2018,0.03382846
107,13.74612,Tue Jun 26 10:50:04.238 2018,0.03809715
108,13.885,Tue Jun 26 10:50:04.377 2018,0.0515599
109,14.01285,Tue Jun 26 10:50:04.505 2018,0.04543602
110,14.14886,Tue Jun 26 10:50:04.641 2018,0.06404149
111,14.2831,Tue Jun 26 10:50:04.775 2018,0.02285731
112,14.4179,Tue Jun 26 10:50:04.910 2018,0.03061596
113,14.54926,Tue Jun 26 10:50:05.041 2018,0.03812449
114,14.68225,Tue Jun 26 10:50:05.174 2018,0.03978667
115,14.81616,Tue Jun 26 10:50:05.308 2018,0.04041464
116,14.94751,Tue Jun 26 10:50:05.440 2018,0.03110036
117,15.08239,Tue Jun 26 10:50:05.575 2018,0.03830307
118,15.22483,Tue Jun 26 10:50:05.717 2018,0.04315158
119,15.34917,Tue Jun 26 10:50:05.841 2018,0.03869113
120,15.48129,Tue Jun 26 10:50:05.973 2018,0.0321415
121,15.61559,Tue Jun 26 10:50:06.108 2018,0.03862849
122,15.74857,Tue Jun 26 10:50:06.241 2018,0.03753847
123,15.88945,Tue Jun 26 10:50:06.382 2018,0.02352591
124,16.01586,Tue Jun 26 10:50:06.508 2018,0.02059982
125,16.14903,Tue Jun 26 10:50:06.641 2018,0.02159991
127,16.28918,Tue Jun 26 10:50:06.781 2018,0.01937233
128,16.41654,Tue Jun 26 10:50:06.909 2018,0.02182694
129,16.55061,Tue Jun 26 10:50:07.043 2018,0.01834427
130,16.68417,Tue Jun 26 10:50:07.176 2018,0.02391781
131,16.81765,Tue Jun 26 10:50:07.310 2018,0.03297547
132,16.95661,Tue Jun 26 10:50:07.449 2018,0.02848751
133,17.08637,Tue Jun 26 10:50:07.579 2018,0.02601481
134,17.21619,Tue Jun 26 10:50:07.708 2018,0.05608107
135,17.35033,Tue Jun 26 10:50:07.843 2018,0.04091206
136,17.48932,Tue Jun 26 10:50:07.982 2018,0.05511897
137,17.61735,Tue Jun 26 10:50:08.110 2018,0.07329349
138,17.75138,Tue Jun 26 10:50:08.244 2018,0.07885675
139,17.88525,Tue Jun 26 10:50:08.377 2018,0.08135793
140,18.01778,Tue Jun 26 10:50:08.510 2018,0.03956822
141,18.15393,Tue Jun 26 10:50:08.646 2018,0.03215541
142,18.28529,Tue Jun 26 10:50:08.777 2018,0.05626372
143,18.41928,Tue Jun 26 10:50:08.911 2018,0.06175596
144,18.56018,Tue Jun 26 10:50:09.052 2018,0.05652687
145,18.68657,Tue Jun 26 10:50:09.179 2018,0.08328707
146,18.81824,Tue Jun 26 10:50:09.310 2018,0.04653915
147,18.9516,Tue Jun 26 10:50:09.444 2018,0.05263133
148,19.08553,Tue Jun 26 10:50:09.578 2018,0.05426704
149,19.22056,Tue Jun 26 10:50:09.713 2018,0.05477259
150,19.35166,Tue Jun 26 10:50:09.844 2018,0.03381047
151,19.48614,Tue Jun 26 10:50:09.978 2018,0.03048771
152,19.61886,Tue Jun 26 10:50:10.111 2018,0.02180659
153,19.75323,Tue Jun 26 10:50:10.245 2018,0.01412166
154,19.89881,Tue Jun 26 10:50:10.391 2018,0.01701804
