Frame#,Time,Timestamp,ROI,Breathing
0,0,Fri Aug 03 14:05:31.079 2018,31.8219,-1
2,0.5062317,Fri Aug 03 14:05:31.586 2018,31.82504,-1
3,0.6798005,Fri Aug 03 14:05:31.759 2018,31.85795,-1
4,1.037887,Fri Aug 03 14:05:32.117 2018,31.86805,-1
5,1.351711,Fri Aug 03 14:05:32.431 2018,31.69117,-1
6,1.540655,Fri Aug 03 14:05:32.620 2018,31.76862,-1
7,1.873325,Fri Aug 03 14:05:32.953 2018,31.7561,-1
8,2.245329,Fri Aug 03 14:05:33.325 2018,31.69922,-1
9,2.493133,Fri Aug 03 14:05:33.573 2018,31.57857,-1
10,2.750579,Fri Aug 03 14:05:33.830 2018,31.74235,-1
11,2.947546,Fri Aug 03 14:05:34.027 2018,31.68585,-1
12,3.160886,Fri Aug 03 14:05:34.240 2018,31.71052,-1
13,3.358763,Fri Aug 03 14:05:34.438 2018,31.72736,-1
14,3.558432,Fri Aug 03 14:05:34.638 2018,31.77243,-1
15,3.779113,Fri Aug 03 14:05:34.859 2018,31.85069,-1
16,3.965916,Fri Aug 03 14:05:35.045 2018,31.88981,-1
17,4.178772,Fri Aug 03 14:05:35.258 2018,31.88423,-1
18,4.370884,Fri Aug 03 14:05:35.450 2018,31.84857,-1
19,4.578596,Fri Aug 03 14:05:35.658 2018,31.79934,-1
20,4.785553,Fri Aug 03 14:05:35.865 2018,31.80919,-1
21,4.991218,Fri Aug 03 14:05:36.071 2018,31.73944,-1
22,5.178495,Fri Aug 03 14:05:36.258 2018,31.73818,-1
23,5.374475,Fri Aug 03 14:05:36.454 2018,31.72956,-1
24,5.551003,Fri Aug 03 14:05:36.630 2018,31.70559,-1
25,5.760727,Fri Aug 03 14:05:36.840 2018,31.60784,-1
26,5.95622,Fri Aug 03 14:05:37.036 2018,31.57789,-1
27,6.158391,Fri Aug 03 14:05:37.238 2018,31.5127,-1
28,6.372724,Fri Aug 03 14:05:37.452 2018,31.47159,-1
29,6.583467,Fri Aug 03 14:05:37.663 2018,31.59739,-1
30,6.772545,Fri Aug 03 14:05:37.852 2018,31.61966,-1
31,6.963605,Fri Aug 03 14:05:38.043 2018,31.72377,-1
32,7.144222,Fri Aug 03 14:05:38.224 2018,31.6899,-1
33,7.370372,Fri Aug 03 14:05:38.450 2018,31.58039,-1
34,7.580071,Fri Aug 03 14:05:38.659 2018,31.59266,-1
35,7.762672,Fri Aug 03 14:05:38.842 2018,31.77113,-1
36,7.967505,Fri Aug 03 14:05:39.047 2018,31.82199,-1
37,8.174516,Fri Aug 03 14:05:39.254 2018,31.78871,-1
38,8.353427,Fri Aug 03 14:05:39.433 2018,31.7629,-1
39,8.525965,Fri Aug 03 14:05:39.605 2018,31.76216,-1
40,8.720453,Fri Aug 03 14:05:39.800 2018,31.77447,-1
41,8.896023,Fri Aug 03 14:05:39.975 2018,31.76645,-1
42,9.10121,Fri Aug 03 14:05:40.181 2018,31.75863,-1
43,9.318798,Fri Aug 03 14:05:40.398 2018,31.72886,-1
44,9.49819,Fri Aug 03 14:05:40.578 2018,31.82641,-1
45,9.713273,Fri Aug 03 14:05:40.793 2018,31.79999,-1
46,9.927188,Fri Aug 03 14:05:41.007 2018,31.77342,-1
47,10.10279,Fri Aug 03 14:05:41.182 2018,31.81651,-1
48,10.28628,Fri Aug 03 14:05:41.366 2018,31.75643,-1
49,10.48819,Fri Aug 03 14:05:41.568 2018,31.72508,-1
50,10.69362,Fri Aug 03 14:05:41.773 2018,31.67177,-1
51,10.87734,Fri Aug 03 14:05:41.957 2018,31.66833,-1
52,11.06484,Fri Aug 03 14:05:42.144 2018,31.67745,-1
53,11.23982,Fri Aug 03 14:05:42.319 2018,31.67352,-1
54,11.4463,Fri Aug 03 14:05:42.526 2018,31.71462,-1
55,11.64672,Fri Aug 03 14:05:42.726 2018,31.70964,-1
56,11.82325,Fri Aug 03 14:05:42.903 2018,31.71573,-1
57,12.10318,Fri Aug 03 14:05:43.183 2018,31.83844,-1
58,12.28569,Fri Aug 03 14:05:43.365 2018,31.82854,-1
59,12.46857,Fri Aug 03 14:05:43.548 2018,31.80885,-1
60,12.68788,Fri Aug 03 14:05:43.767 2018,31.77877,-1
61,12.88087,Fri Aug 03 14:05:43.960 2018,31.78471,-1
62,13.14168,Fri Aug 03 14:05:44.221 2018,31.74317,-1
64,13.47172,Fri Aug 03 14:05:44.551 2018,31.71939,-1
65,13.62387,Fri Aug 03 14:05:44.703 2018,31.69402,-1
66,13.82354,Fri Aug 03 14:05:44.903 2018,31.69164,-1
67,14.09947,Fri Aug 03 14:05:45.179 2018,31.59972,-1
68,14.28398,Fri Aug 03 14:05:45.363 2018,31.54664,-1
69,14.49243,Fri Aug 03 14:05:45.572 2018,31.56071,-1
70,14.70239,Fri Aug 03 14:05:45.782 2018,31.69943,-1
71,14.88369,Fri Aug 03 14:05:45.963 2018,31.73917,-1
72,15.05788,Fri Aug 03 14:05:46.137 2018,31.74109,-1
73,15.23007,Fri Aug 03 14:05:46.309 2018,31.70059,-1
74,15.41972,Fri Aug 03 14:05:46.499 2018,31.75985,-1
75,15.76087,Fri Aug 03 14:05:46.840 2018,31.8027,-1
77,16.00725,Fri Aug 03 14:05:47.087 2018,31.8538,-1
78,16.21133,Fri Aug 03 14:05:47.291 2018,31.85944,-1
79,16.43351,Fri Aug 03 14:05:47.513 2018,31.86893,-1
80,16.64479,Fri Aug 03 14:05:47.724 2018,31.79865,-1
81,16.85571,Fri Aug 03 14:05:47.935 2018,31.8253,-1
82,17.01435,Fri Aug 03 14:05:48.094 2018,31.86844,-1
83,17.21518,Fri Aug 03 14:05:48.295 2018,31.86767,-1
84,17.41601,Fri Aug 03 14:05:48.495 2018,31.86585,-1
85,17.72926,Fri Aug 03 14:05:48.809 2018,31.82902,-1
86,17.93272,Fri Aug 03 14:05:49.012 2018,31.83558,-1
87,18.12723,Fri Aug 03 14:05:49.207 2018,31.84056,-1
88,18.31989,Fri Aug 03 14:05:49.399 2018,31.81705,-1
89,18.51266,Fri Aug 03 14:05:49.592 2018,31.76456,-1
90,18.73981,Fri Aug 03 14:05:49.819 2018,31.6729,-1
91,18.96022,Fri Aug 03 14:05:50.040 2018,31.64095,-1
92,19.148,Fri Aug 03 14:05:50.227 2018,31.64519,-1
93,19.32674,Fri Aug 03 14:05:50.406 2018,31.646,-1
94,19.5373,Fri Aug 03 14:05:50.617 2018,31.71991,-1
96,19.7744,Fri Aug 03 14:05:50.854 2018,31.66104,-1
97,19.95567,Fri Aug 03 14:05:51.035 2018,31.67197,-1
98,20.26865,Fri Aug 03 14:05:51.348 2018,31.71434,-1
99,20.45301,Fri Aug 03 14:05:51.532 2018,31.73685,-1
100,20.63052,Fri Aug 03 14:05:51.710 2018,31.73868,-1
101,20.94336,Fri Aug 03 14:05:52.023 2018,31.78262,-1
103,21.18345,Fri Aug 03 14:05:52.263 2018,31.79277,-1
104,21.41534,Fri Aug 03 14:05:52.495 2018,31.80499,-1
105,21.71585,Fri Aug 03 14:05:52.795 2018,31.78925,-1
106,21.90331,Fri Aug 03 14:05:52.983 2018,31.87129,-1
107,22.08582,Fri Aug 03 14:05:53.165 2018,31.84827,-1
108,22.2963,Fri Aug 03 14:05:53.376 2018,31.80855,-1
109,22.48585,Fri Aug 03 14:05:53.565 2018,31.75762,-1
110,22.66736,Fri Aug 03 14:05:53.747 2018,31.77337,-1
111,22.89824,Fri Aug 03 14:05:53.978 2018,31.87999,-1
112,23.07976,Fri Aug 03 14:05:54.159 2018,31.88876,-1
113,23.27042,Fri Aug 03 14:05:54.350 2018,31.84466,-1
114,23.46816,Fri Aug 03 14:05:54.548 2018,31.84502,-1
115,23.64967,Fri Aug 03 14:05:54.729 2018,31.79346,-1
116,23.81722,Fri Aug 03 14:05:54.897 2018,31.89963,-1
117,23.99482,Fri Aug 03 14:05:55.074 2018,31.86309,-1
118,24.18231,Fri Aug 03 14:05:55.262 2018,31.70362,-1
119,24.37171,Fri Aug 03 14:05:55.451 2018,31.61998,-1
120,24.54331,Fri Aug 03 14:05:55.623 2018,31.78078,-1
121,24.7401,Fri Aug 03 14:05:55.820 2018,31.82901,-1
122,24.92552,Fri Aug 03 14:05:56.005 2018,31.80344,-1
123,25.1013,Fri Aug 03 14:05:56.181 2018,31.79771,-1
124,25.28281,Fri Aug 03 14:05:56.362 2018,31.91903,-1
125,25.48071,Fri Aug 03 14:05:56.560 2018,31.94734,-1
126,25.67445,Fri Aug 03 14:05:56.754 2018,31.85954,-1
127,25.85779,Fri Aug 03 14:05:56.937 2018,31.85179,-1
128,26.03947,Fri Aug 03 14:05:57.119 2018,31.8657,-1
129,26.22029,Fri Aug 03 14:05:57.300 2018,31.88942,-1
130,26.40679,Fri Aug 03 14:05:57.486 2018,31.87028,-1
131,26.59321,Fri Aug 03 14:05:57.673 2018,31.83915,-1
132,26.77626,Fri Aug 03 14:05:57.856 2018,31.84556,-1
133,27.039,Fri Aug 03 14:05:58.118 2018,31.86014,-1
134,27.21993,Fri Aug 03 14:05:58.299 2018,31.88648,-1
135,27.41209,Fri Aug 03 14:05:58.492 2018,31.98815,-1
136,27.59685,Fri Aug 03 14:05:58.676 2018,31.97855,-1
137,27.78078,Fri Aug 03 14:05:58.860 2018,31.92013,-1
138,27.95431,Fri Aug 03 14:05:59.034 2018,31.93656,-1
139,28.1404,Fri Aug 03 14:05:59.220 2018,31.92302,-1
140,28.31646,Fri Aug 03 14:05:59.396 2018,31.90733,-1
141,28.50683,Fri Aug 03 14:05:59.586 2018,31.77349,-1
142,28.68934,Fri Aug 03 14:05:59.769 2018,31.6745,-1
143,28.86645,Fri Aug 03 14:05:59.946 2018,31.71164,-1
144,29.0353,Fri Aug 03 14:06:00.115 2018,31.77657,-1
145,29.30964,Fri Aug 03 14:06:00.389 2018,31.79462,-1
146,29.49011,Fri Aug 03 14:06:00.570 2018,31.80854,-1
147,29.68092,Fri Aug 03 14:06:00.760 2018,31.82259,-1
148,29.87851,Fri Aug 03 14:06:00.958 2018,31.8611,-1
149,30.05841,Fri Aug 03 14:06:01.138 2018,31.88447,-1
150,30.2308,Fri Aug 03 14:06:01.310 2018,31.76963,-1
151,30.40244,Fri Aug 03 14:06:01.482 2018,31.76859,-1
152,30.60571,Fri Aug 03 14:06:01.685 2018,31.78618,-1
153,30.78227,Fri Aug 03 14:06:01.862 2018,31.94096,-1
154,30.97581,Fri Aug 03 14:06:02.055 2018,31.94965,-1
155,31.16449,Fri Aug 03 14:06:02.244 2018,31.91445,-1
156,31.34802,Fri Aug 03 14:06:02.427 2018,31.90939,-1
157,31.53973,Fri Aug 03 14:06:02.619 2018,31.85712,-1
158,31.71871,Fri Aug 03 14:06:02.798 2018,31.88802,-1
159,31.89962,Fri Aug 03 14:06:02.979 2018,31.91136,-1
160,32.09236,Fri Aug 03 14:06:03.172 2018,32.01303,-1
