"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-07-03 15:48:20,35,"0.00599626656083853","0.00538124385714286",55,17.7,"RestingBaseline",0.012808,57.8
2018-07-03 15:48:21,36,"0.00598049935933773","0.004954913625",54,17.7,"RestingBaseline",0.012808,57.67
2018-07-03 15:48:22,37,"0.005965486102773","0.003989644",57,18.1,"RestingBaseline",0.01376875,57.47
2018-07-03 15:48:23,38,"0.00595121992376491","0.00607965825",58,18.1,"RestingBaseline",0.0134485,57.32
2018-07-03 15:48:24,39,"0.005937627977511","0.00586187328571429",62,18.1,"RestingBaseline",0.01312825,57.18
2018-07-03 15:48:25,40,"0.00592469816561245","0.005331800625",64,18.1,"RestingBaseline",0.01184725,57.08
2018-07-03 15:48:26,41,"0.00591236079155652","0.00408569985714286",64,18.3,"RestingBaseline",0.0121675,57.02
2018-07-03 15:48:27,42,"0.00590060048833742","0.005346114875",66,18.3,"RestingBaseline",0.01248775,56.98
2018-07-03 15:48:28,43,"0.00588935256894954","0.004485389",65,18.6,"RestingBaseline",0.01280775,56.98
2018-07-03 15:48:29,44,"0.00587860024776452","0.0064333155",61,18.6,"RestingBaseline",0.0134485,57.02
2018-07-03 15:48:30,45,"0.00586761740335492","0.005921264375",59,18.8,"RestingBaseline",0.012808,57.08
2018-07-03 15:48:31,46,"0.00585710010017756","0.005053486",60,18.8,"RestingBaseline",0.01184725,57.15
2018-07-03 15:48:32,47,"0.00584762294182933","0.00684002585714286",61,19.1,"RestingBaseline",0.0134485,57.2
2018-07-03 15:48:33,48,"0.00583849553623629","0.0054482055",61,19.1,"RestingBaseline",0.01312825,57.3
2018-07-03 15:48:34,49,"0.00582967427711422","0.00503323114285714",60,19.2,"RestingBaseline",0.0134485,57.38
2018-07-03 15:48:35,50,"0.00582114568604101","0.00411597625",59,19.2,"RestingBaseline",0.01248775,57.48
2018-07-03 15:48:36,51,"0.00581287292153121","0.00547024314285714",61,19.1,"RestingBaseline",0.0121675,57.58
2018-07-03 15:48:37,52,"0.00580431985977253","0.00527623333333333",60,19.1,"RestingBaseline",0.01440875,57.68
