#KeystrokeID,Time,Timestamp,IsKeyDown,Key
0,260.377,Mon Jun 25 04:19:31.474 2018,0,LSHIFT
1,260.877,Mon Jun 25 04:19:31.973 2018,0,LSHIFT
2,260.91,Mon Jun 25 04:19:32.006 2018,0,LSHIFT
3,260.943,Mon Jun 25 04:19:32.039 2018,0,LSHIFT
4,260.976,Mon Jun 25 04:19:32.072 2018,0,LSHIFT
5,261.009,Mon Jun 25 04:19:32.105 2018,0,LSHIFT
6,261.041,Mon Jun 25 04:19:32.138 2018,0,LSHIFT
7,261.074,Mon Jun 25 04:19:32.171 2018,0,LSHIFT
8,261.107,Mon Jun 25 04:19:32.204 2018,0,LSHIFT
9,261.141,Mon Jun 25 04:19:32.238 2018,0,LSHIFT
10,261.174,Mon Jun 25 04:19:32.271 2018,0,LSHIFT
11,261.207,Mon Jun 25 04:19:32.303 2018,0,LSHIFT
12,261.24,Mon Jun 25 04:19:32.336 2018,0,LSHIFT
13,261.273,Mon Jun 25 04:19:32.369 2018,0,LSHIFT
14,261.306,Mon Jun 25 04:19:32.402 2018,0,LSHIFT
15,261.339,Mon Jun 25 04:19:32.435 2018,0,LSHIFT
16,261.371,Mon Jun 25 04:19:32.468 2018,0,LSHIFT
17,261.404,Mon Jun 25 04:19:32.501 2018,0,LSHIFT
18,261.437,Mon Jun 25 04:19:32.534 2018,0,LSHIFT
19,261.47,Mon Jun 25 04:19:32.567 2018,0,LSHIFT
20,261.504,Mon Jun 25 04:19:32.601 2018,0,LSHIFT
21,261.537,Mon Jun 25 04:19:32.634 2018,0,LSHIFT
22,261.57,Mon Jun 25 04:19:32.666 2018,0,LSHIFT
23,261.603,Mon Jun 25 04:19:32.699 2018,0,LSHIFT
24,261.636,Mon Jun 25 04:19:32.732 2018,0,LSHIFT
25,261.669,Mon Jun 25 04:19:32.765 2018,0,LSHIFT
26,261.702,Mon Jun 25 04:19:32.798 2018,0,LSHIFT
27,261.735,Mon Jun 25 04:19:32.831 2018,0,LSHIFT
28,261.767,Mon Jun 25 04:19:32.864 2018,0,LSHIFT
29,261.8,Mon Jun 25 04:19:32.897 2018,0,LSHIFT
30,261.817,Mon Jun 25 04:19:32.913 2018,0,KEY_I
31,261.897,Mon Jun 25 04:19:32.993 2018,1,KEY_I
32,262.681,Mon Jun 25 04:19:33.776 2018,1,LSHIFT
33,263.889,Mon Jun 25 04:19:34.984 2018,0,BACK
34,263.985,Mon Jun 25 04:19:35.081 2018,1,BACK
35,265.913,Mon Jun 25 04:19:37.009 2018,0,LSHIFT
36,266.413,Mon Jun 25 04:19:37.510 2018,0,LSHIFT
37,266.446,Mon Jun 25 04:19:37.542 2018,0,LSHIFT
38,266.479,Mon Jun 25 04:19:37.575 2018,0,LSHIFT
39,266.482,Mon Jun 25 04:19:37.578 2018,1,LSHIFT
40,267.153,Mon Jun 25 04:19:38.249 2018,0,LSHIFT
41,267.653,Mon Jun 25 04:19:38.749 2018,0,LSHIFT
42,267.686,Mon Jun 25 04:19:38.782 2018,0,LSHIFT
43,267.719,Mon Jun 25 04:19:38.815 2018,0,LSHIFT
44,267.751,Mon Jun 25 04:19:38.848 2018,0,LSHIFT
45,267.784,Mon Jun 25 04:19:38.881 2018,0,LSHIFT
46,267.817,Mon Jun 25 04:19:38.914 2018,0,LSHIFT
47,267.85,Mon Jun 25 04:19:38.947 2018,0,LSHIFT
48,267.883,Mon Jun 25 04:19:38.980 2018,0,LSHIFT
49,267.917,Mon Jun 25 04:19:39.014 2018,0,LSHIFT
50,267.95,Mon Jun 25 04:19:39.046 2018,0,LSHIFT
51,267.983,Mon Jun 25 04:19:39.079 2018,0,LSHIFT
52,268.016,Mon Jun 25 04:19:39.112 2018,0,LSHIFT
53,268.049,Mon Jun 25 04:19:39.145 2018,0,LSHIFT
54,268.082,Mon Jun 25 04:19:39.178 2018,0,LSHIFT
55,268.114,Mon Jun 25 04:19:39.211 2018,0,LSHIFT
56,268.147,Mon Jun 25 04:19:39.244 2018,0,LSHIFT
57,268.18,Mon Jun 25 04:19:39.277 2018,0,LSHIFT
58,268.213,Mon Jun 25 04:19:39.310 2018,0,LSHIFT
59,268.246,Mon Jun 25 04:19:39.343 2018,0,LSHIFT
60,268.28,Mon Jun 25 04:19:39.377 2018,0,LSHIFT
61,268.313,Mon Jun 25 04:19:39.409 2018,0,LSHIFT
62,268.346,Mon Jun 25 04:19:39.442 2018,0,LSHIFT
63,268.379,Mon Jun 25 04:19:39.475 2018,0,LSHIFT
64,268.412,Mon Jun 25 04:19:39.508 2018,0,LSHIFT
65,268.445,Mon Jun 25 04:19:39.541 2018,0,LSHIFT
66,268.477,Mon Jun 25 04:19:39.574 2018,0,LSHIFT
67,268.51,Mon Jun 25 04:19:39.607 2018,0,LSHIFT
68,268.543,Mon Jun 25 04:19:39.640 2018,0,LSHIFT
69,268.576,Mon Jun 25 04:19:39.673 2018,0,LSHIFT
70,268.609,Mon Jun 25 04:19:39.706 2018,0,LSHIFT
71,268.642,Mon Jun 25 04:19:39.739 2018,0,LSHIFT
72,268.676,Mon Jun 25 04:19:39.772 2018,0,LSHIFT
73,268.709,Mon Jun 25 04:19:39.805 2018,0,LSHIFT
74,268.742,Mon Jun 25 04:19:39.838 2018,0,LSHIFT
75,268.775,Mon Jun 25 04:19:39.871 2018,0,LSHIFT
76,268.785,Mon Jun 25 04:19:39.881 2018,0,KEY_C
77,268.905,Mon Jun 25 04:19:40.001 2018,1,KEY_C
78,268.961,Mon Jun 25 04:19:40.057 2018,1,LSHIFT
79,269.161,Mon Jun 25 04:19:40.256 2018,0,KEY_O
80,269.241,Mon Jun 25 04:19:40.337 2018,1,KEY_O
81,269.337,Mon Jun 25 04:19:40.433 2018,0,KEY_O
82,269.409,Mon Jun 25 04:19:40.505 2018,1,KEY_O
83,269.569,Mon Jun 25 04:19:40.665 2018,0,KEY_P
84,269.641,Mon Jun 25 04:19:40.737 2018,0,KEY_E
85,269.689,Mon Jun 25 04:19:40.785 2018,1,KEY_P
86,269.745,Mon Jun 25 04:19:40.841 2018,1,KEY_E
87,269.825,Mon Jun 25 04:19:40.920 2018,0,KEY_R
88,269.897,Mon Jun 25 04:19:40.992 2018,1,KEY_R
89,270.009,Mon Jun 25 04:19:41.105 2018,0,KEY_A
90,270.089,Mon Jun 25 04:19:41.185 2018,1,KEY_A
91,270.241,Mon Jun 25 04:19:41.336 2018,0,KEY_T
92,270.313,Mon Jun 25 04:19:41.409 2018,1,KEY_T
93,270.345,Mon Jun 25 04:19:41.441 2018,0,KEY_I
94,270.425,Mon Jun 25 04:19:41.521 2018,1,KEY_I
95,270.521,Mon Jun 25 04:19:41.617 2018,0,KEY_O
96,270.592,Mon Jun 25 04:19:41.688 2018,1,KEY_O
97,270.641,Mon Jun 25 04:19:41.736 2018,0,KEY_N
98,270.736,Mon Jun 25 04:19:41.833 2018,1,KEY_N
99,272.105,Mon Jun 25 04:19:43.200 2018,0,OEM_COMMA
100,272.216,Mon Jun 25 04:19:43.313 2018,1,OEM_COMMA
101,272.305,Mon Jun 25 04:19:43.401 2018,0,SPACE
