"Time","NR_Perspiration","CovertedTime","Perspiration"
0,"0.00363113073630807",2018-07-26 13:58:28,"0.003123863"
1,"0.00363050514093795",2018-07-26 13:58:29,"0.0033180319375"
2,"0.00362984448767174",2018-07-26 13:58:30,"0.00336394547619048"
3,"0.00362935323477671",2018-07-26 13:58:31,"0.0041636228"
4,"0.00362915542104844",2018-07-26 13:58:32,"0.0032401162"
5,"0.00362926312873899",2018-07-26 13:58:33,"0.0034023162"
6,"0.00362971791727905",2018-07-26 13:58:34,"0.00358460476190476"
7,"0.00363053797710219",2018-07-26 13:58:35,"0.0033184534"
8,"0.0036317086189288",2018-07-26 13:58:36,"0.0034274802"
9,"0.00363325077224963",2018-07-26 13:58:37,"0.0025904555"
10,"0.00363516383548597",2018-07-26 13:58:38,"0.0028090004"
11,"0.00363737692368256",2018-07-26 13:58:39,"0.00301190252631579"
12,"0.00363999392839693",2018-07-26 13:58:40,"0.00402984390476191"
13,"0.00364293059365752",2018-07-26 13:58:41,"0.00306080278947368"
14,"0.00364599860250659",2018-07-26 13:58:42,"0.002631686"
15,"0.00364948911786339",2018-07-26 13:58:43,"0.00310183090476191"
16,"0.00365330340903292",2018-07-26 13:58:44,"0.0044592757"
17,"0.0036571215635067",2018-07-26 13:58:45,"0.00483218994736842"
18,"0.00366109167433082",2018-07-26 13:58:46,"0.00425008345"
19,"0.00366517888100699",2018-07-26 13:58:47,"0.00376840484210526"
20,"0.0036693540629927",2018-07-26 13:58:48,"0.00352708115"
21,"0.00367369615410408",2018-07-26 13:58:49,"0.0035107954"
22,"0.00367730334573911",2018-07-26 13:58:50,"0.003272217"
23,"0.00368069790448036",2018-07-26 13:58:51,"0.00438904488888889"
24,"0.00368462898835311",2018-07-26 13:58:52,"0.00358480566666667"
25,"0.00368842139108227",2018-07-26 13:58:53,"0.00320965905882353"
26,"0.0036920585897169",2018-07-26 13:58:54,"0.00399930188235294"
27,"0.00369583746928721",2018-07-26 13:58:55,"0.00326237921052632"
28,"0.00369942092005581",2018-07-26 13:58:56,"0.003676681125"
29,"0.00370259575406355",2018-07-26 13:58:57,"0.00392062275"
30,"0.00370556206493415",2018-07-26 13:58:58,"0.0028820508"
31,"0.00370848874503803",2018-07-26 13:58:59,"0.00337986505882353"
32,"0.00371159362592054",2018-07-26 13:59:00,"0.00385012984210526"
33,"0.00371470120180797",2018-07-26 13:59:01,"0.0031467784"
34,"0.00371730809431832",2018-07-26 13:59:02,"0.00355114575"
35,"0.00371956049613751",2018-07-26 13:59:03,"0.00521299994736842"
36,"0.00372167892514825",2018-07-26 13:59:04,"0.00647694373684211"
37,"0.00372342928941078",2018-07-26 13:59:05,"0.00403660631578947"
38,"0.00372467482112431",2018-07-26 13:59:06,"0.0040045006"
39,"0.00372546004971501",2018-07-26 13:59:07,"0.004107507"
40,"0.00372602264599828",2018-07-26 13:59:08,"0.0041359842"
