"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-09-05 15:43:20,98,0.00405031404537791,0.00324706575,86,14.4,"RestingBaseline",0.0118465,92.03
2018-09-05 15:43:21,99,0.00404216141178699,0.00402455532,87,13.8,"RestingBaseline",0.01120625,92.07
2018-09-05 15:43:22,100,0.00403432494246416,0.00425478029166667,91,13.8,"RestingBaseline",0.01152625,92.1
2018-09-05 15:43:23,101,0.00402689688714336,0.003661834,94,13.4,"RestingBaseline",0.01152625,92.2
2018-09-05 15:43:24,102,0.00401994285513541,0.00412380691666667,92,13.4,"RestingBaseline",0.01120625,92.28
2018-09-05 15:43:25,103,0.00401352835009703,0.00482932972,88,13.2,"RestingBaseline",0.01184625,92.35
2018-09-05 15:43:26,104,0.00400769488771371,0.00300653075,85,13.2,"RestingBaseline",0.01120625,92.38
2018-09-05 15:43:27,105,0.00400259111493857,0.003846049375,82,12.8,"RestingBaseline",0.0121665,92.4
2018-09-05 15:43:28,106,0.00399804383701569,0.00444096756,82,12.8,"RestingBaseline",0.01376775,92.43
2018-09-05 15:43:29,107,0.00399419684793109,0.00480360795833333,84,12.4,"RestingBaseline",0.01184625,92.43
2018-09-05 15:43:30,108,0.00399109686237718,0.0042428002,88,12.4,"RestingBaseline",0.01312725,92.48
2018-09-05 15:43:31,109,0.00398876824566735,0.00349567029166667,92,11.8,"RestingBaseline",0.01216675,92.33
2018-09-05 15:43:32,110,0.00398727217344962,0.00324257258333333,97,11.8,"RestingBaseline",0.012807,92.15
2018-09-05 15:43:33,111,0.00398656986537021,0.00321265324,100,11.2,"RestingBaseline",0.01184625,91.98
2018-09-05 15:43:34,112,0.00398670647273329,0.00364243841666667,100,11.2,"RestingBaseline",0.01248675,91.8
2018-09-05 15:43:35,113,0.00398766459823553,0.00355271804166667,98,10.7,"RestingBaseline",0.01152625,91.63
2018-09-05 15:43:36,114,0.00398942592183712,0.00436392195833333,94,10.7,"RestingBaseline",0.011206,91.52
2018-09-05 15:43:37,115,0.00399203200302221,0.0035566996,90,10.2,"RestingBaseline",0.012807,91.52
2018-09-05 15:43:38,116,0.00399541065682052,0.0031553495,84,10.2,"RestingBaseline",0.01184625,91.58
2018-09-05 15:43:39,117,0.00399943191785845,0.004280657625,80,9.8,"RestingBaseline",0.01216675,91.6
2018-09-05 15:43:40,118,0.0040042077809163,0.00426554788,80,9.8,"RestingBaseline",0.0121665,91.6
2018-09-05 15:43:41,119,0.00400959264633234,0.00405897991666667,82,9.4,"RestingBaseline",0.01248675,91.68
2018-09-05 15:43:42,120,0.00401539846678518,0.003956345,86,9.4,"RestingBaseline",0.012807,91.75
2018-09-05 15:43:43,121,0.00402179471238103,0.0040859144,88,9.1,"RestingBaseline",0.01184625,91.78
2018-09-05 15:43:44,122,0.00402858378884866,0.00430927691666667,89,9.1,"RestingBaseline",0.01248675,91.78
2018-09-05 15:43:45,123,0.00403568604320922,0.0039940188,88,8.5,"RestingBaseline",0.01216675,91.77
2018-09-05 15:43:46,124,0.0040430044487992,0.00413950004166667,85,8.5,"RestingBaseline",0.01152625,91.75
2018-09-05 15:43:47,125,0.00405043554631351,0.00407919896,83,8,"RestingBaseline",0.01248675,91.75
2018-09-05 15:43:48,126,0.00405785729906695,0.003821796875,81,8,"RestingBaseline",0.0121665,91.75
2018-09-05 15:43:49,127,0.00406498348183882,0.00376708791666667,80,7.5,"RestingBaseline",0.01184625,91.75
