Time,BreathingWaveform
07/07/2018 16:08:20.509,7223512
07/07/2018 16:08:20.549,7222698
07/07/2018 16:08:20.589,7220610
07/07/2018 16:08:20.629,7220203
07/07/2018 16:08:20.669,7220967
07/07/2018 16:08:20.709,7220916
07/07/2018 16:08:20.749,7219949
07/07/2018 16:08:20.789,7229418
07/07/2018 16:08:20.829,7242400
07/07/2018 16:08:20.869,7245913
07/07/2018 16:08:20.909,7250851
07/07/2018 16:08:20.949,7254721
07/07/2018 16:08:20.989,7255841
07/07/2018 16:08:21.029,7253906
07/07/2018 16:08:21.069,7255535
07/07/2018 16:08:21.109,7258030
07/07/2018 16:08:21.149,7255993
07/07/2018 16:08:21.189,7254262
07/07/2018 16:08:21.229,7251564
07/07/2018 16:08:21.269,7248255
07/07/2018 16:08:21.309,7243826
07/07/2018 16:08:21.349,7241229
07/07/2018 16:08:21.389,7239193
07/07/2018 16:08:21.429,7237717
07/07/2018 16:08:21.469,7232727
07/07/2018 16:08:21.509,7231709
07/07/2018 16:08:21.549,7229214
07/07/2018 16:08:21.589,7227636
07/07/2018 16:08:21.629,7226363
07/07/2018 16:08:21.669,7225956
07/07/2018 16:08:21.709,7227992
07/07/2018 16:08:21.749,7239651
07/07/2018 16:08:21.789,7245353
07/07/2018 16:08:21.829,7244691
07/07/2018 16:08:21.869,7240262
07/07/2018 16:08:21.909,7235680
07/07/2018 16:08:21.949,7232218
07/07/2018 16:08:21.989,7230436
07/07/2018 16:08:22.029,7232218
07/07/2018 16:08:22.069,7234713
07/07/2018 16:08:22.109,7230844
07/07/2018 16:08:22.149,7228858
07/07/2018 16:08:22.189,7234967
07/07/2018 16:08:22.229,7237869
07/07/2018 16:08:22.269,7240364
07/07/2018 16:08:22.309,7239498
07/07/2018 16:08:22.349,7240007
07/07/2018 16:08:22.389,7243418
07/07/2018 16:08:22.429,7243418
07/07/2018 16:08:22.469,7240822
07/07/2018 16:08:22.509,7240975
07/07/2018 16:08:22.549,7243215
07/07/2018 16:08:22.589,7244793
07/07/2018 16:08:22.629,7243877
07/07/2018 16:08:22.669,7244437
07/07/2018 16:08:22.709,7244386
07/07/2018 16:08:22.749,7245302
07/07/2018 16:08:22.789,7244029
07/07/2018 16:08:22.829,7244640
07/07/2018 16:08:22.869,7245709
07/07/2018 16:08:22.909,7247339
07/07/2018 16:08:22.949,7248255
07/07/2018 16:08:22.989,7247797
07/07/2018 16:08:23.029,7244081
07/07/2018 16:08:23.069,7242909
07/07/2018 16:08:23.109,7242960
07/07/2018 16:08:23.149,7243520
07/07/2018 16:08:23.189,7243215
07/07/2018 16:08:23.229,7243775
07/07/2018 16:08:23.269,7243571
07/07/2018 16:08:23.309,7242451
07/07/2018 16:08:23.349,7242655
07/07/2018 16:08:23.389,7241586
07/07/2018 16:08:23.429,7241789
07/07/2018 16:08:23.469,7241229
07/07/2018 16:08:23.509,7240873
07/07/2018 16:08:23.549,7241840
07/07/2018 16:08:23.589,7245760
07/07/2018 16:08:23.629,7253092
07/07/2018 16:08:23.669,7255433
07/07/2018 16:08:23.709,7252735
07/07/2018 16:08:23.749,7251615
07/07/2018 16:08:23.789,7250495
07/07/2018 16:08:23.829,7250037
07/07/2018 16:08:23.869,7262612
07/07/2018 16:08:23.909,7275543
07/07/2018 16:08:23.949,7298046
07/07/2018 16:08:23.989,7316730
07/07/2018 16:08:24.029,7326658
07/07/2018 16:08:24.069,7329814
07/07/2018 16:08:24.109,7327167
07/07/2018 16:08:24.149,7326607
07/07/2018 16:08:24.189,7326709
07/07/2018 16:08:24.229,7329661
07/07/2018 16:08:24.269,7335058
07/07/2018 16:08:24.309,7337451
07/07/2018 16:08:24.349,7335822
07/07/2018 16:08:24.389,7354710
07/07/2018 16:08:24.429,7355982
07/07/2018 16:08:24.469,7355066
07/07/2018 16:08:24.509,7362448
07/07/2018 16:08:24.549,7352571
07/07/2018 16:08:24.589,7337044
07/07/2018 16:08:24.629,7334091
07/07/2018 16:08:24.669,7336840
07/07/2018 16:08:24.709,7347786
07/07/2018 16:08:24.749,7354404
07/07/2018 16:08:24.789,7359648
07/07/2018 16:08:24.829,7365757
07/07/2018 16:08:24.869,7374005
07/07/2018 16:08:24.909,7382660
07/07/2018 16:08:24.949,7389024
07/07/2018 16:08:24.989,7384340
07/07/2018 16:08:25.029,7384492
07/07/2018 16:08:25.069,7386325
07/07/2018 16:08:25.109,7384798
07/07/2018 16:08:25.149,7376907
07/07/2018 16:08:25.189,7364536
07/07/2018 16:08:25.229,7358019
07/07/2018 16:08:25.269,7344171
07/07/2018 16:08:25.309,7335262
07/07/2018 16:08:25.349,7317545
07/07/2018 16:08:25.389,7301813
07/07/2018 16:08:25.429,7285064
07/07/2018 16:08:25.469,7274169
07/07/2018 16:08:25.509,7280634
07/07/2018 16:08:25.549,7305072
07/07/2018 16:08:25.589,7318410
07/07/2018 16:08:25.629,7318563
07/07/2018 16:08:25.669,7324163
07/07/2018 16:08:25.709,7323400
07/07/2018 16:08:25.749,7322534
07/07/2018 16:08:25.789,7321058
07/07/2018 16:08:25.829,7318258
07/07/2018 16:08:25.869,7305224
07/07/2018 16:08:25.909,7289544
07/07/2018 16:08:25.949,7290053
07/07/2018 16:08:25.989,7291427
07/07/2018 16:08:26.029,7290969
07/07/2018 16:08:26.069,7288068
07/07/2018 16:08:26.109,7280583
07/07/2018 16:08:26.149,7269536
07/07/2018 16:08:26.189,7260677
07/07/2018 16:08:26.229,7251615
07/07/2018 16:08:26.269,7248815
07/07/2018 16:08:26.309,7246524
07/07/2018 16:08:26.349,7242298
07/07/2018 16:08:26.389,7235629
07/07/2018 16:08:26.429,7235222
07/07/2018 16:08:26.469,7235935
07/07/2018 16:08:26.509,7237258
07/07/2018 16:08:26.549,7238938
07/07/2018 16:08:26.589,7240822
07/07/2018 16:08:26.629,7245302
07/07/2018 16:08:26.669,7248713
07/07/2018 16:08:26.709,7251666
07/07/2018 16:08:26.749,7255128
07/07/2018 16:08:26.789,7254262
07/07/2018 16:08:26.829,7253601
07/07/2018 16:08:26.869,7254313
07/07/2018 16:08:26.909,7251819
07/07/2018 16:08:26.949,7249782
07/07/2018 16:08:26.989,7248764
07/07/2018 16:08:27.029,7249732
07/07/2018 16:08:27.069,7251666
07/07/2018 16:08:27.109,7253346
07/07/2018 16:08:27.149,7256248
07/07/2018 16:08:27.189,7258997
07/07/2018 16:08:27.229,7263375
07/07/2018 16:08:27.269,7265565
07/07/2018 16:08:27.309,7267296
07/07/2018 16:08:27.349,7265667
07/07/2018 16:08:27.389,7265463
07/07/2018 16:08:27.429,7262968
07/07/2018 16:08:27.469,7262357
07/07/2018 16:08:27.509,7260881
07/07/2018 16:08:27.549,7264954
07/07/2018 16:08:27.589,7267092
07/07/2018 16:08:27.629,7268263
07/07/2018 16:08:27.669,7271878
07/07/2018 16:08:27.709,7272336
07/07/2018 16:08:27.749,7271369
07/07/2018 16:08:27.789,7274881
07/07/2018 16:08:27.829,7276612
07/07/2018 16:08:27.869,7272794
07/07/2018 16:08:27.909,7271216
07/07/2018 16:08:27.949,7274372
07/07/2018 16:08:27.989,7276460
07/07/2018 16:08:28.029,7278191
07/07/2018 16:08:28.069,7279820
07/07/2018 16:08:28.109,7282467
07/07/2018 16:08:28.149,7293209
07/07/2018 16:08:28.189,7303544
07/07/2018 16:08:28.229,7305631
07/07/2018 16:08:28.269,7317697
07/07/2018 16:08:28.309,7319938
07/07/2018 16:08:28.349,7324927
07/07/2018 16:08:28.389,7336993
07/07/2018 16:08:28.429,7350484
07/07/2018 16:08:28.469,7377619
07/07/2018 16:08:28.509,7395998
07/07/2018 16:08:28.549,7414683
07/07/2018 16:08:28.589,7438407
07/07/2018 16:08:28.629,7458211
07/07/2018 16:08:28.669,7490845
07/07/2018 16:08:28.709,7521494
07/07/2018 16:08:28.749,7533407
07/07/2018 16:08:28.789,7528876
07/07/2018 16:08:28.829,7507239
07/07/2018 16:08:28.869,7467528
07/07/2018 16:08:28.909,7449302
07/07/2018 16:08:28.949,7416719
07/07/2018 16:08:28.989,7395031
07/07/2018 16:08:29.029,7375379
07/07/2018 16:08:29.069,7358375
07/07/2018 16:08:29.109,7345800
07/07/2018 16:08:29.149,7345393
07/07/2018 16:08:29.189,7349211
07/07/2018 16:08:29.229,7350382
07/07/2018 16:08:29.269,7351401
07/07/2018 16:08:29.309,7355677
07/07/2018 16:08:29.349,7352215
07/07/2018 16:08:29.389,7352062
07/07/2018 16:08:29.429,7357561
07/07/2018 16:08:29.469,7354914
07/07/2018 16:08:29.509,7355881
07/07/2018 16:08:29.549,7354608
07/07/2018 16:08:29.589,7359444
07/07/2018 16:08:29.629,7362754
07/07/2018 16:08:29.669,7363619
07/07/2018 16:08:29.709,7365656
07/07/2018 16:08:29.749,7365910
07/07/2018 16:08:29.789,7355270
07/07/2018 16:08:29.829,7354353
07/07/2018 16:08:29.869,7347633
07/07/2018 16:08:29.909,7345698
07/07/2018 16:08:29.949,7343611
07/07/2018 16:08:29.989,7342236
07/07/2018 16:08:30.029,7336585
07/07/2018 16:08:30.069,7330782
07/07/2018 16:08:30.109,7324265
07/07/2018 16:08:30.149,7327218
07/07/2018 16:08:30.189,7325691
07/07/2018 16:08:30.229,7321669
07/07/2018 16:08:30.269,7320498
07/07/2018 16:08:30.309,7318156
07/07/2018 16:08:30.349,7313981
07/07/2018 16:08:30.389,7313930
07/07/2018 16:08:30.429,7312097
07/07/2018 16:08:30.469,7306853
07/07/2018 16:08:30.509,7286744
07/07/2018 16:08:30.549,7255535
07/07/2018 16:08:30.589,7241484
07/07/2018 16:08:30.629,7236138
07/07/2018 16:08:30.669,7233236
07/07/2018 16:08:30.709,7230894
07/07/2018 16:08:30.749,7230080
07/07/2018 16:08:30.789,7231811
07/07/2018 16:08:30.829,7234153
07/07/2018 16:08:30.869,7235731
07/07/2018 16:08:30.909,7237106
07/07/2018 16:08:30.949,7241331
07/07/2018 16:08:30.989,7245760
07/07/2018 16:08:31.029,7249681
07/07/2018 16:08:31.069,7253092
07/07/2018 16:08:31.109,7259303
07/07/2018 16:08:31.149,7258132
07/07/2018 16:08:31.189,7256808
07/07/2018 16:08:31.229,7257317
07/07/2018 16:08:31.269,7255637
07/07/2018 16:08:31.309,7256044
07/07/2018 16:08:31.349,7259201
07/07/2018 16:08:31.389,7262917
07/07/2018 16:08:31.429,7269230
07/07/2018 16:08:31.469,7273659
07/07/2018 16:08:31.509,7275747
07/07/2018 16:08:31.549,7277885
07/07/2018 16:08:31.589,7278598
07/07/2018 16:08:31.629,7278496
07/07/2018 16:08:31.669,7280125
07/07/2018 16:08:31.709,7281907
07/07/2018 16:08:31.749,7280634
07/07/2018 16:08:31.789,7280838
07/07/2018 16:08:31.829,7281856
07/07/2018 16:08:31.869,7281958
07/07/2018 16:08:31.909,7280736
07/07/2018 16:08:31.949,7280329
07/07/2018 16:08:31.989,7279769
07/07/2018 16:08:32.029,7276460
07/07/2018 16:08:32.069,7269689
07/07/2018 16:08:32.109,7264801
07/07/2018 16:08:32.149,7263121
07/07/2018 16:08:32.189,7264801
07/07/2018 16:08:32.229,7264445
07/07/2018 16:08:32.269,7261492
07/07/2018 16:08:32.309,7259150
07/07/2018 16:08:32.349,7261339
07/07/2018 16:08:32.389,7261085
07/07/2018 16:08:32.429,7261085
07/07/2018 16:08:32.469,7263478
07/07/2018 16:08:32.509,7268670
07/07/2018 16:08:32.549,7273405
07/07/2018 16:08:32.589,7283333
07/07/2018 16:08:32.629,7287304
07/07/2018 16:08:32.669,7281195
07/07/2018 16:08:32.709,7283078
07/07/2018 16:08:32.749,7282722
07/07/2018 16:08:32.789,7279158
07/07/2018 16:08:32.829,7281653
07/07/2018 16:08:32.869,7283384
07/07/2018 16:08:32.909,7285980
07/07/2018 16:08:32.949,7286947
07/07/2018 16:08:32.989,7288526
07/07/2018 16:08:33.029,7287100
07/07/2018 16:08:33.069,7287609
07/07/2018 16:08:33.109,7283231
07/07/2018 16:08:33.149,7279667
07/07/2018 16:08:33.189,7275289
07/07/2018 16:08:33.229,7271674
07/07/2018 16:08:33.269,7266074
07/07/2018 16:08:33.309,7263885
07/07/2018 16:08:33.349,7262154
07/07/2018 16:08:33.389,7254262
07/07/2018 16:08:33.429,7243927
07/07/2018 16:08:33.469,7234865
07/07/2018 16:08:33.509,7227738
07/07/2018 16:08:33.549,7225345
07/07/2018 16:08:33.589,7222799
07/07/2018 16:08:33.629,7220203
07/07/2018 16:08:33.669,7219694
07/07/2018 16:08:33.709,7218167
07/07/2018 16:08:33.749,7216232
07/07/2018 16:08:33.789,7215978
07/07/2018 16:08:33.829,7215927
07/07/2018 16:08:33.869,7215417
07/07/2018 16:08:33.909,7213890
07/07/2018 16:08:33.949,7213585
07/07/2018 16:08:33.989,7211548
07/07/2018 16:08:34.029,7211141
07/07/2018 16:08:34.069,7211039
07/07/2018 16:08:34.109,7209563
07/07/2018 16:08:34.149,7209054
07/07/2018 16:08:34.189,7208799
07/07/2018 16:08:34.229,7208290
07/07/2018 16:08:34.269,7207832
07/07/2018 16:08:34.309,7208035
07/07/2018 16:08:34.349,7207068
07/07/2018 16:08:34.389,7206864
07/07/2018 16:08:34.429,7205999
07/07/2018 16:08:34.469,7204675
07/07/2018 16:08:34.509,7203097
07/07/2018 16:08:34.549,7200450
07/07/2018 16:08:34.589,7203148
07/07/2018 16:08:34.629,7203402
07/07/2018 16:08:34.669,7202690
07/07/2018 16:08:34.709,7202843
07/07/2018 16:08:34.749,7202843
07/07/2018 16:08:34.789,7202843
07/07/2018 16:08:34.829,7202079
07/07/2018 16:08:34.869,7201417
07/07/2018 16:08:34.909,7201213
07/07/2018 16:08:34.949,7200857
07/07/2018 16:08:34.989,7200857
07/07/2018 16:08:35.029,7199839
07/07/2018 16:08:35.069,7199482
07/07/2018 16:08:35.109,7199482
07/07/2018 16:08:35.149,7199482
07/07/2018 16:08:35.189,7199533
07/07/2018 16:08:35.229,7199635
07/07/2018 16:08:35.269,7199737
07/07/2018 16:08:35.309,7200297
07/07/2018 16:08:35.349,7200552
07/07/2018 16:08:35.389,7201315
07/07/2018 16:08:35.429,7204421
07/07/2018 16:08:35.469,7206152
07/07/2018 16:08:35.509,7203657
07/07/2018 16:08:35.549,7202690
07/07/2018 16:08:35.589,7202232
07/07/2018 16:08:35.629,7202283
07/07/2018 16:08:35.669,7201162
07/07/2018 16:08:35.709,7200144
07/07/2018 16:08:35.749,7199635
07/07/2018 16:08:35.789,7199635
07/07/2018 16:08:35.829,7200399
07/07/2018 16:08:35.869,7199177
07/07/2018 16:08:35.909,7200246
07/07/2018 16:08:35.949,7200094
07/07/2018 16:08:35.989,7200755
07/07/2018 16:08:36.029,7200144
07/07/2018 16:08:36.069,7199991
07/07/2018 16:08:36.109,7199686
07/07/2018 16:08:36.149,7200348
07/07/2018 16:08:36.189,7199584
07/07/2018 16:08:36.229,7200144
07/07/2018 16:08:36.269,7199431
07/07/2018 16:08:36.309,7199228
07/07/2018 16:08:36.349,7199991
07/07/2018 16:08:36.389,7198719
07/07/2018 16:08:36.429,7199075
07/07/2018 16:08:36.469,7199839
07/07/2018 16:08:36.509,7199075
07/07/2018 16:08:36.549,7199177
07/07/2018 16:08:36.589,7199075
07/07/2018 16:08:36.629,7199330
07/07/2018 16:08:36.669,7198363
07/07/2018 16:08:36.709,7197700
07/07/2018 16:08:36.749,7197751
07/07/2018 16:08:36.789,7196581
07/07/2018 16:08:36.829,7196479
07/07/2018 16:08:36.869,7196682
07/07/2018 16:08:36.909,7196886
07/07/2018 16:08:36.949,7196988
07/07/2018 16:08:36.989,7197293
07/07/2018 16:08:37.029,7197344
07/07/2018 16:08:37.069,7197751
07/07/2018 16:08:37.109,7196428
07/07/2018 16:08:37.149,7198719
07/07/2018 16:08:37.189,7198566
07/07/2018 16:08:37.229,7199228
07/07/2018 16:08:37.269,7200704
07/07/2018 16:08:37.309,7201366
07/07/2018 16:08:37.349,7201468
07/07/2018 16:08:37.389,7201671
07/07/2018 16:08:37.429,7203708
07/07/2018 16:08:37.469,7204523
07/07/2018 16:08:37.509,7207476
07/07/2018 16:08:37.549,7207832
07/07/2018 16:08:37.589,7207170
07/07/2018 16:08:37.629,7206254
07/07/2018 16:08:37.669,7205235
07/07/2018 16:08:37.709,7203657
07/07/2018 16:08:37.749,7204421
07/07/2018 16:08:37.789,7204115
07/07/2018 16:08:37.829,7206050
07/07/2018 16:08:37.869,7209919
07/07/2018 16:08:37.909,7213534
07/07/2018 16:08:37.949,7215112
07/07/2018 16:08:37.989,7211141
07/07/2018 16:08:38.029,7205897
07/07/2018 16:08:38.069,7201926
07/07/2018 16:08:38.109,7202588
07/07/2018 16:08:38.149,7200959
07/07/2018 16:08:38.189,7198617
07/07/2018 16:08:38.229,7198108
07/07/2018 16:08:38.269,7198617
07/07/2018 16:08:38.309,7198464
07/07/2018 16:08:38.349,7198311
07/07/2018 16:08:38.389,7196937
07/07/2018 16:08:38.429,7195817
07/07/2018 16:08:38.469,7194442
07/07/2018 16:08:38.509,7193984
07/07/2018 16:08:38.549,7193730
07/07/2018 16:08:38.589,7192762
07/07/2018 16:08:38.629,7194137
07/07/2018 16:08:38.669,7194798
07/07/2018 16:08:38.709,7193933
07/07/2018 16:08:38.749,7194595
07/07/2018 16:08:38.789,7195511
07/07/2018 16:08:38.829,7194901
07/07/2018 16:08:38.869,7195461
07/07/2018 16:08:38.909,7195562
07/07/2018 16:08:38.949,7195053
07/07/2018 16:08:38.989,7194798
07/07/2018 16:08:39.029,7194798
07/07/2018 16:08:39.069,7193170
07/07/2018 16:08:39.109,7193984
07/07/2018 16:08:39.149,7192202
07/07/2018 16:08:39.189,7192762
07/07/2018 16:08:39.229,7193271
07/07/2018 16:08:39.269,7193780
07/07/2018 16:08:39.309,7198973
07/07/2018 16:08:39.349,7202384
07/07/2018 16:08:39.389,7195664
07/07/2018 16:08:39.429,7193577
07/07/2018 16:08:39.469,7192508
07/07/2018 16:08:39.509,7192202
07/07/2018 16:08:39.549,7194391
07/07/2018 16:08:39.589,7193221
07/07/2018 16:08:39.629,7192151
07/07/2018 16:08:39.669,7193170
07/07/2018 16:08:39.709,7191948
07/07/2018 16:08:39.749,7192100
07/07/2018 16:08:39.789,7193526
07/07/2018 16:08:39.829,7195817
07/07/2018 16:08:39.869,7195817
07/07/2018 16:08:39.909,7197141
07/07/2018 16:08:39.949,7195308
07/07/2018 16:08:39.989,7191795
07/07/2018 16:08:40.029,7191540
07/07/2018 16:08:40.069,7192304
07/07/2018 16:08:40.109,7190522
07/07/2018 16:08:40.149,7191744
07/07/2018 16:08:40.189,7194646
07/07/2018 16:08:40.229,7200144
07/07/2018 16:08:40.269,7212821
07/07/2018 16:08:40.309,7221374
07/07/2018 16:08:40.349,7236647
07/07/2018 16:08:40.389,7240619
07/07/2018 16:08:40.429,7245913
07/07/2018 16:08:40.469,7246626
07/07/2018 16:08:40.509,7244182
07/07/2018 16:08:40.549,7241891
07/07/2018 16:08:40.589,7227636
07/07/2018 16:08:40.629,7209665
07/07/2018 16:08:40.669,7205083
07/07/2018 16:08:40.709,7199890
07/07/2018 16:08:40.749,7198668
07/07/2018 16:08:40.789,7198668
07/07/2018 16:08:40.829,7202384
07/07/2018 16:08:40.869,7214298
07/07/2018 16:08:40.909,7227178
07/07/2018 16:08:40.949,7236444
07/07/2018 16:08:40.989,7246117
07/07/2018 16:08:41.029,7251972
07/07/2018 16:08:41.069,7249782
07/07/2018 16:08:41.109,7252430
07/07/2018 16:08:41.149,7257317
07/07/2018 16:08:41.189,7261950
07/07/2018 16:08:41.229,7266176
07/07/2018 16:08:41.269,7273609
07/07/2018 16:08:41.309,7281245
07/07/2018 16:08:41.349,7280634
07/07/2018 16:08:41.389,7294329
07/07/2018 16:08:41.429,7297130
07/07/2018 16:08:41.469,7299675
07/07/2018 16:08:41.509,7302984
07/07/2018 16:08:41.549,7289849
07/07/2018 16:08:41.589,7279871
07/07/2018 16:08:41.629,7273609
07/07/2018 16:08:41.669,7272336
07/07/2018 16:08:41.709,7264597
07/07/2018 16:08:41.749,7250750
07/07/2018 16:08:41.789,7248408
07/07/2018 16:08:41.829,7249324
07/07/2018 16:08:41.869,7242604
07/07/2018 16:08:41.909,7235833
07/07/2018 16:08:41.949,7234102
07/07/2018 16:08:41.989,7230029
07/07/2018 16:08:42.029,7223003
07/07/2018 16:08:42.069,7218116
07/07/2018 16:08:42.109,7213941
07/07/2018 16:08:42.149,7220305
07/07/2018 16:08:42.189,7221731
07/07/2018 16:08:42.229,7216843
07/07/2018 16:08:42.269,7209817
07/07/2018 16:08:42.309,7213788
07/07/2018 16:08:42.349,7206457
07/07/2018 16:08:42.389,7204828
07/07/2018 16:08:42.429,7202283
07/07/2018 16:08:42.469,7201671
07/07/2018 16:08:42.509,7202588
07/07/2018 16:08:42.549,7203250
07/07/2018 16:08:42.589,7202893
07/07/2018 16:08:42.629,7200297
07/07/2018 16:08:42.669,7199177
07/07/2018 16:08:42.709,7201112
07/07/2018 16:08:42.749,7200603
07/07/2018 16:08:42.789,7199584
07/07/2018 16:08:42.829,7199737
07/07/2018 16:08:42.869,7198006
07/07/2018 16:08:42.909,7201213
07/07/2018 16:08:42.949,7204930
07/07/2018 16:08:42.989,7206355
07/07/2018 16:08:43.029,7204573
07/07/2018 16:08:43.069,7203250
07/07/2018 16:08:43.109,7200348
07/07/2018 16:08:43.149,7202232
07/07/2018 16:08:43.189,7196479
07/07/2018 16:08:43.229,7195461
07/07/2018 16:08:43.269,7198057
07/07/2018 16:08:43.309,7200653
07/07/2018 16:08:43.349,7203504
07/07/2018 16:08:43.389,7204879
07/07/2018 16:08:43.429,7209461
07/07/2018 16:08:43.469,7212872
07/07/2018 16:08:43.509,7218167
07/07/2018 16:08:43.549,7219949
07/07/2018 16:08:43.589,7223360
07/07/2018 16:08:43.629,7218981
07/07/2018 16:08:43.669,7211497
07/07/2018 16:08:43.709,7201824
07/07/2018 16:08:43.749,7205694
07/07/2018 16:08:43.789,7206712
07/07/2018 16:08:43.829,7207628
07/07/2018 16:08:43.869,7217556
07/07/2018 16:08:43.909,7223462
07/07/2018 16:08:43.949,7240364
07/07/2018 16:08:43.989,7244742
07/07/2018 16:08:44.029,7246015
07/07/2018 16:08:44.069,7242553
07/07/2018 16:08:44.109,7229978
07/07/2018 16:08:44.149,7227432
07/07/2018 16:08:44.189,7226720
07/07/2018 16:08:44.229,7229978
07/07/2018 16:08:44.269,7225243
07/07/2018 16:08:44.309,7218523
07/07/2018 16:08:44.349,7215672
07/07/2018 16:08:44.389,7215672
07/07/2018 16:08:44.429,7220712
07/07/2018 16:08:44.469,7227534
07/07/2018 16:08:44.509,7230691
07/07/2018 16:08:44.549,7230996
07/07/2018 16:08:44.589,7229418
07/07/2018 16:08:44.629,7230487
07/07/2018 16:08:44.669,7236800
07/07/2018 16:08:44.709,7241178
07/07/2018 16:08:44.749,7261797
07/07/2018 16:08:44.789,7285318
07/07/2018 16:08:44.829,7315661
07/07/2018 16:08:44.869,7346920
07/07/2018 16:08:44.909,7364485
07/07/2018 16:08:44.949,7359088
07/07/2018 16:08:44.989,7337298
07/07/2018 16:08:45.029,7311232
07/07/2018 16:08:45.069,7283333
07/07/2018 16:08:45.109,7269739
07/07/2018 16:08:45.149,7258895
07/07/2018 16:08:45.189,7246626
07/07/2018 16:08:45.229,7234611
07/07/2018 16:08:45.269,7235018
07/07/2018 16:08:45.309,7235069
07/07/2018 16:08:45.349,7234814
07/07/2018 16:08:45.389,7234916
07/07/2018 16:08:45.429,7236749
07/07/2018 16:08:45.469,7234102
07/07/2018 16:08:45.509,7234356
07/07/2018 16:08:45.549,7226567
07/07/2018 16:08:45.589,7229520
07/07/2018 16:08:45.629,7221018
07/07/2018 16:08:45.669,7218574
07/07/2018 16:08:45.709,7217454
07/07/2018 16:08:45.749,7221068
07/07/2018 16:08:45.789,7240058
07/07/2018 16:08:45.829,7277631
07/07/2018 16:08:45.869,7379707
07/07/2018 16:08:45.909,7571946
07/07/2018 16:08:45.949,7672445
07/07/2018 16:08:45.989,7676823
07/07/2018 16:08:46.029,7580754
07/07/2018 16:08:46.069,7467579
07/07/2018 16:08:46.109,7390856
07/07/2018 16:08:46.149,7321872
07/07/2018 16:08:46.189,7291733
07/07/2018 16:08:46.229,7271776
07/07/2018 16:08:46.269,7260270
07/07/2018 16:08:46.309,7262917
07/07/2018 16:08:46.349,7270045
07/07/2018 16:08:46.389,7271572
07/07/2018 16:08:46.429,7272132
07/07/2018 16:08:46.469,7272794
07/07/2018 16:08:46.509,7266532
07/07/2018 16:08:46.549,7264190
07/07/2018 16:08:46.589,7259557
07/07/2018 16:08:46.629,7252379
07/07/2018 16:08:46.669,7254466
07/07/2018 16:08:46.709,7250953
07/07/2018 16:08:46.749,7248662
07/07/2018 16:08:46.789,7247033
07/07/2018 16:08:46.829,7247593
07/07/2018 16:08:46.869,7244488
07/07/2018 16:08:46.909,7240975
07/07/2018 16:08:46.949,7242706
07/07/2018 16:08:46.989,7243113
07/07/2018 16:08:47.029,7240619
07/07/2018 16:08:47.069,7234305
07/07/2018 16:08:47.109,7229214
07/07/2018 16:08:47.149,7225498
07/07/2018 16:08:47.189,7224989
07/07/2018 16:08:47.229,7225752
07/07/2018 16:08:47.269,7224887
07/07/2018 16:08:47.309,7224174
07/07/2018 16:08:47.349,7224276
07/07/2018 16:08:47.389,7224683
07/07/2018 16:08:47.429,7225600
07/07/2018 16:08:47.469,7226822
07/07/2018 16:08:47.509,7228247
07/07/2018 16:08:47.549,7227585
07/07/2018 16:08:47.589,7226567
07/07/2018 16:08:47.629,7226873
07/07/2018 16:08:47.669,7229469
07/07/2018 16:08:47.709,7229011
07/07/2018 16:08:47.749,7227585
07/07/2018 16:08:47.789,7226873
