Time,Timestamp,LeftClick,RightClick,LeftSide,RightSide
6.505,Wed Sep 05 13:38:43.304 2018,0,0,0,0,
6.513,Wed Sep 05 13:38:43.312 2018,0,0,0,0,
6.522,Wed Sep 05 13:38:43.320 2018,0,0,0,0,
6.531,Wed Sep 05 13:38:43.330 2018,0,0,0,0,
6.543,Wed Sep 05 13:38:43.342 2018,0,0,0,0,
6.556,Wed Sep 05 13:38:43.354 2018,0,0,0,0,
6.564,Wed Sep 05 13:38:43.362 2018,0,0,0,0,
6.573,Wed Sep 05 13:38:43.371 2018,0,0,0,0,
6.584,Wed Sep 05 13:38:43.382 2018,0,0,0,0,
6.606,Wed Sep 05 13:38:43.405 2018,0,0,0,0,
6.609,Wed Sep 05 13:38:43.407 2018,0,0,0,0,
6.615,Wed Sep 05 13:38:43.413 2018,0,0,0,0,
6.626,Wed Sep 05 13:38:43.424 2018,0,0,0,0,
6.634,Wed Sep 05 13:38:43.432 2018,0,0,0,0,
6.645,Wed Sep 05 13:38:43.443 2018,0,0,0,0,
6.659,Wed Sep 05 13:38:43.457 2018,0,0,0,0,
6.666,Wed Sep 05 13:38:43.465 2018,0,0,0,0,
6.683,Wed Sep 05 13:38:43.481 2018,0,0,0,0,
6.687,Wed Sep 05 13:38:43.486 2018,0,0,0,0,
6.698,Wed Sep 05 13:38:43.496 2018,0,0,0,0,
6.71,Wed Sep 05 13:38:43.509 2018,0,0,0,0,
6.719,Wed Sep 05 13:38:43.517 2018,0,0,0,0,
6.728,Wed Sep 05 13:38:43.526 2018,0,0,0,0,
6.74,Wed Sep 05 13:38:43.539 2018,0,0,0,0,
6.758,Wed Sep 05 13:38:43.557 2018,0,0,0,0,
6.761,Wed Sep 05 13:38:43.560 2018,0,0,0,0,
6.769,Wed Sep 05 13:38:43.567 2018,0,0,0,0,
6.78,Wed Sep 05 13:38:43.578 2018,0,0,0,0,
6.795,Wed Sep 05 13:38:43.594 2018,0,0,0,0,
6.8,Wed Sep 05 13:38:43.599 2018,0,0,0,0,
6.819,Wed Sep 05 13:38:43.618 2018,0,0,0,0,
6.822,Wed Sep 05 13:38:43.620 2018,0,0,0,0,
6.832,Wed Sep 05 13:38:43.630 2018,0,0,0,0,
6.843,Wed Sep 05 13:38:43.641 2018,0,0,0,0,
6.854,Wed Sep 05 13:38:43.653 2018,0,0,0,0,
6.863,Wed Sep 05 13:38:43.661 2018,0,0,0,0,
6.873,Wed Sep 05 13:38:43.672 2018,0,0,0,0,
6.884,Wed Sep 05 13:38:43.683 2018,0,0,0,0,
6.894,Wed Sep 05 13:38:43.693 2018,0,0,0,0,
6.905,Wed Sep 05 13:38:43.704 2018,0,0,0,0,
6.915,Wed Sep 05 13:38:43.714 2018,0,0,0,0,
6.939,Wed Sep 05 13:38:43.737 2018,0,0,0,0,
6.943,Wed Sep 05 13:38:43.741 2018,0,0,0,0,
6.947,Wed Sep 05 13:38:43.745 2018,0,0,0,0,
6.955,Wed Sep 05 13:38:43.753 2018,0,0,0,0,
6.97,Wed Sep 05 13:38:43.769 2018,0,0,0,0,
6.986,Wed Sep 05 13:38:43.785 2018,0,0,0,0,
6.991,Wed Sep 05 13:38:43.789 2018,0,0,0,0,
7,Wed Sep 05 13:38:43.798 2018,0,0,0,0,
7.008,Wed Sep 05 13:38:43.806 2018,0,0,0,0,
7.018,Wed Sep 05 13:38:43.816 2018,0,0,0,0,
7.029,Wed Sep 05 13:38:43.827 2018,0,0,0,0,
7.04,Wed Sep 05 13:38:43.838 2018,0,0,0,0,
7.059,Wed Sep 05 13:38:43.858 2018,0,0,0,0,
7.072,Wed Sep 05 13:38:43.871 2018,0,0,0,0,
7.077,Wed Sep 05 13:38:43.876 2018,0,0,0,0,
7.082,Wed Sep 05 13:38:43.881 2018,0,0,0,0,
7.09,Wed Sep 05 13:38:43.889 2018,0,0,0,0,
7.099,Wed Sep 05 13:38:43.897 2018,0,0,0,0,
7.115,Wed Sep 05 13:38:43.914 2018,0,0,0,0,
7.12,Wed Sep 05 13:38:43.919 2018,0,0,0,0,
7.134,Wed Sep 05 13:38:43.932 2018,0,0,0,0,
7.14,Wed Sep 05 13:38:43.939 2018,0,0,0,0,
7.151,Wed Sep 05 13:38:43.950 2018,0,0,0,0,
7.161,Wed Sep 05 13:38:43.960 2018,0,0,0,0,
7.173,Wed Sep 05 13:38:43.971 2018,0,0,0,0,
7.184,Wed Sep 05 13:38:43.983 2018,0,0,0,0,
7.193,Wed Sep 05 13:38:43.991 2018,0,0,0,0,
7.203,Wed Sep 05 13:38:44.002 2018,0,0,0,0,
7.218,Wed Sep 05 13:38:44.017 2018,0,0,0,0,
7.223,Wed Sep 05 13:38:44.022 2018,0,0,0,0,
7.243,Wed Sep 05 13:38:44.042 2018,0,0,0,0,
7.247,Wed Sep 05 13:38:44.046 2018,0,0,0,0,
7.267,Wed Sep 05 13:38:44.066 2018,0,0,0,0,
7.304,Wed Sep 05 13:38:44.102 2018,0,0,0,0,
7.307,Wed Sep 05 13:38:44.105 2018,0,0,0,0,
7.343,Wed Sep 05 13:38:44.141 2018,0,0,0,0,
7.355,Wed Sep 05 13:38:44.154 2018,0,0,0,0,
7.361,Wed Sep 05 13:38:44.160 2018,0,0,0,0,
7.365,Wed Sep 05 13:38:44.163 2018,0,0,0,0,
7.368,Wed Sep 05 13:38:44.166 2018,0,0,0,0,
7.371,Wed Sep 05 13:38:44.169 2018,0,0,0,0,
7.377,Wed Sep 05 13:38:44.176 2018,0,0,0,0,
7.381,Wed Sep 05 13:38:44.179 2018,0,0,0,0,
7.384,Wed Sep 05 13:38:44.182 2018,0,0,0,0,
7.387,Wed Sep 05 13:38:44.185 2018,0,0,0,0,
7.391,Wed Sep 05 13:38:44.189 2018,0,0,0,0,
7.398,Wed Sep 05 13:38:44.196 2018,0,0,0,0,
7.409,Wed Sep 05 13:38:44.207 2018,0,0,0,0,
7.431,Wed Sep 05 13:38:44.229 2018,0,0,0,0,
7.469,Wed Sep 05 13:38:44.267 2018,0,0,0,0,
7.474,Wed Sep 05 13:38:44.272 2018,0,0,0,0,
7.481,Wed Sep 05 13:38:44.279 2018,0,0,0,0,
7.504,Wed Sep 05 13:38:44.302 2018,0,0,0,0,
7.515,Wed Sep 05 13:38:44.313 2018,0,0,0,0,
7.554,Wed Sep 05 13:38:44.353 2018,0,0,0,0,
7.588,Wed Sep 05 13:38:44.387 2018,0,0,0,0,
7.595,Wed Sep 05 13:38:44.394 2018,0,0,0,0,
7.602,Wed Sep 05 13:38:44.401 2018,0,0,0,0,
7.629,Wed Sep 05 13:38:44.428 2018,0,0,0,0,
7.638,Wed Sep 05 13:38:44.436 2018,0,0,0,0,
7.659,Wed Sep 05 13:38:44.458 2018,0,0,0,0,
7.679,Wed Sep 05 13:38:44.477 2018,0,0,0,0,
7.683,Wed Sep 05 13:38:44.481 2018,0,0,0,0,
7.699,Wed Sep 05 13:38:44.497 2018,0,0,0,0,
7.717,Wed Sep 05 13:38:44.515 2018,0,0,0,0,
7.745,Wed Sep 05 13:38:44.543 2018,0,0,0,0,
7.766,Wed Sep 05 13:38:44.564 2018,0,0,0,0,
7.769,Wed Sep 05 13:38:44.567 2018,0,0,0,0,
7.772,Wed Sep 05 13:38:44.571 2018,0,0,0,0,
7.775,Wed Sep 05 13:38:44.573 2018,0,0,0,0,
7.778,Wed Sep 05 13:38:44.576 2018,0,0,0,0,
7.781,Wed Sep 05 13:38:44.579 2018,0,0,0,0,
7.784,Wed Sep 05 13:38:44.582 2018,0,0,0,0,
7.787,Wed Sep 05 13:38:44.585 2018,0,0,0,0,
7.79,Wed Sep 05 13:38:44.588 2018,0,0,0,0,
7.793,Wed Sep 05 13:38:44.592 2018,0,0,0,0,
7.798,Wed Sep 05 13:38:44.596 2018,0,0,0,0,
7.804,Wed Sep 05 13:38:44.602 2018,0,0,0,0,
7.807,Wed Sep 05 13:38:44.605 2018,0,0,0,0,
7.81,Wed Sep 05 13:38:44.608 2018,0,0,0,0,
7.816,Wed Sep 05 13:38:44.615 2018,0,0,0,0,
7.819,Wed Sep 05 13:38:44.617 2018,0,0,0,0,
7.837,Wed Sep 05 13:38:44.635 2018,0,0,0,0,
7.861,Wed Sep 05 13:38:44.659 2018,0,0,0,0,
7.866,Wed Sep 05 13:38:44.665 2018,0,0,0,0,
7.911,Wed Sep 05 13:38:44.710 2018,0,0,0,0,
7.917,Wed Sep 05 13:38:44.716 2018,0,0,0,0,
7.921,Wed Sep 05 13:38:44.719 2018,0,0,0,0,
7.928,Wed Sep 05 13:38:44.727 2018,0,0,0,0,
7.933,Wed Sep 05 13:38:44.732 2018,0,0,0,0,
7.937,Wed Sep 05 13:38:44.735 2018,0,0,0,0,
7.94,Wed Sep 05 13:38:44.739 2018,0,0,0,0,
7.945,Wed Sep 05 13:38:44.743 2018,0,0,0,0,
7.949,Wed Sep 05 13:38:44.747 2018,0,0,0,0,
7.951,Wed Sep 05 13:38:44.750 2018,0,0,0,0,
7.955,Wed Sep 05 13:38:44.754 2018,0,0,0,0,
7.958,Wed Sep 05 13:38:44.757 2018,0,0,0,0,
7.961,Wed Sep 05 13:38:44.760 2018,0,0,0,0,
7.964,Wed Sep 05 13:38:44.762 2018,0,0,0,0,
7.967,Wed Sep 05 13:38:44.765 2018,0,0,0,0,
7.97,Wed Sep 05 13:38:44.768 2018,0,0,0,0,
7.972,Wed Sep 05 13:38:44.771 2018,0,0,0,0,
7.978,Wed Sep 05 13:38:44.777 2018,0,0,0,0,
7.981,Wed Sep 05 13:38:44.780 2018,0,0,0,0,
7.989,Wed Sep 05 13:38:44.788 2018,0,0,0,0,
8.012,Wed Sep 05 13:38:44.811 2018,0,0,0,0,
8.026,Wed Sep 05 13:38:44.825 2018,0,0,0,0,
8.046,Wed Sep 05 13:38:44.845 2018,0,0,0,0,
8.068,Wed Sep 05 13:38:44.866 2018,0,0,0,0,
8.08,Wed Sep 05 13:38:44.879 2018,0,0,0,0,
8.101,Wed Sep 05 13:38:44.899 2018,0,0,0,0,
8.117,Wed Sep 05 13:38:44.915 2018,0,0,0,0,
8.121,Wed Sep 05 13:38:44.920 2018,0,0,0,0,
8.125,Wed Sep 05 13:38:44.923 2018,0,0,0,0,
8.128,Wed Sep 05 13:38:44.926 2018,0,0,0,0,
8.131,Wed Sep 05 13:38:44.929 2018,0,0,0,0,
8.134,Wed Sep 05 13:38:44.932 2018,0,0,0,0,
8.14,Wed Sep 05 13:38:44.938 2018,0,0,0,0,
8.144,Wed Sep 05 13:38:44.942 2018,0,0,0,0,
8.148,Wed Sep 05 13:38:44.946 2018,0,0,0,0,
8.154,Wed Sep 05 13:38:44.952 2018,0,0,0,0,
8.163,Wed Sep 05 13:38:44.961 2018,0,0,0,0,
8.175,Wed Sep 05 13:38:44.974 2018,0,0,0,0,
8.184,Wed Sep 05 13:38:44.982 2018,0,0,0,0,
8.193,Wed Sep 05 13:38:44.991 2018,0,0,0,0,
8.22,Wed Sep 05 13:38:45.019 2018,0,0,0,0,
8.224,Wed Sep 05 13:38:45.023 2018,0,0,0,0,
8.228,Wed Sep 05 13:38:45.027 2018,0,0,0,0,
8.235,Wed Sep 05 13:38:45.034 2018,0,0,0,0,
8.245,Wed Sep 05 13:38:45.043 2018,0,0,0,0,
8.255,Wed Sep 05 13:38:45.053 2018,0,0,0,0,
8.265,Wed Sep 05 13:38:45.064 2018,0,0,0,0,
8.281,Wed Sep 05 13:38:45.080 2018,0,0,0,0,
8.291,Wed Sep 05 13:38:45.090 2018,0,0,0,0,
8.305,Wed Sep 05 13:38:45.104 2018,0,0,0,0,
8.31,Wed Sep 05 13:38:45.108 2018,0,0,0,0,
8.321,Wed Sep 05 13:38:45.120 2018,0,0,0,0,
8.328,Wed Sep 05 13:38:45.127 2018,0,0,0,0,
8.346,Wed Sep 05 13:38:45.145 2018,0,0,0,0,
8.351,Wed Sep 05 13:38:45.150 2018,0,0,0,0,
8.361,Wed Sep 05 13:38:45.160 2018,0,0,0,0,
8.372,Wed Sep 05 13:38:45.171 2018,0,0,0,0,
8.382,Wed Sep 05 13:38:45.181 2018,0,0,0,0,
8.386,Wed Sep 05 13:38:45.185 2018,0,0,0,0,
8.397,Wed Sep 05 13:38:45.196 2018,0,0,0,0,
8.405,Wed Sep 05 13:38:45.204 2018,0,0,0,0,
8.416,Wed Sep 05 13:38:45.215 2018,0,0,0,0,
8.425,Wed Sep 05 13:38:45.223 2018,0,0,0,0,
8.441,Wed Sep 05 13:38:45.239 2018,0,0,0,0,
8.46,Wed Sep 05 13:38:45.258 2018,0,0,0,0,
8.471,Wed Sep 05 13:38:45.269 2018,0,0,0,0,
8.476,Wed Sep 05 13:38:45.274 2018,0,0,0,0,
8.481,Wed Sep 05 13:38:45.280 2018,0,0,0,0,
8.486,Wed Sep 05 13:38:45.284 2018,0,0,0,0,
8.495,Wed Sep 05 13:38:45.293 2018,0,0,0,0,
8.505,Wed Sep 05 13:38:45.303 2018,0,0,0,0,
8.514,Wed Sep 05 13:38:45.312 2018,0,0,0,0,
8.53,Wed Sep 05 13:38:45.328 2018,0,0,0,0,
8.535,Wed Sep 05 13:38:45.333 2018,0,0,0,0,
8.546,Wed Sep 05 13:38:45.345 2018,0,0,0,0,
8.554,Wed Sep 05 13:38:45.352 2018,0,0,0,0,
8.569,Wed Sep 05 13:38:45.367 2018,0,0,0,0,
8.578,Wed Sep 05 13:38:45.376 2018,0,0,0,0,
8.588,Wed Sep 05 13:38:45.386 2018,0,0,0,0,
8.599,Wed Sep 05 13:38:45.398 2018,0,0,0,0,
8.611,Wed Sep 05 13:38:45.410 2018,0,0,0,0,
8.62,Wed Sep 05 13:38:45.419 2018,0,0,0,0,
8.626,Wed Sep 05 13:38:45.424 2018,0,0,0,0,
8.641,Wed Sep 05 13:38:45.440 2018,0,0,0,0,
8.649,Wed Sep 05 13:38:45.448 2018,0,0,0,0,
8.661,Wed Sep 05 13:38:45.460 2018,0,0,0,0,
8.672,Wed Sep 05 13:38:45.471 2018,0,0,0,0,
8.677,Wed Sep 05 13:38:45.476 2018,0,0,0,0,
8.69,Wed Sep 05 13:38:45.489 2018,0,0,0,0,
8.699,Wed Sep 05 13:38:45.497 2018,0,0,0,0,
8.72,Wed Sep 05 13:38:45.518 2018,0,0,0,0,
8.73,Wed Sep 05 13:38:45.529 2018,0,0,0,0,
8.736,Wed Sep 05 13:38:45.535 2018,0,0,0,0,
8.741,Wed Sep 05 13:38:45.540 2018,0,0,0,0,
8.753,Wed Sep 05 13:38:45.552 2018,0,0,0,0,
8.763,Wed Sep 05 13:38:45.562 2018,0,0,0,0,
8.775,Wed Sep 05 13:38:45.574 2018,0,0,0,0,
8.786,Wed Sep 05 13:38:45.585 2018,0,0,0,0,
8.794,Wed Sep 05 13:38:45.593 2018,0,0,0,0,
8.804,Wed Sep 05 13:38:45.602 2018,0,0,0,0,
8.816,Wed Sep 05 13:38:45.614 2018,0,0,0,0,
8.845,Wed Sep 05 13:38:45.643 2018,0,0,0,0,
8.88,Wed Sep 05 13:38:45.678 2018,0,0,0,0,
8.899,Wed Sep 05 13:38:45.698 2018,0,0,0,0,
8.918,Wed Sep 05 13:38:45.716 2018,0,0,0,0,
8.934,Wed Sep 05 13:38:45.732 2018,0,0,0,0,
8.949,Wed Sep 05 13:38:45.747 2018,0,0,0,0,
8.965,Wed Sep 05 13:38:45.763 2018,0,0,0,0,
8.982,Wed Sep 05 13:38:45.781 2018,0,0,0,0,
9.004,Wed Sep 05 13:38:45.802 2018,0,0,0,0,
9.026,Wed Sep 05 13:38:45.825 2018,0,0,0,0,
9.03,Wed Sep 05 13:38:45.829 2018,0,0,0,0,
9.035,Wed Sep 05 13:38:45.834 2018,0,0,0,0,
9.057,Wed Sep 05 13:38:45.856 2018,0,0,0,0,
9.062,Wed Sep 05 13:38:45.860 2018,0,0,0,0,
9.078,Wed Sep 05 13:38:45.876 2018,0,0,0,0,
9.112,Wed Sep 05 13:38:45.911 2018,0,0,0,0,
9.121,Wed Sep 05 13:38:45.920 2018,0,0,0,0,
9.142,Wed Sep 05 13:38:45.941 2018,0,0,0,0,
9.16,Wed Sep 05 13:38:45.959 2018,0,0,0,0,
9.179,Wed Sep 05 13:38:45.978 2018,0,0,0,0,
9.199,Wed Sep 05 13:38:45.997 2018,0,0,0,0,
9.217,Wed Sep 05 13:38:46.016 2018,0,0,0,0,
9.221,Wed Sep 05 13:38:46.019 2018,0,0,0,0,
9.227,Wed Sep 05 13:38:46.025 2018,0,0,0,0,
9.234,Wed Sep 05 13:38:46.032 2018,0,0,0,0,
9.238,Wed Sep 05 13:38:46.036 2018,0,0,0,0,
9.241,Wed Sep 05 13:38:46.040 2018,0,0,0,0,
9.255,Wed Sep 05 13:38:46.053 2018,0,0,0,0,
9.259,Wed Sep 05 13:38:46.058 2018,0,0,0,0,
9.268,Wed Sep 05 13:38:46.066 2018,0,0,0,0,
9.285,Wed Sep 05 13:38:46.083 2018,0,0,0,0,
9.289,Wed Sep 05 13:38:46.087 2018,0,0,0,0,
9.292,Wed Sep 05 13:38:46.090 2018,0,0,0,0,
9.295,Wed Sep 05 13:38:46.093 2018,0,0,0,0,
9.304,Wed Sep 05 13:38:46.103 2018,0,0,0,0,
9.316,Wed Sep 05 13:38:46.114 2018,0,0,0,0,
9.355,Wed Sep 05 13:38:46.154 2018,0,0,0,0,
9.359,Wed Sep 05 13:38:46.157 2018,0,0,0,0,
9.365,Wed Sep 05 13:38:46.163 2018,0,0,0,0,
9.368,Wed Sep 05 13:38:46.166 2018,0,0,0,0,
9.381,Wed Sep 05 13:38:46.179 2018,0,0,0,0,
9.389,Wed Sep 05 13:38:46.188 2018,0,0,0,0,
9.402,Wed Sep 05 13:38:46.200 2018,0,0,0,0,
9.404,Wed Sep 05 13:38:46.203 2018,0,0,0,0,
9.407,Wed Sep 05 13:38:46.206 2018,0,0,0,0,
9.411,Wed Sep 05 13:38:46.209 2018,0,0,0,0,
9.414,Wed Sep 05 13:38:46.212 2018,0,0,0,0,
9.417,Wed Sep 05 13:38:46.215 2018,0,0,0,0,
9.421,Wed Sep 05 13:38:46.220 2018,0,0,0,0,
9.424,Wed Sep 05 13:38:46.222 2018,0,0,0,0,
9.427,Wed Sep 05 13:38:46.226 2018,0,0,0,0,
9.438,Wed Sep 05 13:38:46.237 2018,0,0,0,0,
9.52,Wed Sep 05 13:38:46.319 2018,0,0,0,0,
9.523,Wed Sep 05 13:38:46.322 2018,0,0,0,0,
9.528,Wed Sep 05 13:38:46.327 2018,0,0,0,0,
9.531,Wed Sep 05 13:38:46.330 2018,0,0,0,0,
9.564,Wed Sep 05 13:38:46.362 2018,0,0,0,0,
9.568,Wed Sep 05 13:38:46.366 2018,0,0,0,0,
9.587,Wed Sep 05 13:38:46.385 2018,0,0,0,0,
9.6,Wed Sep 05 13:38:46.399 2018,0,0,0,0,
9.613,Wed Sep 05 13:38:46.411 2018,0,0,0,0,
9.617,Wed Sep 05 13:38:46.415 2018,0,0,0,0,
9.621,Wed Sep 05 13:38:46.419 2018,0,0,0,0,
9.624,Wed Sep 05 13:38:46.423 2018,0,0,0,0,
9.628,Wed Sep 05 13:38:46.427 2018,0,0,0,0,
9.634,Wed Sep 05 13:38:46.432 2018,0,0,0,0,
9.638,Wed Sep 05 13:38:46.436 2018,0,0,0,0,
9.643,Wed Sep 05 13:38:46.441 2018,0,0,0,0,
9.648,Wed Sep 05 13:38:46.446 2018,0,0,0,0,
9.652,Wed Sep 05 13:38:46.450 2018,0,0,0,0,
9.66,Wed Sep 05 13:38:46.458 2018,0,0,0,0,
9.665,Wed Sep 05 13:38:46.463 2018,0,0,0,0,
9.67,Wed Sep 05 13:38:46.468 2018,0,0,0,0,
9.676,Wed Sep 05 13:38:46.474 2018,0,0,0,0,
9.686,Wed Sep 05 13:38:46.485 2018,0,0,0,0,
9.693,Wed Sep 05 13:38:46.491 2018,0,0,0,0,
9.698,Wed Sep 05 13:38:46.497 2018,0,0,0,0,
9.733,Wed Sep 05 13:38:46.531 2018,0,0,0,0,
9.736,Wed Sep 05 13:38:46.534 2018,0,0,0,0,
9.74,Wed Sep 05 13:38:46.539 2018,0,0,0,0,
9.76,Wed Sep 05 13:38:46.559 2018,0,0,0,0,
9.764,Wed Sep 05 13:38:46.563 2018,0,0,0,0,
9.767,Wed Sep 05 13:38:46.566 2018,0,0,0,0,
9.77,Wed Sep 05 13:38:46.569 2018,0,0,0,0,
9.773,Wed Sep 05 13:38:46.572 2018,0,0,0,0,
9.778,Wed Sep 05 13:38:46.577 2018,0,0,0,0,
9.783,Wed Sep 05 13:38:46.582 2018,0,0,0,0,
9.788,Wed Sep 05 13:38:46.586 2018,0,0,0,0,
9.795,Wed Sep 05 13:38:46.594 2018,0,0,0,0,
9.801,Wed Sep 05 13:38:46.600 2018,0,0,0,0,
9.815,Wed Sep 05 13:38:46.614 2018,0,0,0,0,
9.821,Wed Sep 05 13:38:46.620 2018,0,0,0,0,
9.851,Wed Sep 05 13:38:46.650 2018,0,0,0,0,
9.856,Wed Sep 05 13:38:46.655 2018,0,0,0,0,
9.863,Wed Sep 05 13:38:46.662 2018,0,0,0,0,
9.888,Wed Sep 05 13:38:46.687 2018,0,0,0,0,
9.899,Wed Sep 05 13:38:46.698 2018,0,0,0,0,
9.941,Wed Sep 05 13:38:46.739 2018,0,0,0,0,
9.96,Wed Sep 05 13:38:46.758 2018,0,0,0,0,
9.98,Wed Sep 05 13:38:46.778 2018,0,0,0,0,
9.986,Wed Sep 05 13:38:46.785 2018,0,0,0,0,
10.006,Wed Sep 05 13:38:46.804 2018,0,0,0,0,
10.025,Wed Sep 05 13:38:46.824 2018,0,0,0,0,
10.031,Wed Sep 05 13:38:46.830 2018,0,0,0,0,
10.035,Wed Sep 05 13:38:46.833 2018,0,0,0,0,
10.039,Wed Sep 05 13:38:46.838 2018,0,0,0,0,
10.048,Wed Sep 05 13:38:46.846 2018,0,0,0,0,
10.052,Wed Sep 05 13:38:46.851 2018,0,0,0,0,
10.057,Wed Sep 05 13:38:46.855 2018,0,0,0,0,
10.061,Wed Sep 05 13:38:46.860 2018,0,0,0,0,
10.066,Wed Sep 05 13:38:46.864 2018,0,0,0,0,
10.071,Wed Sep 05 13:38:46.869 2018,0,0,0,0,
10.083,Wed Sep 05 13:38:46.882 2018,0,0,0,0,
10.088,Wed Sep 05 13:38:46.887 2018,0,0,0,0,
10.118,Wed Sep 05 13:38:46.917 2018,0,0,0,0,
10.123,Wed Sep 05 13:38:46.921 2018,0,0,0,0,
10.145,Wed Sep 05 13:38:46.944 2018,0,0,0,0,
10.164,Wed Sep 05 13:38:46.963 2018,0,0,0,0,
10.167,Wed Sep 05 13:38:46.966 2018,0,0,0,0,
