"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-06-19 15:27:15,60,"0.00603702925592318","0.0044027045",70,13.5,"RestingBaseline",0.01312825,67.63
2018-06-19 15:27:16,61,"0.00606948191650258","0.00529496414285714",69,13.5,"RestingBaseline",0.01312825,67.77
2018-06-19 15:27:17,62,"0.0061025045305921","0.006900982",70,13,"RestingBaseline",0.011527,67.87
2018-06-19 15:27:18,63,"0.00613603120201321","0.008414852",69,13,"RestingBaseline",0.0121675,67.97
2018-06-19 15:27:19,64,"0.00617003597988812","0.005728092375",67,12.9,"RestingBaseline",0.0124875,68.05
2018-06-19 15:27:20,65,"0.00620444558031336","0.006213589",67,12.9,"RestingBaseline",0.01248775,68.13
2018-06-19 15:27:21,66,"0.00623921711580248","0.004629023875",70,12.8,"RestingBaseline",0.01280775,68.2
2018-06-19 15:27:22,67,"0.00627427015085711","0.00525320828571429",73,12.8,"RestingBaseline",0.0121675,68.25
2018-06-19 15:27:23,68,"0.00630954333079122","0.004653581125",75,12.8,"RestingBaseline",0.01280775,68.3
2018-06-19 15:27:24,69,"0.00634495024551","0.00489379257142857",73,12.8,"RestingBaseline",0.01248775,68.35
2018-06-19 15:27:25,70,"0.00637804712660377","0.00593825442857143",69,12.7,"RestingBaseline",0.01248775,68.38
2018-06-19 15:27:26,71,"0.00641583129243967","0.00618642233333333",67,12.7,"RestingBaseline",0.0121675,68.4
2018-06-19 15:27:27,72,"0.00645347163208993","0.00586436157142857",71,12.6,"RestingBaseline",0.01184725,68.42
2018-06-19 15:27:28,73,"0.00648851038001133","0.008958050375",72,12.6,"RestingBaseline",0.0140885,68.42
2018-06-19 15:27:29,74,"0.0065232185665809","0.008170148",70,12.6,"RestingBaseline",0.01184725,68.43
2018-06-19 15:27:30,75,"0.00655747591456893","0.00883821225",67,12.6,"RestingBaseline",0.01376875,68.45
2018-06-19 15:27:31,76,"0.00659341970541447","0.00651931825",65,12.5,"RestingBaseline",0.01312825,68.47
2018-06-19 15:27:32,77,"0.0066286197224087","0.00846770525",67,12.5,"RestingBaseline",0.01184725,68.45
2018-06-19 15:27:33,78,"0.00666505818432198","0.00698046411111111",71,12.2,"RestingBaseline",0.012808,68.4
2018-06-19 15:27:34,79,"0.00670243105798211","0.00664673333333333",72,12.2,"RestingBaseline",0.01312825,68.35
2018-06-19 15:27:35,80,"0.00673450102749904","0.00959107614285714",70,12.2,"RestingBaseline",0.0137685,68.3
2018-06-19 15:27:36,81,"0.00676531017933943","0.00820095377777778",66,12.2,"RestingBaseline",0.01280775,68.27
2018-06-19 15:27:37,82,"0.00679487382713071","0.010596202",66,12.1,"RestingBaseline",0.0121675,68.23
