"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-07-27 14:11:31,5,0.00278604604268183,0.002808189,67,12.3,"RestingBaseline",0.15408025,64.87
2018-07-27 14:11:32,6,0.00279850728529073,0.00358054755555556,70,12.3,"RestingBaseline",0.1556815,64.87
2018-07-27 14:11:33,7,0.00281105170575657,0.00246233261538462,70,12.3,"RestingBaseline",0.1544005,64.87
2018-07-27 14:11:34,8,0.00282301689696179,0.00222924928,65,12.3,"RestingBaseline",0.15279875,64.88
2018-07-27 14:11:35,9,0.00283515647413216,0.00209537451851852,63,12,"RestingBaseline",0.15504075,64.9
2018-07-27 14:11:36,10,0.00284727835067934,0.002887578,62,12,"RestingBaseline",0.155041,64.9
2018-07-27 14:11:37,11,0.0028580137545934,0.002977677,66,11.7,"RestingBaseline",0.1527985,64.88
2018-07-27 14:11:38,12,0.0028690146540036,0.00292757088461538,68,11.7,"RestingBaseline",0.1544,64.87
2018-07-27 14:11:39,13,0.0028807639291183,0.00245319254166667,68,11.7,"RestingBaseline",0.15632225,64.85
2018-07-27 14:11:40,14,0.00289233243385272,0.00332891544,67,11.7,"RestingBaseline",0.1563225,64.85
2018-07-27 14:11:41,15,0.00290443138849114,0.00345849334615385,66,11.4,"RestingBaseline",0.15472075,64.85
2018-07-27 14:11:42,16,0.00291682715474646,0.0029069345,65,11.4,"RestingBaseline",0.15311925,64.85
2018-07-27 14:11:43,17,0.00292904004622317,0.0030138784,66,11.2,"RestingBaseline",0.15664275,64.85
2018-07-27 14:11:44,18,0.00294082254975356,0.00308912208333333,69,11.2,"RestingBaseline",0.156963,64.85
2018-07-27 14:11:45,19,0.00295192315356406,0.00280069681818182,68,11.3,"RestingBaseline",0.15664275,64.83
2018-07-27 14:11:46,20,0.00296330002322347,0.003311143,66,11.3,"RestingBaseline",0.15568175,64.82
2018-07-27 14:11:47,21,0.00297567463825601,0.00263612923076923,66,11.1,"RestingBaseline",0.15568175,64.82
2018-07-27 14:11:48,22,0.00298806467952173,0.0025513254,68,11.1,"RestingBaseline",0.1566425,64.8
2018-07-27 14:11:49,23,0.00300044697845063,0.00242790742307692,68,10.9,"RestingBaseline",0.1553615,64.77
2018-07-27 14:11:50,24,0.0030123078734723,0.00340183530434783,66,10.9,"RestingBaseline",0.1556815,64.75
2018-07-27 14:11:51,25,0.00302361699587813,0.00334920929166667,65,11,"RestingBaseline",0.1572835,64.73
2018-07-27 14:11:52,26,0.00303482324647726,0.00374249126086957,64,11,"RestingBaseline",0.15760375,64.72
2018-07-27 14:11:53,27,0.00304588188886258,0.00330007079166667,64,10.8,"RestingBaseline",0.156963,64.7
2018-07-27 14:11:54,28,0.00305743093567051,0.002653203,67,10.8,"RestingBaseline",0.156322,64.7
2018-07-27 14:11:55,29,0.00306870280945559,0.00346116929166667,65,10.9,"RestingBaseline",0.156322,64.7
2018-07-27 14:11:56,30,0.00307919830430673,0.003421893875,65,10.9,"RestingBaseline",0.1585645,64.72
2018-07-27 14:11:57,31,0.00308911337228133,0.0029520912173913,67,11,"RestingBaseline",0.15920525,64.73
2018-07-27 14:11:58,32,0.003098612907625,0.00329261158333333,70,11,"RestingBaseline",0.157924,64.75
2018-07-27 14:11:59,33,0.00310765318768885,0.00376023243478261,69,11.1,"RestingBaseline",0.1556815,64.77
2018-07-27 14:12:00,34,0.00311618227834979,0.00362909875,67,11.1,"RestingBaseline",0.15600175,64.8
2018-07-27 14:12:01,35,0.0031244923747618,0.00371073304,65,11.2,"RestingBaseline",0.158885,64.85
2018-07-27 14:12:02,36,0.00313232795301461,0.00375668228,65,11.2,"RestingBaseline",0.1595255,64.9
2018-07-27 14:12:03,37,0.00313962186860509,0.00390224546153846,68,11.3,"RestingBaseline",0.158885,64.95
2018-07-27 14:12:04,38,0.00314608774156598,0.00319822783333333,69,11.3,"RestingBaseline",0.156643,65
2018-07-27 14:12:05,39,0.00315089031265708,0.00421764158823529,67,11.3,"RestingBaseline",0.15760375,65.05
2018-07-27 14:12:06,40,0.00315521847477387,0.0034563485,65,11.3,"RestingBaseline",0.16240875,65.12
