Session,StartTime,startTimestamp,EndTime,EndTimestamp
Session 1,5.765576,Fri Jul 27 14:11:31.944 2018,270.071,Fri Jul 27 14:15:56.250 2018
Session 2,4606.253,Fri Jul 27 15:28:12.431 2018,4747.148,Fri Jul 27 15:30:33.327 2018
