Time,Timestamp,X,Y,Type
8.901,Wed Jul 25 15:46:42.663 2018,950,313, 0
8.908,Wed Jul 25 15:46:42.673 2018,950,312, 0
8.915,Wed Jul 25 15:46:42.683 2018,949,308, 0
8.924,Wed Jul 25 15:46:42.696 2018,947,297, 0
8.932,Wed Jul 25 15:46:42.707 2018,943,278, 0
8.94,Wed Jul 25 15:46:42.719 2018,936,243, 0
8.948,Wed Jul 25 15:46:42.730 2018,935,194, 0
8.956,Wed Jul 25 15:46:42.742 2018,946,122, 0
8.964,Wed Jul 25 15:46:42.753 2018,976,53, 0
8.972,Wed Jul 25 15:46:42.764 2018,1036,-18, 0
8.98,Wed Jul 25 15:46:42.776 2018,1115,-68, 0
8.988,Wed Jul 25 15:46:42.787 2018,1215,-67, 0
8.996,Wed Jul 25 15:46:42.798 2018,1320,-63, 0
9.004,Wed Jul 25 15:46:42.810 2018,1422,-58, 0
9.012,Wed Jul 25 15:46:42.821 2018,1510,-45, 0
9.02,Wed Jul 25 15:46:42.832 2018,1572,-23, 0
9.028,Wed Jul 25 15:46:42.844 2018,1612,-5, 0
9.036,Wed Jul 25 15:46:42.855 2018,1648,4, 0
9.044,Wed Jul 25 15:46:42.866 2018,1694,18, 0
9.052,Wed Jul 25 15:46:42.878 2018,1760,45, 0
9.06,Wed Jul 25 15:46:42.889 2018,1843,90, 0
9.068,Wed Jul 25 15:46:42.900 2018,1919,146, 0
9.076,Wed Jul 25 15:46:42.912 2018,1981,215, 0
9.084,Wed Jul 25 15:46:42.923 2018,1963,292, 0
9.092,Wed Jul 25 15:46:42.935 2018,1949,384, 0
9.1,Wed Jul 25 15:46:42.946 2018,1932,469, 0
9.108,Wed Jul 25 15:46:42.957 2018,1918,561, 0
9.116,Wed Jul 25 15:46:42.969 2018,1902,663, 0
9.124,Wed Jul 25 15:46:42.980 2018,1877,754, 0
9.132,Wed Jul 25 15:46:42.991 2018,1844,836, 0
9.14,Wed Jul 25 15:46:43.003 2018,1805,908, 0
9.148,Wed Jul 25 15:46:43.014 2018,1769,967, 0
9.156,Wed Jul 25 15:46:43.025 2018,1734,1016, 0
9.164,Wed Jul 25 15:46:43.037 2018,1702,1050, 0
9.172,Wed Jul 25 15:46:43.048 2018,1670,1072, 0
9.18,Wed Jul 25 15:46:43.059 2018,1644,1083, 0
9.189,Wed Jul 25 15:46:43.072 2018,1627,1084, 0
9.196,Wed Jul 25 15:46:43.082 2018,1614,1079, 0
9.204,Wed Jul 25 15:46:43.094 2018,1603,1077, 0
9.212,Wed Jul 25 15:46:43.105 2018,1594,1069, 0
9.22,Wed Jul 25 15:46:43.116 2018,1588,1058, 0
9.228,Wed Jul 25 15:46:43.128 2018,1585,1041, 0
9.236,Wed Jul 25 15:46:43.139 2018,1585,1028, 0
9.244,Wed Jul 25 15:46:43.150 2018,1586,1019, 0
9.396,Wed Jul 25 15:46:43.366 2018,1587,1015, 0
9.404,Wed Jul 25 15:46:43.377 2018,1587,1014, 0
9.412,Wed Jul 25 15:46:43.389 2018,1585,1013, 0
9.42,Wed Jul 25 15:46:43.400 2018,1580,1012, 0
9.428,Wed Jul 25 15:46:43.411 2018,1573,1012, 0
9.437,Wed Jul 25 15:46:43.426 2018,1568,1012, 0
9.444,Wed Jul 25 15:46:43.434 2018,1565,1012, 0
9.452,Wed Jul 25 15:46:43.446 2018,1564,1012, 0
9.46,Wed Jul 25 15:46:43.457 2018,1562,1012, 0
9.468,Wed Jul 25 15:46:43.468 2018,1560,1011, 0
9.476,Wed Jul 25 15:46:43.480 2018,1557,1008, 0
9.484,Wed Jul 25 15:46:43.491 2018,1552,1005, 0
9.492,Wed Jul 25 15:46:43.502 2018,1548,1004, 0
9.5,Wed Jul 25 15:46:43.514 2018,1541,1002, 0
9.508,Wed Jul 25 15:46:43.525 2018,1534,1001, 0
9.516,Wed Jul 25 15:46:43.536 2018,1525,1000, 0
9.524,Wed Jul 25 15:46:43.548 2018,1515,1000, 0
9.532,Wed Jul 25 15:46:43.559 2018,1504,1000, 0
9.54,Wed Jul 25 15:46:43.570 2018,1493,999, 0
9.548,Wed Jul 25 15:46:43.582 2018,1481,996, 0
9.556,Wed Jul 25 15:46:43.593 2018,1470,993, 0
9.564,Wed Jul 25 15:46:43.604 2018,1458,990, 0
9.573,Wed Jul 25 15:46:43.619 2018,1446,986, 0
9.58,Wed Jul 25 15:46:43.627 2018,1436,984, 0
9.588,Wed Jul 25 15:46:43.639 2018,1424,982, 0
9.596,Wed Jul 25 15:46:43.650 2018,1411,981, 0
9.604,Wed Jul 25 15:46:43.661 2018,1398,981, 0
9.612,Wed Jul 25 15:46:43.673 2018,1383,983, 0
