Time,BreathingWaveform
06/08/2018 16:08:55.421,0
06/08/2018 16:08:55.461,0
06/08/2018 16:08:55.501,0
06/08/2018 16:08:55.541,0
06/08/2018 16:08:55.581,0
06/08/2018 16:08:55.621,0
06/08/2018 16:08:55.661,0
06/08/2018 16:08:55.701,0
06/08/2018 16:08:55.741,0
06/08/2018 16:08:55.781,0
06/08/2018 16:08:55.821,0
06/08/2018 16:08:55.861,0
06/08/2018 16:08:55.901,0
06/08/2018 16:08:55.941,0
06/08/2018 16:08:55.981,0
06/08/2018 16:08:56.021,0
06/08/2018 16:08:56.061,0
06/08/2018 16:08:56.101,0
06/08/2018 16:08:56.141,0
06/08/2018 16:08:56.181,0
06/08/2018 16:08:56.221,0
06/08/2018 16:08:56.261,0
06/08/2018 16:08:56.301,0
06/08/2018 16:08:56.341,0
06/08/2018 16:08:56.381,0
06/08/2018 16:08:56.421,0
06/08/2018 16:08:56.461,0
06/08/2018 16:08:56.501,0
06/08/2018 16:08:56.541,0
06/08/2018 16:08:56.581,0
06/08/2018 16:08:56.621,0
06/08/2018 16:08:56.661,0
06/08/2018 16:08:56.701,0
06/08/2018 16:08:56.741,0
06/08/2018 16:08:56.781,0
06/08/2018 16:08:56.821,0
06/08/2018 16:08:56.861,0
06/08/2018 16:08:56.901,0
06/08/2018 16:08:56.941,0
06/08/2018 16:08:56.981,0
06/08/2018 16:08:57.021,0
06/08/2018 16:08:57.061,0
06/08/2018 16:08:57.101,0
06/08/2018 16:08:57.141,0
06/08/2018 16:08:57.181,0
06/08/2018 16:08:57.221,0
06/08/2018 16:08:57.261,0
06/08/2018 16:08:57.301,0
06/08/2018 16:08:57.341,0
06/08/2018 16:08:57.381,0
06/08/2018 16:08:57.421,0
06/08/2018 16:08:57.461,0
06/08/2018 16:08:57.501,0
06/08/2018 16:08:57.541,0
06/08/2018 16:08:57.581,0
06/08/2018 16:08:57.621,0
06/08/2018 16:08:57.661,0
06/08/2018 16:08:57.701,0
06/08/2018 16:08:57.741,0
06/08/2018 16:08:57.781,0
06/08/2018 16:08:57.821,0
06/08/2018 16:08:57.861,0
06/08/2018 16:08:57.901,0
06/08/2018 16:08:57.941,0
06/08/2018 16:08:57.981,0
06/08/2018 16:08:58.021,0
06/08/2018 16:08:58.061,0
06/08/2018 16:08:58.101,0
06/08/2018 16:08:58.141,0
06/08/2018 16:08:58.181,0
06/08/2018 16:08:58.221,0
06/08/2018 16:08:58.261,0
06/08/2018 16:08:58.301,0
06/08/2018 16:08:58.341,0
06/08/2018 16:08:58.381,0
06/08/2018 16:08:58.421,0
06/08/2018 16:08:58.461,0
06/08/2018 16:08:58.501,0
06/08/2018 16:08:58.541,0
06/08/2018 16:08:58.581,0
06/08/2018 16:08:58.621,0
06/08/2018 16:08:58.661,0
06/08/2018 16:08:58.701,0
06/08/2018 16:08:58.741,0
06/08/2018 16:08:58.781,0
06/08/2018 16:08:58.821,0
06/08/2018 16:08:58.861,0
06/08/2018 16:08:58.901,0
06/08/2018 16:08:58.941,0
06/08/2018 16:08:58.981,0
06/08/2018 16:08:59.021,0
06/08/2018 16:08:59.061,0
06/08/2018 16:08:59.101,0
06/08/2018 16:08:59.141,0
06/08/2018 16:08:59.181,0
06/08/2018 16:08:59.221,0
06/08/2018 16:08:59.261,0
06/08/2018 16:08:59.301,0
06/08/2018 16:08:59.341,0
06/08/2018 16:08:59.381,0
06/08/2018 16:08:59.421,0
06/08/2018 16:08:59.461,0
06/08/2018 16:08:59.501,0
06/08/2018 16:08:59.541,0
06/08/2018 16:08:59.581,0
06/08/2018 16:08:59.621,0
06/08/2018 16:08:59.661,0
06/08/2018 16:08:59.701,0
06/08/2018 16:08:59.741,0
06/08/2018 16:08:59.781,0
06/08/2018 16:08:59.821,0
06/08/2018 16:08:59.861,0
06/08/2018 16:08:59.901,0
06/08/2018 16:08:59.941,0
06/08/2018 16:08:59.981,0
06/08/2018 16:09:00.021,0
06/08/2018 16:09:00.061,0
06/08/2018 16:09:00.101,0
06/08/2018 16:09:00.141,0
06/08/2018 16:09:00.181,0
06/08/2018 16:09:00.221,0
06/08/2018 16:09:00.261,0
06/08/2018 16:09:00.301,0
06/08/2018 16:09:00.341,0
06/08/2018 16:09:00.381,0
06/08/2018 16:09:00.421,0
06/08/2018 16:09:00.461,0
06/08/2018 16:09:00.501,0
06/08/2018 16:09:00.541,0
06/08/2018 16:09:00.581,0
06/08/2018 16:09:00.621,0
06/08/2018 16:09:00.661,0
06/08/2018 16:09:00.701,0
06/08/2018 16:09:00.741,0
06/08/2018 16:09:00.781,0
06/08/2018 16:09:00.821,0
06/08/2018 16:09:00.861,0
06/08/2018 16:09:00.901,0
06/08/2018 16:09:00.941,0
06/08/2018 16:09:00.981,0
06/08/2018 16:09:01.021,0
06/08/2018 16:09:01.061,0
06/08/2018 16:09:01.101,0
06/08/2018 16:09:01.141,0
06/08/2018 16:09:01.181,0
06/08/2018 16:09:01.221,0
06/08/2018 16:09:01.261,0
06/08/2018 16:09:01.301,0
06/08/2018 16:09:01.341,0
06/08/2018 16:09:01.381,0
06/08/2018 16:09:01.421,0
06/08/2018 16:09:01.461,0
06/08/2018 16:09:01.501,0
06/08/2018 16:09:01.541,0
06/08/2018 16:09:01.581,0
06/08/2018 16:09:01.621,0
06/08/2018 16:09:01.661,0
06/08/2018 16:09:01.701,0
06/08/2018 16:09:01.741,0
06/08/2018 16:09:01.781,0
06/08/2018 16:09:01.821,0
06/08/2018 16:09:01.861,0
06/08/2018 16:09:01.901,0
06/08/2018 16:09:01.941,0
06/08/2018 16:09:01.981,0
06/08/2018 16:09:02.021,0
06/08/2018 16:09:02.061,0
06/08/2018 16:09:02.101,0
06/08/2018 16:09:02.141,0
06/08/2018 16:09:02.181,0
06/08/2018 16:09:02.221,0
06/08/2018 16:09:02.261,0
06/08/2018 16:09:02.301,0
06/08/2018 16:09:02.341,0
06/08/2018 16:09:02.381,0
06/08/2018 16:09:02.421,0
06/08/2018 16:09:02.461,0
06/08/2018 16:09:02.501,0
06/08/2018 16:09:02.541,0
06/08/2018 16:09:02.581,0
06/08/2018 16:09:02.621,0
06/08/2018 16:09:02.661,0
06/08/2018 16:09:02.701,0
06/08/2018 16:09:02.741,0
06/08/2018 16:09:02.781,0
06/08/2018 16:09:02.821,0
06/08/2018 16:09:02.861,0
06/08/2018 16:09:02.901,0
06/08/2018 16:09:02.941,0
06/08/2018 16:09:02.981,0
06/08/2018 16:09:03.021,0
06/08/2018 16:09:03.061,0
06/08/2018 16:09:03.101,0
06/08/2018 16:09:03.141,0
06/08/2018 16:09:03.181,0
06/08/2018 16:09:03.221,0
06/08/2018 16:09:03.261,0
06/08/2018 16:09:03.301,0
06/08/2018 16:09:03.341,0
06/08/2018 16:09:03.381,0
06/08/2018 16:09:03.421,0
06/08/2018 16:09:03.461,0
06/08/2018 16:09:03.501,0
06/08/2018 16:09:03.541,0
06/08/2018 16:09:03.581,0
06/08/2018 16:09:03.621,0
06/08/2018 16:09:03.661,0
06/08/2018 16:09:03.701,0
06/08/2018 16:09:03.741,0
06/08/2018 16:09:03.781,0
06/08/2018 16:09:03.821,0
06/08/2018 16:09:03.861,0
06/08/2018 16:09:03.901,0
06/08/2018 16:09:03.941,0
06/08/2018 16:09:03.981,0
06/08/2018 16:09:04.021,0
06/08/2018 16:09:04.061,0
06/08/2018 16:09:04.101,0
06/08/2018 16:09:04.141,0
06/08/2018 16:09:04.181,0
06/08/2018 16:09:04.221,0
06/08/2018 16:09:04.261,0
06/08/2018 16:09:04.301,0
06/08/2018 16:09:04.341,0
06/08/2018 16:09:04.381,0
06/08/2018 16:09:04.421,0
06/08/2018 16:09:04.461,0
06/08/2018 16:09:04.501,0
06/08/2018 16:09:04.541,0
06/08/2018 16:09:04.581,0
06/08/2018 16:09:04.621,0
06/08/2018 16:09:04.661,0
06/08/2018 16:09:04.701,0
06/08/2018 16:09:04.741,0
06/08/2018 16:09:04.781,0
06/08/2018 16:09:04.821,0
06/08/2018 16:09:04.861,0
06/08/2018 16:09:04.901,0
06/08/2018 16:09:04.941,0
06/08/2018 16:09:04.981,0
06/08/2018 16:09:05.021,0
06/08/2018 16:09:05.061,0
06/08/2018 16:09:05.101,0
06/08/2018 16:09:05.141,0
06/08/2018 16:09:05.181,0
06/08/2018 16:09:05.221,0
06/08/2018 16:09:05.261,0
06/08/2018 16:09:05.301,0
06/08/2018 16:09:05.341,0
06/08/2018 16:09:05.381,0
06/08/2018 16:09:05.421,0
06/08/2018 16:09:05.461,0
06/08/2018 16:09:05.501,0
06/08/2018 16:09:05.541,0
06/08/2018 16:09:05.581,0
06/08/2018 16:09:05.621,0
06/08/2018 16:09:05.661,0
06/08/2018 16:09:05.701,0
06/08/2018 16:09:05.741,0
06/08/2018 16:09:05.781,0
06/08/2018 16:09:05.821,0
06/08/2018 16:09:05.861,0
06/08/2018 16:09:05.901,0
06/08/2018 16:09:05.941,0
06/08/2018 16:09:05.981,0
06/08/2018 16:09:06.021,0
06/08/2018 16:09:06.061,0
06/08/2018 16:09:06.101,0
06/08/2018 16:09:06.141,0
06/08/2018 16:09:06.181,0
06/08/2018 16:09:06.221,0
06/08/2018 16:09:06.261,0
06/08/2018 16:09:06.301,0
06/08/2018 16:09:06.341,0
06/08/2018 16:09:06.381,0
06/08/2018 16:09:06.421,0
06/08/2018 16:09:06.461,0
06/08/2018 16:09:06.501,0
06/08/2018 16:09:06.541,0
06/08/2018 16:09:06.581,0
06/08/2018 16:09:06.621,0
06/08/2018 16:09:06.661,0
06/08/2018 16:09:06.701,0
06/08/2018 16:09:06.741,0
06/08/2018 16:09:06.781,0
06/08/2018 16:09:06.821,0
06/08/2018 16:09:06.861,0
06/08/2018 16:09:06.901,0
06/08/2018 16:09:06.941,0
06/08/2018 16:09:06.981,0
06/08/2018 16:09:07.021,0
06/08/2018 16:09:07.061,0
06/08/2018 16:09:07.101,0
06/08/2018 16:09:07.141,0
06/08/2018 16:09:07.181,0
06/08/2018 16:09:07.221,0
06/08/2018 16:09:07.261,0
06/08/2018 16:09:07.301,0
06/08/2018 16:09:07.341,0
06/08/2018 16:09:07.381,0
06/08/2018 16:09:07.421,0
06/08/2018 16:09:07.461,0
06/08/2018 16:09:07.501,0
06/08/2018 16:09:07.541,0
06/08/2018 16:09:07.581,0
06/08/2018 16:09:07.621,0
06/08/2018 16:09:07.661,0
06/08/2018 16:09:07.701,0
06/08/2018 16:09:07.741,0
06/08/2018 16:09:07.781,0
06/08/2018 16:09:07.821,0
06/08/2018 16:09:07.861,0
06/08/2018 16:09:07.901,0
06/08/2018 16:09:07.941,0
06/08/2018 16:09:07.981,0
06/08/2018 16:09:08.021,0
06/08/2018 16:09:08.061,0
06/08/2018 16:09:08.101,0
06/08/2018 16:09:08.141,0
06/08/2018 16:09:08.181,0
06/08/2018 16:09:08.221,0
06/08/2018 16:09:08.261,0
06/08/2018 16:09:08.301,0
06/08/2018 16:09:08.341,0
06/08/2018 16:09:08.381,0
06/08/2018 16:09:08.421,0
06/08/2018 16:09:08.461,0
06/08/2018 16:09:08.501,0
06/08/2018 16:09:08.541,0
06/08/2018 16:09:08.581,0
06/08/2018 16:09:08.621,0
06/08/2018 16:09:08.661,0
06/08/2018 16:09:08.701,0
06/08/2018 16:09:08.741,0
06/08/2018 16:09:08.781,0
06/08/2018 16:09:08.821,0
06/08/2018 16:09:08.861,0
06/08/2018 16:09:08.901,0
06/08/2018 16:09:08.941,0
06/08/2018 16:09:08.981,0
06/08/2018 16:09:09.021,0
06/08/2018 16:09:09.061,0
06/08/2018 16:09:09.101,0
06/08/2018 16:09:09.141,0
06/08/2018 16:09:09.181,0
06/08/2018 16:09:09.221,0
06/08/2018 16:09:09.261,0
06/08/2018 16:09:09.301,0
06/08/2018 16:09:09.341,0
06/08/2018 16:09:09.381,0
06/08/2018 16:09:09.421,0
06/08/2018 16:09:09.461,0
06/08/2018 16:09:09.501,0
06/08/2018 16:09:09.541,0
06/08/2018 16:09:09.581,0
06/08/2018 16:09:09.621,0
06/08/2018 16:09:09.661,0
06/08/2018 16:09:09.701,0
06/08/2018 16:09:09.741,0
06/08/2018 16:09:09.781,0
06/08/2018 16:09:09.821,0
06/08/2018 16:09:09.861,0
06/08/2018 16:09:09.901,0
06/08/2018 16:09:09.941,0
06/08/2018 16:09:09.981,0
06/08/2018 16:09:10.021,0
06/08/2018 16:09:10.061,0
06/08/2018 16:09:10.101,0
06/08/2018 16:09:10.141,0
06/08/2018 16:09:10.181,0
06/08/2018 16:09:10.221,0
06/08/2018 16:09:10.261,0
06/08/2018 16:09:10.301,0
06/08/2018 16:09:10.341,0
06/08/2018 16:09:10.381,0
06/08/2018 16:09:10.421,0
06/08/2018 16:09:10.461,0
06/08/2018 16:09:10.501,0
06/08/2018 16:09:10.541,0
06/08/2018 16:09:10.581,0
06/08/2018 16:09:10.621,0
06/08/2018 16:09:10.661,0
06/08/2018 16:09:10.701,0
06/08/2018 16:09:10.741,0
06/08/2018 16:09:10.781,0
06/08/2018 16:09:10.821,0
06/08/2018 16:09:10.861,0
06/08/2018 16:09:10.901,0
06/08/2018 16:09:10.941,0
06/08/2018 16:09:10.981,7399511
06/08/2018 16:09:11.021,7437745
06/08/2018 16:09:11.061,7499399
06/08/2018 16:09:11.101,7523785
06/08/2018 16:09:11.141,7511872
06/08/2018 16:09:11.181,7547051
06/08/2018 16:09:11.221,7536971
06/08/2018 16:09:11.261,7505609
06/08/2018 16:09:11.301,7496242
06/08/2018 16:09:11.341,7462285
06/08/2018 16:09:11.381,7411475
06/08/2018 16:09:11.421,7393911
06/08/2018 16:09:11.461,7377009
06/08/2018 16:09:11.501,7361583
06/08/2018 16:09:11.541,7357917
06/08/2018 16:09:11.581,7351706
06/08/2018 16:09:11.621,7338011
06/08/2018 16:09:11.661,7333836
06/08/2018 16:09:11.701,7332309
06/08/2018 16:09:11.741,7336025
06/08/2018 16:09:11.781,7341880
06/08/2018 16:09:11.821,7341168
06/08/2018 16:09:11.861,7335211
06/08/2018 16:09:11.901,7331596
06/08/2018 16:09:11.941,7334804
06/08/2018 16:09:11.981,7327981
06/08/2018 16:09:12.021,7328185
06/08/2018 16:09:12.061,7332258
06/08/2018 16:09:12.101,7333785
06/08/2018 16:09:12.141,7328643
06/08/2018 16:09:12.181,7325792
06/08/2018 16:09:12.221,7324876
06/08/2018 16:09:12.261,7324978
06/08/2018 16:09:12.301,7324265
06/08/2018 16:09:12.341,7324112
06/08/2018 16:09:12.381,7323247
06/08/2018 16:09:12.421,7323298
06/08/2018 16:09:12.461,7323501
06/08/2018 16:09:12.501,7323247
06/08/2018 16:09:12.541,7323196
06/08/2018 16:09:12.581,7323094
06/08/2018 16:09:12.621,7323298
06/08/2018 16:09:12.661,7323858
06/08/2018 16:09:12.701,7323807
06/08/2018 16:09:12.741,7324316
06/08/2018 16:09:12.781,7325894
06/08/2018 16:09:12.821,7327778
06/08/2018 16:09:12.861,7322839
06/08/2018 16:09:12.901,7322229
06/08/2018 16:09:12.941,7329305
06/08/2018 16:09:12.981,7335465
06/08/2018 16:09:13.021,7337655
06/08/2018 16:09:13.061,7339029
06/08/2018 16:09:13.101,7343967
06/08/2018 16:09:13.141,7343407
06/08/2018 16:09:13.181,7339844
06/08/2018 16:09:13.221,7339437
06/08/2018 16:09:13.261,7344222
06/08/2018 16:09:13.301,7361990
06/08/2018 16:09:13.341,7393809
06/08/2018 16:09:13.381,7403940
06/08/2018 16:09:13.421,7410915
06/08/2018 16:09:13.461,7411934
06/08/2018 16:09:13.501,7415497
06/08/2018 16:09:13.541,7417686
06/08/2018 16:09:13.581,7417279
06/08/2018 16:09:13.621,7418298
06/08/2018 16:09:13.661,7419519
06/08/2018 16:09:13.701,7418908
06/08/2018 16:09:13.741,7419316
06/08/2018 16:09:13.781,7419061
06/08/2018 16:09:13.821,7418246
06/08/2018 16:09:13.861,7418145
06/08/2018 16:09:13.901,7415446
06/08/2018 16:09:13.941,7405620
06/08/2018 16:09:13.981,7376601
06/08/2018 16:09:14.021,7356950
06/08/2018 16:09:14.061,7355321
06/08/2018 16:09:14.101,7353997
06/08/2018 16:09:14.141,7351706
06/08/2018 16:09:14.181,7350586
06/08/2018 16:09:14.221,7345851
06/08/2018 16:09:14.261,7342746
06/08/2018 16:09:14.301,7343357
06/08/2018 16:09:14.341,7341982
06/08/2018 16:09:14.381,7343102
06/08/2018 16:09:14.421,7341880
06/08/2018 16:09:14.461,7340607
06/08/2018 16:09:14.501,7341575
06/08/2018 16:09:14.541,7341931
06/08/2018 16:09:14.581,7340302
06/08/2018 16:09:14.621,7340098
06/08/2018 16:09:14.661,7359190
06/08/2018 16:09:14.701,7369016
06/08/2018 16:09:14.741,7359597
06/08/2018 16:09:14.781,7360004
06/08/2018 16:09:14.821,7363314
06/08/2018 16:09:14.861,7373343
06/08/2018 16:09:14.901,7375227
06/08/2018 16:09:14.941,7369372
06/08/2018 16:09:14.981,7369219
06/08/2018 16:09:15.021,7368201
06/08/2018 16:09:15.061,7367132
06/08/2018 16:09:15.101,7367590
06/08/2018 16:09:15.141,7367132
06/08/2018 16:09:15.181,7368405
06/08/2018 16:09:15.221,7369321
06/08/2018 16:09:15.261,7370390
06/08/2018 16:09:15.301,7369932
06/08/2018 16:09:15.341,7369118
06/08/2018 16:09:15.381,7368659
06/08/2018 16:09:15.421,7368761
06/08/2018 16:09:15.461,7369779
06/08/2018 16:09:15.501,7369779
06/08/2018 16:09:15.541,7369372
06/08/2018 16:09:15.581,7370441
06/08/2018 16:09:15.621,7369830
06/08/2018 16:09:15.661,7369474
06/08/2018 16:09:15.701,7369728
06/08/2018 16:09:15.741,7368659
06/08/2018 16:09:15.781,7369169
06/08/2018 16:09:15.821,7368048
06/08/2018 16:09:15.861,7368608
06/08/2018 16:09:15.901,7367438
06/08/2018 16:09:15.941,7366674
06/08/2018 16:09:15.981,7362703
06/08/2018 16:09:16.021,7368506
06/08/2018 16:09:16.061,7364892
06/08/2018 16:09:16.101,7353488
06/08/2018 16:09:16.141,7350077
06/08/2018 16:09:16.181,7345088
06/08/2018 16:09:16.221,7337706
06/08/2018 16:09:16.261,7338164
06/08/2018 16:09:16.301,7345647
06/08/2018 16:09:16.341,7354048
06/08/2018 16:09:16.381,7357917
06/08/2018 16:09:16.421,7354404
06/08/2018 16:09:16.461,7350433
06/08/2018 16:09:16.501,7351349
06/08/2018 16:09:16.541,7357052
06/08/2018 16:09:16.581,7366572
06/08/2018 16:09:16.621,7376398
06/08/2018 16:09:16.661,7390704
06/08/2018 16:09:16.701,7406944
06/08/2018 16:09:16.741,7411628
06/08/2018 16:09:16.781,7416872
06/08/2018 16:09:16.821,7419723
06/08/2018 16:09:16.861,7421657
06/08/2018 16:09:16.901,7423287
06/08/2018 16:09:16.941,7422981
