"Time","NR_Perspiration","CovertedTime","Perspiration"
0,"0.00624919795421176",2018-07-06 16:00:05,"0.0055293245"
1,"0.00627181678202408",2018-07-06 16:00:06,"0.00720620585714286"
2,"0.00630667665570282",2018-07-06 16:00:07,"0.00801632142857143"
3,"0.00634327315518014",2018-07-06 16:00:08,"0.00575148925"
4,"0.00637883551940232",2018-07-06 16:00:09,"0.009135877"
5,"0.00641309690365238",2018-07-06 16:00:10,"0.0066952815"
6,"0.00644599525744302",2018-07-06 16:00:11,"0.00666201514285714"
7,"0.00647744504204485",2018-07-06 16:00:12,"0.007407733375"
8,"0.00650757260663751",2018-07-06 16:00:13,"0.00764834871428571"
9,"0.00653645954236923",2018-07-06 16:00:14,"0.006646904"
10,"0.00656434430403615",2018-07-06 16:00:15,"0.00680335614285714"
11,"0.00659140074488518",2018-07-06 16:00:16,"0.006643933375"
12,"0.00661787491136564",2018-07-06 16:00:17,"0.00614208171428571"
13,"0.00664393624623752",2018-07-06 16:00:18,"0.006362735"
14,"0.00666803642246987",2018-07-06 16:00:19,"0.00670822933333333"
15,"0.00669198919940749",2018-07-06 16:00:20,"0.006565100375"
16,"0.00671753777121404",2018-07-06 16:00:21,"0.00690710042857143"
17,"0.00674293731142562",2018-07-06 16:00:22,"0.006271332625"
18,"0.00676811438884658",2018-07-06 16:00:23,"0.00666955557142857"
19,"0.00679291899823654",2018-07-06 16:00:24,"0.007430674375"
20,"0.00681719061916409",2018-07-06 16:00:25,"0.00773863485714286"
21,"0.00684068748847608",2018-07-06 16:00:26,"0.00704116125"
22,"0.00686321951719972",2018-07-06 16:00:27,"0.00601505714285714"
23,"0.00688451043067481",2018-07-06 16:00:28,"0.008123523625"
24,"0.00690441208222309",2018-07-06 16:00:29,"0.00815165971428571"
25,"0.00692038386252696",2018-07-06 16:00:30,"0.00816071183333333"
26,"0.00693505804174349",2018-07-06 16:00:31,"0.00878251314285714"
27,"0.0069494287814364",2018-07-06 16:00:32,"0.00668473014285714"
28,"0.00696316513303412",2018-07-06 16:00:33,"0.007753009625"
29,"0.00697534305742263",2018-07-06 16:00:34,"0.00879769671428571"
30,"0.00698608234636984",2018-07-06 16:00:35,"0.007359964625"
31,"0.006995691573716",2018-07-06 16:00:36,"0.00846516571428571"
32,"0.0070044235977942",2018-07-06 16:00:37,"0.007498117375"
33,"0.00701262693134859",2018-07-06 16:00:38,"0.00605155528571429"
34,"0.00702059545222175",2018-07-06 16:00:39,"0.006029575"
35,"0.00702861455710798",2018-07-06 16:00:40,"0.00731668657142857"
36,"0.00703692513127928",2018-07-06 16:00:41,"0.006622827375"
37,"0.00704568755266916",2018-07-06 16:00:42,"0.00716938257142857"
38,"0.00705504174324809",2018-07-06 16:00:43,"0.0068623135"
39,"0.00706502211177018",2018-07-06 16:00:44,"0.00744778271428571"
40,"0.00707566877097784",2018-07-06 16:00:45,"0.007179577625"
41,"0.00708692350354572",2018-07-06 16:00:46,"0.00645179571428571"
42,"0.00709874758731125",2018-07-06 16:00:47,"0.00705160975"
43,"0.00711102600422527",2018-07-06 16:00:48,"0.00769501714285714"
44,"0.00712366308115963",2018-07-06 16:00:49,"0.00668809225"
45,"0.00713651806423451",2018-07-06 16:00:50,"0.00760223257142857"
46,"0.00714946249681604",2018-07-06 16:00:51,"0.00739086625"
47,"0.007162360005789",2018-07-06 16:00:52,"0.00686910057142857"
48,"0.00717507625622859",2018-07-06 16:00:53,"0.007666616125"
49,"0.00718750272284926",2018-07-06 16:00:54,"0.00769149528571429"
50,"0.0071995167914607",2018-07-06 16:00:55,"0.008191308625"
51,"0.00721104115931342",2018-07-06 16:00:56,"0.00680812428571429"
52,"0.00722195843930455",2018-07-06 16:00:57,"0.007661514375"
53,"0.00723220031762459",2018-07-06 16:00:58,"0.00865268985714286"
54,"0.00724162350951504",2018-07-06 16:00:59,"0.007353203125"
55,"0.00725013517881721",2018-07-06 16:01:00,"0.006568084"
56,"0.00725753152710598",2018-07-06 16:01:01,"0.006988439"
57,"0.00726367804602798",2018-07-06 16:01:02,"0.0105726185714286"
58,"0.00726830009639072",2018-07-06 16:01:03,"0.007044816"
59,"0.00727123839767755",2018-07-06 16:01:04,"0.00738614914285714"
60,"0.00727217499905044",2018-07-06 16:01:05,"0.00769386525"
61,"0.00727097721045186",2018-07-06 16:01:06,"0.00826016728571429"
62,"0.00726735255233762",2018-07-06 16:01:07,"0.00754012475"
63,"0.00726127518181289",2018-07-06 16:01:08,"0.009542211"
64,"0.00725258178307026",2018-07-06 16:01:09,"0.008960901875"
65,"0.00724143640502809",2018-07-06 16:01:10,"0.009111557"
66,"0.00722790007800731",2018-07-06 16:01:11,"0.008469658375"
67,"0.00721235324654306",2018-07-06 16:01:12,"0.00854687228571429"
68,"0.00719509854179166",2018-07-06 16:01:13,"0.007722310125"
69,"0.00717792422535588",2018-07-06 16:01:14,"0.00642739333333333"
70,"0.00716006823317478",2018-07-06 16:01:15,"0.006438248625"
