"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
72,0.00379981706892225,2018-09-05 13:05:34,0.00355981205263158,"RestingBaseline"
73,0.0037936221370421,2018-09-05 13:05:35,0.00329111755,"RestingBaseline"
74,0.00378713456632068,2018-09-05 13:05:36,0.0028557759,"RestingBaseline"
75,0.00378061736321156,2018-09-05 13:05:37,0.0033975896,"RestingBaseline"
76,0.00377432197277812,2018-09-05 13:05:38,0.00322554126315789,"RestingBaseline"
77,0.00376815693941574,2018-09-05 13:05:39,0.0032127544,"RestingBaseline"
78,0.00376202461958188,2018-09-05 13:05:40,0.00328784715,"RestingBaseline"
79,0.00375627182015006,2018-09-05 13:05:41,0.00332100063157895,"RestingBaseline"
80,0.00375090875419542,2018-09-05 13:05:42,0.00332276978947368,"RestingBaseline"
81,0.00374579718838523,2018-09-05 13:05:43,0.004376977,"RestingBaseline"
82,0.00374081731983622,2018-09-05 13:05:44,0.0039390907,"RestingBaseline"
83,0.00373598159690407,2018-09-05 13:05:45,0.0034162544,"RestingBaseline"
84,0.00373140752219934,2018-09-05 13:05:46,0.0029846021,"RestingBaseline"
85,0.00372707253280954,2018-09-05 13:05:47,0.0031679789,"RestingBaseline"
86,0.00372294771662681,2018-09-05 13:05:48,0.00339526945,"RestingBaseline"
87,0.00371909545960623,2018-09-05 13:05:49,0.00357564078947368,"RestingBaseline"
88,0.00371537724368539,2018-09-05 13:05:50,0.00307113765,"RestingBaseline"
89,0.00371166298296134,2018-09-05 13:05:51,0.0032275981,"RestingBaseline"
90,0.00370782918104699,2018-09-05 13:05:52,0.00299011213636364,"RestingBaseline"
91,0.00370356533917247,2018-09-05 13:05:53,0.00355813572,"RestingBaseline"
92,0.00369955415718559,2018-09-05 13:05:54,0.00510676247368421,"RestingBaseline"
93,0.00369595081560295,2018-09-05 13:05:55,0.00442110315,"RestingBaseline"
94,0.00369228368502196,2018-09-05 13:05:56,0.00481602947368421,"RestingBaseline"
95,0.00368863700200109,2018-09-05 13:05:57,0.00397207142105263,"RestingBaseline"
96,0.003684814087765,2018-09-05 13:05:58,0.0035116663,"RestingBaseline"
97,0.00368091306637549,2018-09-05 13:05:59,0.00295468057894737,"RestingBaseline"
98,0.00367704410335248,2018-09-05 13:06:00,0.00337715673684211,"RestingBaseline"
99,0.00367301745122631,2018-09-05 13:06:01,0.00336026085,"RestingBaseline"
100,0.00366937121386363,2018-09-05 13:06:02,0.00369154666666667,"RestingBaseline"
101,0.00366581349537507,2018-09-05 13:06:03,0.00376753194736842,"RestingBaseline"
102,0.00366183915332818,2018-09-05 13:06:04,0.00397948268421053,"RestingBaseline"
103,0.00365809456946812,2018-09-05 13:06:05,0.00329607935294118,"RestingBaseline"
104,0.0036545942344798,2018-09-05 13:06:06,0.00301408370588235,"RestingBaseline"
105,0.00365084425896064,2018-09-05 13:06:07,0.00362260905,"RestingBaseline"
106,0.00364678132891562,2018-09-05 13:06:08,0.00261816261904762,"RestingBaseline"
107,0.00364293180975367,2018-09-05 13:06:09,0.00329662152631579,"RestingBaseline"
108,0.00363939980834881,2018-09-05 13:06:10,0.00343195047368421,"RestingBaseline"
109,0.00363600419998235,2018-09-05 13:06:11,0.00325863247368421,"RestingBaseline"
110,0.00363275857549359,2018-09-05 13:06:12,0.00385481189473684,"RestingBaseline"
111,0.00362951924201559,2018-09-05 13:06:13,0.00369789138095238,"RestingBaseline"
112,0.00362639675990113,2018-09-05 13:06:14,0.0035785854,"RestingBaseline"
113,0.00362349176114929,2018-09-05 13:06:15,0.00317925795238095,"RestingBaseline"
114,0.00362081313843499,2018-09-05 13:06:16,0.0034242397,"RestingBaseline"
115,0.00361837687036654,2018-09-05 13:06:17,0.0032010600952381,"RestingBaseline"
116,0.0036162401470185,2018-09-05 13:06:18,0.00332279989473684,"RestingBaseline"
117,0.00361435899491627,2018-09-05 13:06:19,0.00360108157142857,"RestingBaseline"
118,0.0036128085220361,2018-09-05 13:06:20,0.00310740094117647,"RestingBaseline"
119,0.00361163346490091,2018-09-05 13:06:21,0.00320319682352941,"RestingBaseline"
120,0.00361063786287829,2018-09-05 13:06:22,0.00334350961111111,"RestingBaseline"
121,0.00360993631891695,2018-09-05 13:06:23,0.00306766246153846,"RestingBaseline"
122,0.00360943678319321,2018-09-05 13:06:24,0.003428834,"RestingBaseline"
123,0.00360907482426843,2018-09-05 13:06:25,0.00311021105882353,"RestingBaseline"
124,0.00360893902073358,2018-09-05 13:06:26,0.00447506464285714,"RestingBaseline"
125,0.00360896045481316,2018-09-05 13:06:27,0.00382504,"RestingBaseline"
126,0.00360907060419506,2018-09-05 13:06:28,0.00330315645454545,"RestingBaseline"
127,0.00360935145257294,2018-09-05 13:06:29,0.0030695835625,"RestingBaseline"
128,0.00360991471036483,2018-09-05 13:06:30,0.00301371133333333,"RestingBaseline"
129,0.00361076860170595,2018-09-05 13:06:31,0.00320832405555556,"RestingBaseline"
130,0.00361192548286589,2018-09-05 13:06:32,0.00320094105263158,"RestingBaseline"
131,0.00361331497620863,2018-09-05 13:06:33,0.00357538576470588,"RestingBaseline"
132,0.00361486692196017,2018-09-05 13:06:34,0.00310375164705882,"RestingBaseline"
133,0.00361669907971019,2018-09-05 13:06:35,0.00265957333333333,"RestingBaseline"
134,0.00361888243972432,2018-09-05 13:06:36,0.00312174963157895,"RestingBaseline"
135,0.00362137230877177,2018-09-05 13:06:37,0.00306891863157895,"RestingBaseline"
136,0.0036240953497524,2018-09-05 13:06:38,0.00322586294736842,"RestingBaseline"
137,0.00362694924822333,2018-09-05 13:06:39,0.00354119083333333,"RestingBaseline"
138,0.00362998291258882,2018-09-05 13:06:40,0.00389895531578947,"RestingBaseline"
139,0.00363316942731507,2018-09-05 13:06:41,0.0029831825,"RestingBaseline"
140,0.00363657791719921,2018-09-05 13:06:42,0.00350276685,"RestingBaseline"
141,0.00364009280615042,2018-09-05 13:06:43,0.00407653288888889,"RestingBaseline"
142,0.00364359361084612,2018-09-05 13:06:44,0.00346469468421053,"RestingBaseline"
143,0.00364685472666869,2018-09-05 13:06:45,0.0038998302,"RestingBaseline"
144,0.00364984934190012,2018-09-05 13:06:46,0.003321797375,"RestingBaseline"
145,0.00365313845977343,2018-09-05 13:06:47,0.00306478038888889,"RestingBaseline"
146,0.00365641549386881,2018-09-05 13:06:48,0.0034160130625,"RestingBaseline"
147,0.00365928344850976,2018-09-05 13:06:49,0.00324886207142857,"RestingBaseline"
148,0.00366155457538636,2018-09-05 13:06:50,0.0031467651,"RestingBaseline"
149,0.00366370480642442,2018-09-05 13:06:51,0.00420407538461538,"RestingBaseline"
150,0.003666283262142,2018-09-05 13:06:52,0.004139116,"RestingBaseline"
151,0.00366916878144753,2018-09-05 13:06:53,0.00391597747058824,"RestingBaseline"
152,0.00367224038075117,2018-09-05 13:06:54,0.00351050661111111,"RestingBaseline"
153,0.00367538090364228,2018-09-05 13:06:55,0.00354810778947368,"RestingBaseline"
154,0.00367832520813491,2018-09-05 13:06:56,0.00417813482352941,"RestingBaseline"
155,0.00368122745984675,2018-09-05 13:06:57,0.0035781827,"RestingBaseline"
156,0.00368422709602561,2018-09-05 13:06:58,0.0034400694,"RestingBaseline"
157,0.00368708467137792,2018-09-05 13:06:59,0.00302191555,"RestingBaseline"
158,0.00368967663619365,2018-09-05 13:07:00,0.0038718765,"RestingBaseline"
159,0.00369196750908318,2018-09-05 13:07:01,0.00370605288235294,"RestingBaseline"
160,0.00369417950067993,2018-09-05 13:07:02,0.00436124505555556,"RestingBaseline"
161,0.00369633099251715,2018-09-05 13:07:03,0.00398058935294118,"RestingBaseline"
162,0.00369844155736007,2018-09-05 13:07:04,0.00306548766666667,"RestingBaseline"
163,0.00370077512466376,2018-09-05 13:07:05,0.00457339323809524,"RestingBaseline"
164,0.00370386103966146,2018-09-05 13:07:06,0.00418824296666667,"RestingBaseline"
165,0.0037073198978792,2018-09-05 13:07:07,0.00301248132,"RestingBaseline"
166,0.00371026294831225,2018-09-05 13:07:08,0.00320425131578947,"RestingBaseline"
167,0.00371306225779616,2018-09-05 13:07:09,0.00319533265,"RestingBaseline"
168,0.00371615817578587,2018-09-05 13:07:10,0.00302321555,"RestingBaseline"
169,0.00371934367485309,2018-09-05 13:07:11,0.00310749811111111,"RestingBaseline"
170,0.00372270753241479,2018-09-05 13:07:12,0.00311881873684211,"RestingBaseline"
171,0.00372644955862154,2018-09-05 13:07:13,0.00357204915789474,"RestingBaseline"
172,0.00373061288793195,2018-09-05 13:07:14,0.00329833005,"RestingBaseline"
173,0.00373510959318701,2018-09-05 13:07:15,0.00311321042105263,"RestingBaseline"
174,0.00373968940400651,2018-09-05 13:07:16,0.00415888683333333,"RestingBaseline"
175,0.00374416283584313,2018-09-05 13:07:17,0.0030822901875,"RestingBaseline"
176,0.00374888825299178,2018-09-05 13:07:18,0.00296864222222222,"RestingBaseline"
177,0.00375399467301479,2018-09-05 13:07:19,0.003218464,"RestingBaseline"
178,0.00375933533542,2018-09-05 13:07:20,0.0033261125,"RestingBaseline"
179,0.00376488466430985,2018-09-05 13:07:21,0.00402681829411765,"RestingBaseline"
180,0.00377045444039403,2018-09-05 13:07:22,0.00328761329411765,"RestingBaseline"
181,0.00377634441207001,2018-09-05 13:07:23,0.00351148844444444,"RestingBaseline"
182,0.00378270859660273,2018-09-05 13:07:24,0.00356810910526316,"RestingBaseline"
183,0.00378952769272417,2018-09-05 13:07:25,0.00303002255,"RestingBaseline"
184,0.00379605921558166,2018-09-05 13:07:26,0.00456828411764706,"RestingBaseline"
185,0.0038022560166505,2018-09-05 13:07:27,0.00409831472222222,"RestingBaseline"
186,0.00380843358901148,2018-09-05 13:07:28,0.00454099735294118,"RestingBaseline"
187,0.00381490213697991,2018-09-05 13:07:29,0.00335474085,"RestingBaseline"
188,0.00382144069737536,2018-09-05 13:07:30,0.00329835883333333,"RestingBaseline"
189,0.00382749613327709,2018-09-05 13:07:31,0.00322636522222222,"RestingBaseline"
190,0.00383370241645404,2018-09-05 13:07:32,0.00413823715,"RestingBaseline"
191,0.00383999470841833,2018-09-05 13:07:33,0.0042966897,"RestingBaseline"
192,0.00384585740166689,2018-09-05 13:07:34,0.00444617415789474,"RestingBaseline"
193,0.00385114428639985,2018-09-05 13:07:35,0.00402116144444444,"RestingBaseline"
194,0.00385588180495212,2018-09-05 13:07:36,0.00417407205882353,"RestingBaseline"
195,0.00386010401483639,2018-09-05 13:07:37,0.004631279,"RestingBaseline"
196,0.00386396563616994,2018-09-05 13:07:38,0.0035548488125,"RestingBaseline"
197,0.00386770735487943,2018-09-05 13:07:39,0.00403163152941176,"RestingBaseline"
198,0.00387141427615855,2018-09-05 13:07:40,0.00409136805555556,"RestingBaseline"
199,0.00387495716839142,2018-09-05 13:07:41,0.00498990055555556,"RestingBaseline"
200,0.00387806672002954,2018-09-05 13:07:42,0.0036056343125,"RestingBaseline"
