0,0,Fri Sep 07 16:17:04.686 2018,0.004390886
2,0.1336414,Fri Sep 07 16:17:04.820 2018,0.004390886
5,0.266288,Fri Sep 07 16:17:04.953 2018,0.004862368
6,0.397935,Fri Sep 07 16:17:05.084 2018,0.005081953
7,0.5315775,Fri Sep 07 16:17:05.218 2018,0.005033561
8,0.6781867,Fri Sep 07 16:17:05.364 2018,0.005156929
9,0.7998686,Fri Sep 07 16:17:05.486 2018,0.004627883
10,0.9424978,Fri Sep 07 16:17:05.629 2018,0.005046181
11,1.07214,Fri Sep 07 16:17:05.758 2018,0.005197949
12,1.200788,Fri Sep 07 16:17:05.887 2018,0.00533839
13,1.333434,Fri Sep 07 16:17:06.020 2018,0.005610693
14,1.493009,Fri Sep 07 16:17:06.179 2018,0.006648788
15,1.599723,Fri Sep 07 16:17:06.286 2018,0.005654823
16,1.739348,Fri Sep 07 16:17:06.426 2018,0.00574432
18,1.873988,Fri Sep 07 16:17:06.560 2018,0.005430764
19,2.06049,Fri Sep 07 16:17:06.747 2018,0.004719839
20,2.134292,Fri Sep 07 16:17:06.821 2018,0.005287523
21,2.266939,Fri Sep 07 16:17:06.953 2018,0.004286564
22,2.400581,Fri Sep 07 16:17:07.087 2018,0.004075984
24,2.534221,Fri Sep 07 16:17:07.221 2018,0.003943001
25,2.668864,Fri Sep 07 16:17:07.355 2018,0.00516895
26,2.801508,Fri Sep 07 16:17:07.488 2018,0.004453371
27,2.936146,Fri Sep 07 16:17:07.622 2018,0.005387915
28,3.069791,Fri Sep 07 16:17:07.756 2018,0.005301681
29,3.202435,Fri Sep 07 16:17:07.889 2018,0.005648009
30,3.334083,Fri Sep 07 16:17:08.020 2018,0.004751263
31,3.468723,Fri Sep 07 16:17:08.155 2018,0.004654569
33,3.603363,Fri Sep 07 16:17:08.290 2018,0.004924281
34,3.736008,Fri Sep 07 16:17:08.422 2018,0.004946194
35,3.876643,Fri Sep 07 16:17:08.563 2018,0.005281955
36,4.003297,Fri Sep 07 16:17:08.690 2018,0.005056689
38,4.136936,Fri Sep 07 16:17:08.823 2018,0.005100308
40,4.272574,Fri Sep 07 16:17:08.959 2018,0.005072153
41,4.403229,Fri Sep 07 16:17:09.090 2018,0.003726471
