Session,StartTime,startTimestamp,EndTime,EndTimestamp
Session 1,2.936146,Fri Sep 07 16:17:07.622 2018,3998.919,Fri Sep 07 17:23:43.606 2018
Session 2,4471.124,Fri Sep 07 17:31:35.810 2018,4518.504,Fri Sep 07 17:32:23.190 2018
