Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
13/08/2018 08:34:17.423,65,10.0,-3276.8,-63,0.65,1.56,4.168,94,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,3,2,-1.83,-0.10,-0.10,1.42,-1.30,1.22,21.8,688,255,-128,-128,6553.5,414,421,498
13/08/2018 08:34:18.423,65,10.0,-3276.8,-78,0.57,2.61,4.168,94,0.000,65535.000,0,0.000000,0.001060,0,65535,0,65535,3,3,-0.86,0.91,0.36,4.18,-0.50,1.39,21.8,688,255,-128,-128,6553.5,417,422,513
13/08/2018 08:34:19.423,65,10.0,-3276.8,-100,0.58,0.86,4.168,94,0.000,65535.000,0,0.036300,0.000480,0,65535,0,65535,3,4,0.28,0.65,0.57,1.02,-0.54,0.02,21.8,688,255,-128,-128,6553.5,414,421,498
13/08/2018 08:34:20.423,65,10.0,-3276.8,102,0.25,0.60,4.168,94,0.000,65535.000,0,0.036300,0.000200,0,65535,0,65535,1,0,-0.18,0.59,0.86,1.34,-0.50,0.01,21.8,688,255,-128,-128,6553.5,414,421,498
13/08/2018 08:34:21.423,65,10.0,-3276.8,99,0.27,0.44,4.168,94,0.000,65535.000,0,0.000000,0.000080,0,65535,0,65535,1,1,-0.14,0.26,0.77,1.31,-0.50,-0.21,21.8,688,255,-128,-128,6553.5,417,424,502
13/08/2018 08:34:22.423,65,10.0,-3276.8,97,0.22,0.54,4.167,94,65535.000,65535.000,0,0.000000,0.000140,0,65535,0,65535,1,2,-0.06,0.31,0.73,1.49,-0.53,-0.20,21.8,688,255,-128,-128,6553.5,414,421,498
13/08/2018 08:34:23.423,65,10.0,-3276.8,98,0.21,0.34,4.167,94,61027.000,65535.000,0,0.000000,0.000280,0,65535,0,65535,1,3,0.01,0.27,0.73,1.31,-0.54,-0.07,21.8,688,255,-128,-128,6553.5,413,421,498
13/08/2018 08:34:24.423,65,10.0,-3276.8,98,0.13,0.34,4.161,93,49100.000,65535.000,0,0.000000,0.000380,0,65535,0,65535,1,4,-0.01,0.25,0.77,1.34,-0.45,-0.15,21.8,688,255,-128,-128,6553.5,416,424,500
13/08/2018 08:34:25.423,65,10.0,-3276.8,98,0.12,0.18,4.157,92,38219.000,65535.000,0,0.000000,0.000380,0,65535,0,65535,1,5,0.01,0.26,0.83,1.07,-0.46,-0.16,21.8,688,255,-128,-128,6553.5,414,421,499
13/08/2018 08:34:26.423,65,10.0,-3276.8,96,0.16,0.30,4.157,92,29312.000,65535.000,0,0.000000,0.000340,0,65535,0,65535,1,6,-0.08,0.26,0.77,1.18,-0.51,-0.16,21.8,688,255,-128,-128,6553.5,410,413,505
13/08/2018 08:34:27.423,0,10.0,-3276.8,96,0.07,0.20,4.157,92,22071.000,65535.000,0,0.000800,0.000220,0,65535,0,65535,0,0,0.07,0.20,0.77,1.07,-0.46,-0.30,21.8,691,255,-128,-128,6553.5,414,420,498
13/08/2018 08:34:28.423,0,10.0,-3276.8,96,0.01,0.06,4.157,92,16581.000,65535.000,0,0.000800,0.000140,0,65535,0,65535,0,0,0.09,0.18,0.95,1.01,-0.38,-0.28,21.8,691,255,-128,-128,6553.5,414,420,497
13/08/2018 08:34:29.423,0,10.0,-3276.8,97,0.14,0.43,4.157,92,12427.000,65535.000,0,0.000800,0.000160,0,65535,0,65535,0,0,0.00,0.30,0.74,1.37,-0.34,0.01,21.8,691,255,-128,-128,6553.5,407,413,484
13/08/2018 08:34:30.423,0,10.0,-3276.8,97,0.17,0.26,4.157,92,9606.000,65535.000,11,0.000800,0.000400,0,65535,0,65535,0,0,-0.13,0.26,0.75,1.21,-0.40,-0.10,21.8,688,255,-128,-128,6553.5,414,421,498
13/08/2018 08:34:31.423,0,10.0,-3276.8,93,0.30,0.81,4.157,92,7298.000,65535.000,11,0.000800,0.000840,0,65535,0,65535,3,0,-0.33,0.30,0.36,1.49,-0.96,-0.07,21.8,688,255,-128,-128,6553.5,414,421,497
13/08/2018 08:34:32.423,0,10.0,-3276.8,92,0.35,0.73,4.157,92,5562.000,65535.000,11,0.000800,0.001080,0,65535,0,65535,3,1,-0.34,0.25,0.38,1.51,-0.77,-0.10,21.8,688,255,-128,-128,6553.5,415,419,498
13/08/2018 08:34:33.423,0,10.0,-3276.8,91,0.32,0.68,4.157,92,4264.000,65535.000,11,0.000800,0.001260,0,65535,0,65535,3,2,-0.27,0.24,0.45,1.40,-0.95,-0.18,21.8,688,255,-128,-128,6553.5,414,422,497
13/08/2018 08:34:34.423,65,10.0,-3276.8,91,0.35,0.66,4.157,92,3535.000,65535.000,11,0.000800,0.001080,0,65535,0,65535,3,3,-0.30,0.27,0.31,1.43,-1.19,-0.36,21.8,688,255,-128,-128,6553.5,414,420,498
13/08/2018 08:34:35.423,57,10.0,-3276.8,86,0.36,0.60,4.157,92,3142.000,65535.000,22,0.006520,0.001040,0,65535,0,65535,3,4,-0.48,0.14,0.34,1.13,-1.15,-0.43,21.8,688,255,-128,-128,6553.5,415,421,498
13/08/2018 08:34:36.423,61,10.0,-3276.8,82,0.35,0.75,4.157,92,3409.000,65535.000,22,0.006520,0.001000,0,65535,0,65535,1,0,-0.59,0.13,0.28,0.95,-1.42,-0.46,21.8,688,255,-128,-128,6553.5,414,421,499
13/08/2018 08:34:37.423,63,10.0,-3276.8,82,0.37,0.71,4.157,92,2939.000,65535.000,22,0.003200,0.001240,0,65535,0,65535,1,1,-0.53,0.22,0.06,1.04,-1.27,-0.36,21.8,688,255,-128,-128,6553.5,413,421,498
13/08/2018 08:34:38.423,63,10.0,-3276.8,81,0.30,1.02,4.157,92,2844.000,65535.000,22,0.003200,0.001560,0,65535,0,65535,1,2,-0.49,0.98,0.34,1.20,-1.21,0.10,21.8,688,255,-128,-128,6553.5,417,426,504
13/08/2018 08:34:39.423,64,10.0,-3276.8,80,0.28,0.89,4.157,92,3169.000,65535.000,22,0.003200,0.001520,0,65535,0,65535,1,3,-0.53,0.28,0.13,1.36,-1.16,-0.54,21.8,688,255,-128,-128,6553.5,414,421,499
13/08/2018 08:34:40.423,64,10.0,-3276.8,80,0.29,0.75,4.157,92,3160.000,65535.000,22,0.003200,0.001440,0,65535,0,65535,1,4,-0.68,0.21,0.25,0.90,-1.30,-0.45,21.8,688,255,-128,-128,6553.5,414,419,496
13/08/2018 08:34:41.423,64,10.0,-3276.8,79,0.28,0.57,4.157,92,2876.000,65535.000,22,0.003200,0.001280,0,65535,0,65535,1,5,-0.56,0.08,0.18,0.98,-1.15,-0.57,21.8,688,255,-128,-128,6553.5,414,420,499
13/08/2018 08:34:42.423,64,10.0,-3276.8,80,0.24,0.84,4.157,92,2721.000,65535.000,33,0.003200,0.001280,0,65535,0,65535,1,6,-0.42,0.22,0.20,0.66,-1.72,-0.46,21.8,688,255,-128,-128,6553.5,415,420,498
13/08/2018 08:34:43.423,64,10.0,-3276.8,83,0.36,0.77,4.157,92,2418.000,65535.000,33,0.003200,0.001140,0,65535,0,65535,1,7,-0.48,0.14,-0.38,0.49,-1.66,-0.40,21.8,688,255,-128,-128,6553.5,406,416,489
13/08/2018 08:34:44.423,59,10.0,-3276.8,83,0.32,0.61,4.157,92,2222.000,65535.000,33,0.003200,0.001240,0,65535,0,65535,1,8,-0.53,0.18,-0.30,0.39,-1.43,-0.50,21.8,688,255,-128,-128,6553.5,414,420,499
13/08/2018 08:34:45.423,53,10.0,-3276.8,83,0.34,0.63,4.157,92,2017.000,65535.000,33,0.003200,0.001560,0,65535,0,65535,1,9,-0.54,0.21,-0.44,0.54,-1.31,-0.56,21.8,688,255,-128,-128,6553.5,413,418,497
13/08/2018 08:34:46.423,46,10.0,-3276.8,86,0.34,0.69,4.157,92,2288.000,65535.000,44,0.003200,0.001660,0,65535,0,65535,1,10,-0.40,0.16,0.04,0.78,-1.39,-0.55,21.8,688,255,-128,-128,6553.5,411,418,499
13/08/2018 08:34:47.423,39,10.0,-3276.8,89,0.28,0.61,4.157,92,2388.000,65535.000,44,0.003200,0.001520,0,65535,0,65535,1,11,-0.20,0.19,0.04,0.78,-1.33,-0.31,21.8,688,255,-128,-128,6553.5,412,419,498
13/08/2018 08:34:48.423,36,10.0,-3276.8,91,0.20,0.61,4.157,92,2307.000,65535.000,44,0.003200,0.001560,0,65535,0,65535,3,0,-0.20,0.19,0.04,0.78,-1.33,-0.31,21.8,688,255,-128,-128,6553.5,415,420,499
13/08/2018 08:34:49.423,35,10.0,-3276.8,91,0.15,0.63,4.157,92,1983.000,65535.000,44,0.003200,0.000900,0,65535,0,65535,3,1,-0.07,0.21,0.21,0.56,-1.53,-0.74,21.8,688,255,-128,-128,6553.5,414,421,498
13/08/2018 08:34:50.423,35,10.0,-3276.8,93,0.27,0.53,4.157,92,1725.000,65535.000,55,0.003200,0.001020,0,65535,0,65535,3,2,-0.10,0.25,0.18,0.77,-1.39,-0.53,21.8,688,255,-128,-128,6553.5,413,420,498
13/08/2018 08:34:51.423,34,10.0,-3276.8,96,0.30,0.59,4.157,92,1671.000,65535.000,55,0.003200,0.002060,0,65535,0,65535,3,3,-0.09,0.28,0.25,0.91,-1.38,-0.36,21.8,688,255,-128,-128,6553.5,413,421,497
13/08/2018 08:34:52.423,34,10.0,-3276.8,97,0.39,0.87,4.157,92,1476.000,65535.000,55,0.003200,0.003100,8,65535,0,65535,3,4,-0.08,0.59,0.26,0.95,-1.78,-0.50,21.8,688,255,-128,-128,6553.5,416,422,502
13/08/2018 08:34:53.423,33,10.0,-3276.8,99,0.36,0.91,4.157,92,1416.000,65535.000,55,0.003200,0.002840,14,65535,0,65535,3,5,-0.19,0.61,-0.10,0.85,-1.81,-0.43,21.8,688,255,-128,-128,6553.5,414,420,497
13/08/2018 08:34:54.423,33,10.0,-3276.8,98,0.29,0.66,4.156,92,1371.000,65535.000,55,0.003200,0.002360,20,65535,0,65535,3,6,-0.07,0.54,0.32,0.93,-1.43,-0.38,21.8,688,255,-128,-128,6553.5,416,423,498
13/08/2018 08:34:55.423,33,10.0,-3276.8,100,0.29,0.59,4.156,92,1220.000,65535.000,55,0.003200,0.003520,25,65535,0,65535,3,7,-0.14,0.55,0.18,0.80,-1.43,-0.39,21.8,688,255,-128,-128,6553.5,417,424,499
13/08/2018 08:34:56.423,33,10.0,-3276.8,101,0.38,0.67,4.156,92,1015.000,65535.000,55,0.003200,0.003300,29,65535,0,65535,3,8,0.00,0.43,0.07,1.06,-1.36,-0.40,21.8,688,255,-128,-128,6553.5,416,422,498
