Time,Timestamp,X,Y,Type
7.402,Wed Aug 08 11:10:08.338 2018,952,574, 0
7.409,Wed Aug 08 11:10:08.345 2018,952,572, 0
7.417,Wed Aug 08 11:10:08.353 2018,949,571, 0
7.425,Wed Aug 08 11:10:08.361 2018,946,570, 0
7.433,Wed Aug 08 11:10:08.369 2018,942,570, 0
7.441,Wed Aug 08 11:10:08.378 2018,932,573, 0
7.449,Wed Aug 08 11:10:08.386 2018,921,577, 0
7.457,Wed Aug 08 11:10:08.394 2018,909,585, 0
7.465,Wed Aug 08 11:10:08.402 2018,892,595, 0
7.473,Wed Aug 08 11:10:08.409 2018,869,608, 0
7.481,Wed Aug 08 11:10:08.417 2018,833,633, 0
7.489,Wed Aug 08 11:10:08.425 2018,796,660, 0
7.497,Wed Aug 08 11:10:08.433 2018,757,693, 0
7.505,Wed Aug 08 11:10:08.441 2018,699,740, 0
7.513,Wed Aug 08 11:10:08.449 2018,631,778, 0
7.521,Wed Aug 08 11:10:08.457 2018,544,815, 0
7.529,Wed Aug 08 11:10:08.465 2018,446,850, 0
7.537,Wed Aug 08 11:10:08.473 2018,329,886, 0
7.545,Wed Aug 08 11:10:08.481 2018,199,923, 0
7.553,Wed Aug 08 11:10:08.489 2018,58,963, 0
7.567,Wed Aug 08 11:10:08.503 2018,-96,1007, 0
7.569,Wed Aug 08 11:10:08.505 2018,-190,1060, 0
7.577,Wed Aug 08 11:10:08.513 2018,-178,1116, 0
7.585,Wed Aug 08 11:10:08.521 2018,-170,1135, 0
7.593,Wed Aug 08 11:10:08.529 2018,-180,1156, 0
7.601,Wed Aug 08 11:10:08.537 2018,-168,1167, 0
7.609,Wed Aug 08 11:10:08.545 2018,-153,1173, 0
7.617,Wed Aug 08 11:10:08.553 2018,-121,1163, 0
7.625,Wed Aug 08 11:10:08.562 2018,-91,1153, 0
7.633,Wed Aug 08 11:10:08.569 2018,-56,1138, 0
7.641,Wed Aug 08 11:10:08.578 2018,-20,1108, 0
7.649,Wed Aug 08 11:10:08.586 2018,-6,1090, 0
7.657,Wed Aug 08 11:10:08.593 2018,-2,1083, 0
7.665,Wed Aug 08 11:10:08.601 2018,0,1079, 0
7.681,Wed Aug 08 11:10:08.617 2018,1,1078, 0
7.689,Wed Aug 08 11:10:08.625 2018,8,1073, 0
7.697,Wed Aug 08 11:10:08.633 2018,19,1064, 0
7.705,Wed Aug 08 11:10:08.641 2018,34,1050, 0
7.713,Wed Aug 08 11:10:08.649 2018,54,1036, 0
7.721,Wed Aug 08 11:10:08.657 2018,76,1018, 0
7.729,Wed Aug 08 11:10:08.665 2018,110,991, 0
7.737,Wed Aug 08 11:10:08.673 2018,140,966, 0
7.745,Wed Aug 08 11:10:08.681 2018,165,947, 0
7.753,Wed Aug 08 11:10:08.689 2018,191,928, 0
7.761,Wed Aug 08 11:10:08.697 2018,215,911, 0
7.769,Wed Aug 08 11:10:08.705 2018,246,896, 0
7.777,Wed Aug 08 11:10:08.713 2018,277,880, 0
