"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-06-28 15:31:58,53,"0.00455407104697755","0.00441977959",70,20,"RestingBaseline",0.01440825,73.33
2018-06-28 15:31:59,54,"0.00455323715094197","0.00507459842857143",76,20,"RestingBaseline",0.014088,73.32
2018-06-28 15:32:00,55,"0.00455251412023195","0.00530370675",78,19.8,"RestingBaseline",0.01440825,73.3
2018-06-28 15:32:01,56,"0.00455176922168266","0.00674912757142857",76,19.8,"RestingBaseline",0.0134475,73.3
2018-06-28 15:32:02,57,"0.00455091481969909","0.00470825833333333",74,19.4,"RestingBaseline",0.01440825,73.32
2018-06-28 15:32:03,58,"0.00454997295462968","0.00434769528571429",75,19.4,"RestingBaseline",0.014088,73.32
2018-06-28 15:32:04,59,"0.00454897796799552","0.00443187325",74,19.2,"RestingBaseline",0.0147285,73.32
2018-06-28 15:32:05,60,"0.00454777760652833","0.003867508875",70,19.2,"RestingBaseline",0.0147285,73.32
2018-06-28 15:32:06,61,"0.00454631740140322","0.00446471533333333",70,18.8,"RestingBaseline",0.0134475,73.32
2018-06-28 15:32:07,62,"0.00454475780508356","0.00491377585714286",74,18.8,"RestingBaseline",0.01312725,73.32
2018-06-28 15:32:08,63,"0.00454310834370422","0.004927838875",74,18.7,"RestingBaseline",0.01504875,73.33
2018-06-28 15:32:09,64,"0.00454127812343929","0.00562488342857143",74,18.7,"RestingBaseline",0.01440825,73.37
2018-06-28 15:32:10,65,"0.00453910873990221","0.00544431444444444",75,18.4,"RestingBaseline",0.01440825,73.42
2018-06-28 15:32:11,66,"0.00453656953226827","0.005761084375",74,18.4,"RestingBaseline",0.014088,73.42
2018-06-28 15:32:12,67,"0.00453395052750646","0.00565136875",72,18.3,"RestingBaseline",0.01440825,73.42
2018-06-28 15:32:13,68,"0.00453130119582638","0.00486331071428571",74,18.3,"RestingBaseline",0.01440825,73.42
2018-06-28 15:32:14,69,"0.00452846443466436","0.004851977",74,18.3,"RestingBaseline",0.0147285,73.42
2018-06-28 15:32:15,70,"0.00452545700542407","0.004931048",73,18.3,"RestingBaseline",0.014408,73.4
2018-06-28 15:32:16,71,"0.00452228255285225","0.005495531375",73,18,"RestingBaseline",0.0134475,73.4
2018-06-28 15:32:17,72,"0.00451896122766851","0.00501727942857143",73,18,"RestingBaseline",0.01376775,73.38
2018-06-28 15:32:18,73,"0.00451550165479622","0.004320002625",69,18,"RestingBaseline",0.01472825,73.33
2018-06-28 15:32:19,74,"0.00451192588423348","0.00407104071428571",71,18,"RestingBaseline",0.014088,73.25
2018-06-28 15:32:20,75,"0.00450824658840001","0.004128452875",73,18,"RestingBaseline",0.014088,73.17
2018-06-28 15:32:21,76,"0.00450448625960549","0.00514478942857143",70,18,"RestingBaseline",0.014408,73.07
2018-06-28 15:32:22,77,"0.00450066062056724","0.0041280405",66,18,"RestingBaseline",0.01376775,72.97
2018-06-28 15:32:23,78,"0.00449679140149723","0.00457906485714286",66,18,"RestingBaseline",0.014408,72.85
2018-06-28 15:32:24,79,"0.00449263641181384","0.00389036714444444",68,18,"RestingBaseline",0.01440825,72.72
2018-06-28 15:32:25,80,"0.00448821725786008","0.004617315875",68,18,"RestingBaseline",0.01376775,72.62
2018-06-28 15:32:26,81,"0.00448382107092282","0.00434774622222222",72,18,"RestingBaseline",0.01312725,72.5
2018-06-28 15:32:27,82,"0.00447972731958323","0.00432138857142857",75,18,"RestingBaseline",0.01440825,72.43
2018-06-28 15:32:28,83,"0.00447595189785115","0.00482806175",74,18,"RestingBaseline",0.01376775,72.4
2018-06-28 15:32:29,84,"0.00447225238157234","0.00473175742857143",71,18,"RestingBaseline",0.01440825,72.43
2018-06-28 15:32:30,85,"0.00446865067926863","0.00525721175",71,18.3,"RestingBaseline",0.0150485,72.55
2018-06-28 15:32:31,86,"0.00446515976096243","0.00400931185714286",68,18.3,"RestingBaseline",0.01440825,72.67
2018-06-28 15:32:32,87,"0.0044618021044086","0.00424962475",66,18.3,"RestingBaseline",0.01504875,72.62
2018-06-28 15:32:33,88,"0.00445858795357045","0.00389621785714286",69,18.3,"RestingBaseline",0.01440825,72.6
2018-06-28 15:32:34,89,"0.00445553974174078","0.004504083",70,18.2,"RestingBaseline",0.01376775,72.53
2018-06-28 15:32:35,90,"0.00445248169126891","0.004793479",68,18.2,"RestingBaseline",0.01376775,72.47
2018-06-28 15:32:36,91,"0.00444964100053164","0.00470516175",67,18.2,"RestingBaseline",0.014088,72.38
2018-06-28 15:32:37,92,"0.00444718556479563","0.00414778942857143",70,18.2,"RestingBaseline",0.0134475,72.28
2018-06-28 15:32:38,93,"0.00444480970429696","0.00392000355555556",69,18.2,"RestingBaseline",0.01536875,72.22
2018-06-28 15:32:39,94,"0.00444267594118478","0.00371025828571429",67,18.2,"RestingBaseline",0.0147285,72.13
2018-06-28 15:32:40,95,"0.0044409187197337","0.003794158375",72,17.9,"RestingBaseline",0.014088,72.07
2018-06-28 15:32:41,96,"0.00443938792421158","0.00407007371428571",73,17.9,"RestingBaseline",0.0147285,71.98
2018-06-28 15:32:42,97,"0.00443801969981193","0.00370241555555556",70,17.9,"RestingBaseline",0.01440825,71.88
2018-06-28 15:32:43,98,"0.00443690347556073","0.004271348",71,17.9,"RestingBaseline",0.0147285,71.78
2018-06-28 15:32:44,99,"0.00443609932687349","0.004028825625",73,17.9,"RestingBaseline",0.01472825,71.7
2018-06-28 15:32:45,100,"0.0044354821834782","0.004248301875",70,17.9,"RestingBaseline",0.0153685,71.62
2018-06-28 15:32:46,101,"0.00443510647436001","0.00404753525",69,17.9,"RestingBaseline",0.014088,71.53
2018-06-28 15:32:47,102,"0.00443496065924084","0.00385727985714286",71,17.9,"RestingBaseline",0.01376775,71.45
2018-06-28 15:32:48,103,"0.00443500920984111","0.004071492125",72,17.9,"RestingBaseline",0.01376775,71.37
2018-06-28 15:32:49,104,"0.00443523147724953","0.00526332157142857",69,17.9,"RestingBaseline",0.01504875,71.32
2018-06-28 15:32:50,105,"0.00443558945582567","0.00515723571428571",71,17.6,"RestingBaseline",0.01376775,71.27
