Frame#,Time,Perspiration
0,0,0.003617311
3,0.1297644,0.005340832
4,0.262122,0.005413662
5,0.3954772,0.007097346
6,0.5298342,0.005150016
7,0.6651951,0.006190512
8,0.797546,0.00531833
9,0.9309003,0.004693345
10,1.066259,0.004549356
11,1.199915,0.004857759
12,1.330261,0.005473702
13,1.463628,0.004321684
14,1.598448,0.004934683
15,1.731303,0.004730412
16,1.867163,0.005480052
17,1.998512,0.005778858
18,2.143899,0.004997579
19,2.269735,0.007942113
20,2.399553,0.005907697
21,2.532041,0.006292015
22,2.667903,0.006892396
23,2.799295,0.004684309
24,2.933152,0.005075199
25,3.081199,0.005708007
26,3.200517,0.00701304
27,3.345349,0.009512071
28,3.470182,0.01162418
29,3.600544,0.01234828
30,3.734614,0.01189334
31,3.868562,0.005942841
32,4.000914,0.005431555
33,4.133225,0.004712323
34,4.267692,0.004780469
35,4.400624,0.005351703
36,4.53398,0.004849008
37,4.668334,0.005251768
38,4.800814,0.006256388
39,4.934168,0.007170307
40,5.067522,0.006673141
41,5.070529,0.005292284
42,5.200428,0.006594977
43,5.337985,0.006262795
46,5.481368,0.006541117
47,5.60233,0.007771428
48,5.733684,0.005167849
49,5.87006,0.004837154
50,6.003404,0.006241922
51,6.135763,0.004756068
52,6.268118,0.004562908
53,6.402462,0.004875237
54,6.535817,0.003085678
55,6.669169,0.005263717
56,6.815559,0.006342077
57,6.93676,0.005278189
58,7.070654,0.005074715
59,7.201997,0.004266629
60,7.336356,0.005059419
61,7.470737,0.005318981
62,7.604065,0.005368921
63,7.737428,0.007069789
64,7.887821,0.005688861
65,8.004128,0.008918565
66,8.138487,0.006979953
67,8.271841,0.004848429
68,8.405194,0.009577071
70,8.424248,0.004213384
72,8.540429,0.004213384
73,8.542936,0.004483246
74,8.671779,0.004483246
75,8.806136,0.004298713
76,8.937987,0.004058477
77,9.072845,0.004845727
78,9.206701,0.006789781
79,9.351593,0.007065101
80,9.472099,0.00648991
81,9.606459,0.006082875
82,9.740129,0.006685657
83,9.873677,0.005292331
84,10.00603,0.004836412
85,10.1394,0.008035584
86,10.27374,0.01135063
87,10.42414,0.01246124
88,10.54212,0.0109643
89,10.67352,0.01412966
90,10.80687,0.008217585
91,10.94023,0.007072635
92,11.0744,0.005522571
93,11.20773,0.004977772
94,11.34122,0.005193934
95,11.47457,0.004018262
96,11.60693,0.005066601
97,11.75161,0.005295682
98,11.87494,0.007151049
99,12.00729,0.005668665
100,12.14186,0.004992897
101,12.27523,0.00434876
102,12.40915,0.004483198
103,12.54216,0.007043401
104,12.67702,0.008570013
105,12.68103,0.01012731
107,12.8082,0.01012731
108,12.94305,0.006444987
109,13.07595,0.009722904
110,13.20931,0.004544078
111,13.34252,0.005679993
112,13.47683,0.004597701
113,13.6102,0.005795138
114,13.74583,0.005124177
115,13.87671,0.005748902
116,14.01005,0.006109166
117,14.15024,0.006299011
118,14.27634,0.007285154
119,14.41069,0.005897689
120,14.54945,0.006772005
123,14.67779,0.002938779
124,14.81064,0.007121143
125,14.94851,0.01289423
126,14.95202,0.006094359
128,15.0969,0.006094359
129,15.21122,0.006020955
130,15.34757,0.006040472
131,15.47892,0.005498195
132,15.61127,0.003433319
133,15.74462,0.004307735
134,15.87899,0.005608443
135,16.01335,0.006069634
136,16.15822,0.00654224
137,16.29058,0.006346056
138,16.41291,0.004900002
139,16.54676,0.005646018
140,16.67961,0.004764098
141,16.81246,0.005719577
142,16.95985,0.004395801
143,17.08118,0.00463589
144,17.21253,0.004328219
145,17.34789,0.006783125
147,17.47973,0.01102059
148,17.61459,0.007575446
150,17.74895,0.006780907
152,17.8803,0.006049224
154,18.01466,0.007507644
155,18.14751,0.007232666
156,18.28136,0.005852076
157,18.41973,0.005823929
158,18.55058,0.004924627
159,18.68143,0.006663626
160,18.8168,0.006021433
161,18.94915,0.007234734
162,19.09402,0.006999988
163,19.21485,0.005223565
164,19.3487,0.005749526
165,19.48257,0.005495652
166,19.61893,0.01064895
168,19.76049,0.01060428
169,19.88231,0.005413312
170,20.01568,0.01303201
171,20.15567,0.007999935
172,20.28351,0.005656339
173,20.41687,0.006614882
175,20.55072,0.006800087
177,20.68307,0.005773956
178,20.81592,0.005200005
179,20.95078,0.003902439
180,21.08414,0.005230656
181,21.08614,0.003938485
182,21.21799,0.004147374
183,21.35285,0.005385904
184,21.51078,0.004966196
185,21.62257,0.004070841
186,21.75243,0.004619689
187,21.88378,0.009855134
188,22.01813,0.006133317
189,22.15151,0.007959945
190,22.29308,0.005903431
191,22.4174,0.005302825
193,22.5516,0.005302825
194,22.68595,0.004855132
195,22.82331,0.005599909
196,22.95398,0.004415168
198,23.08483,0.004280009
199,23.23724,0.004088858
200,23.35304,0.005827171
201,23.48539,0.004266711
202,23.62025,0.003103676
203,23.7516,0.003772835
204,23.8934,0.003102432
205,24.01924,0.004174714
206,24.1536,0.005339962
207,24.28745,0.004370288
208,24.4208,0.004627483
209,24.55307,0.01005997
210,24.69344,0.01345999
211,24.82028,0.008175934
212,24.95564,0.00914293
213,25.09,0.006597733
214,25.22335,0.004472277
216,25.35971,0.006541305
217,25.36122,0.007613763
219,25.50861,0.007828549
220,25.62241,0.004868594
221,25.75527,0.006312325
223,25.88762,0.005373606
224,26.02147,0.004356405
225,26.15533,0.003284142
226,26.28918,0.006815239
227,26.42204,0.005423046
228,26.58848,0.003749252
229,26.69226,0.004188798
230,26.8226,0.005097762
231,26.95756,0.007245846
232,27.09192,0.005786274
235,27.22878,0.007368333
238,27.35512,0.004637641
239,27.49047,0.007950842
240,27.62436,0.006020428
241,27.75772,0.006577807
242,27.89006,0.006622271
243,28.02342,0.006191305
244,28.1579,0.006399979
246,28.29076,0.005023301
248,28.42412,0.005311938
249,28.55746,0.005185456
250,28.69082,0.004549345
251,28.82367,0.0050307
252,28.95955,0.004860896
253,29.09491,0.005439969
254,29.22525,0.006460727
255,29.35861,0.00526005
256,29.49296,0.005238337
257,29.62632,0.00470245
259,29.75867,0.006089622
260,29.90507,0.008000052
261,30.02439,0.006298756
262,30.16074,0.005814658
264,30.29309,0.004394941
265,30.42566,0.0046422
266,30.55876,0.006399956
267,30.69412,0.007123309
269,30.82647,0.004238278
271,30.95982,0.006898732
273,31.09217,0.005859105
274,31.2276,0.004176847
275,31.36972,0.00452682
279,31.49506,0.006197489
280,31.6274,0.009561435
281,31.77179,0.006284023
284,31.90213,0.004764085
286,32.02707,0.005058799
287,32.16243,0.003771438
289,32.29527,0.002963008
290,32.42863,0.003027009
291,32.56156,0.004207385
292,32.69564,0.003383641
293,32.828,0.004307663
294,32.98493,0.00303991
295,33.0942,0.003927217
296,33.23027,0.003238949
297,33.3647,0.004479961
298,33.49644,0.004165466
299,33.62879,0.00363635
