Time,Timestamp,X,Y,Type
4.695,Mon Jul 02 03:40:02.710 2018,662,932, 0
4.702,Mon Jul 02 03:40:02.717 2018,661,928, 0
4.71,Mon Jul 02 03:40:02.725 2018,659,921, 0
4.718,Mon Jul 02 03:40:02.733 2018,657,913, 0
4.726,Mon Jul 02 03:40:02.741 2018,654,904, 0
4.734,Mon Jul 02 03:40:02.749 2018,652,899, 0
4.742,Mon Jul 02 03:40:02.757 2018,650,896, 0
4.75,Mon Jul 02 03:40:02.765 2018,647,896, 0
4.758,Mon Jul 02 03:40:02.773 2018,642,897, 0
4.766,Mon Jul 02 03:40:02.781 2018,634,902, 0
4.774,Mon Jul 02 03:40:02.789 2018,624,908, 0
4.782,Mon Jul 02 03:40:02.797 2018,612,915, 0
4.79,Mon Jul 02 03:40:02.805 2018,604,924, 0
4.798,Mon Jul 02 03:40:02.813 2018,599,934, 0
4.806,Mon Jul 02 03:40:02.821 2018,598,944, 0
4.814,Mon Jul 02 03:40:02.829 2018,597,952, 0
4.822,Mon Jul 02 03:40:02.837 2018,595,958, 0
4.83,Mon Jul 02 03:40:02.845 2018,589,961, 0
4.838,Mon Jul 02 03:40:02.853 2018,580,961, 0
4.846,Mon Jul 02 03:40:02.861 2018,566,955, 0
4.854,Mon Jul 02 03:40:02.869 2018,547,945, 0
4.862,Mon Jul 02 03:40:02.877 2018,529,935, 0
4.87,Mon Jul 02 03:40:02.885 2018,511,927, 0
4.878,Mon Jul 02 03:40:02.893 2018,498,924, 0
4.886,Mon Jul 02 03:40:02.901 2018,487,923, 0
4.894,Mon Jul 02 03:40:02.909 2018,478,923, 0
4.902,Mon Jul 02 03:40:02.917 2018,471,924, 0
4.91,Mon Jul 02 03:40:02.925 2018,467,924, 0
4.918,Mon Jul 02 03:40:02.933 2018,464,923, 0
4.926,Mon Jul 02 03:40:02.941 2018,462,920, 0
4.934,Mon Jul 02 03:40:02.949 2018,461,917, 0
4.942,Mon Jul 02 03:40:02.957 2018,461,915, 0
4.95,Mon Jul 02 03:40:02.965 2018,461,914, 0
4.958,Mon Jul 02 03:40:02.973 2018,461,913, 0
4.966,Mon Jul 02 03:40:02.981 2018,461,913, 0
4.974,Mon Jul 02 03:40:02.989 2018,463,913, 0
4.982,Mon Jul 02 03:40:02.997 2018,465,912, 0
4.99,Mon Jul 02 03:40:03.005 2018,468,912, 0
4.998,Mon Jul 02 03:40:03.013 2018,471,912, 0
5.006,Mon Jul 02 03:40:03.021 2018,474,912, 0
5.014,Mon Jul 02 03:40:03.029 2018,475,912, 0
5.03,Mon Jul 02 03:40:03.045 2018,476,912, 0
5.038,Mon Jul 02 03:40:03.053 2018,478,912, 0
5.046,Mon Jul 02 03:40:03.061 2018,479,913, 0
5.054,Mon Jul 02 03:40:03.069 2018,482,916, 0
5.062,Mon Jul 02 03:40:03.077 2018,489,922, 0
5.07,Mon Jul 02 03:40:03.085 2018,500,930, 0
