Frame#,Time,Perspiration
0,0,0.004356907
1,0.1259457,0.005607579
2,0.2600611,0.005472756
3,0.3929451,0.004699024
4,0.5254946,0.006458608
5,0.6585488,0.00687061
6,0.7949507,0.0064552
7,0.9262458,0.005782432
8,1.060487,0.005006451
9,1.195139,0.004530589
10,1.327245,0.005902775
11,1.460148,0.01188269
12,1.602039,0.008101266
13,1.726782,0.006675154
14,1.860661,0.007233948
15,1.99531,0.008546331
16,2.128298,0.006923053
17,2.260616,0.007433625
18,2.394009,0.00636434
19,2.526659,0.005653343
20,2.671663,0.007392384
21,2.796506,0.006333382
22,2.929324,0.006400057
23,3.061381,0.007028577
24,3.206782,0.006499992
25,3.328666,0.005570917
26,3.461558,0.005760033
27,3.595347,0.003450989
28,3.734059,0.005120012
29,3.862408,0.005811971
30,3.997189,0.007176237
31,4.129722,0.006595928
32,4.266088,0.006025577
33,4.398038,0.005643969
34,4.530248,0.006528
35,4.665354,0.005967651
36,4.797915,0.005482969
37,4.929786,0.005563233
38,5.071705,0.006644916
39,5.198594,0.005217411
40,5.331056,0.005558615
41,5.464155,0.007585241
42,5.598536,0.007215973
43,5.730417,0.007664758
44,5.866444,0.005176489
45,5.999092,0.004501029
46,6.132586,0.00463013
47,6.265563,0.004891391
48,6.401433,0.004192003
49,6.530989,0.004257093
50,6.665926,0.005853621
51,6.799289,0.007015383
52,6.93217,0.005682756
53,7.0686,0.00440816
54,7.199961,0.005457147
55,7.33305,0.005316141
56,7.466141,0.006852919
57,7.599187,0.006400074
58,7.733541,0.005528724
60,7.86692,0.00409181
61,8.001182,0.004245569
62,8.133238,0.005467933
63,8.266405,0.006941902
64,8.400912,0.006248145
65,8.533452,0.006150441
66,8.671605,0.007215091
67,8.802974,0.006254603
68,8.935935,0.004857202
69,9.068841,0.005125991
70,9.21804,0.003600019
71,9.334038,0.004551116
72,9.469006,0.005122744
73,9.601604,0.006857174
74,9.735688,0.005274112
75,9.87005,0.004514312
76,10.00248,0.00726407
77,10.1409,0.006260891
80,10.27077,0.006260891
81,10.40327,0.006199988
82,10.54444,0.006386575
83,10.67029,0.006426209
84,10.80368,0.006605123
85,10.94515,0.005358179
86,11.07017,0.004734687
87,11.20364,0.003820421
88,11.3362,0.003745487
89,11.47032,0.005394288
90,11.60372,0.004757266
91,11.73789,0.004430749
92,11.87083,0.006192548
93,12.00392,0.004581866
94,12.13685,0.005451291
95,12.27222,0.004743855
96,12.40443,0.004549979
97,12.53831,0.005466674
98,12.66976,0.005577649
99,12.80467,0.005163602
100,12.93957,0.005414124
101,13.07208,0.006690916
102,13.20587,0.006520731
103,13.34026,0.005953534
104,13.47188,0.006025489
105,13.60625,0.00672002
106,13.73921,0.005939022
107,13.87214,0.005485699
108,14.00658,0.006780875
109,14.14111,0.008238751
111,14.28325,0.00654438
112,14.40717,0.007478793
113,14.54033,0.006141892
114,14.68262,0.005415335
115,14.80762,0.006293369
116,14.94052,0.006434805
117,15.07552,0.005422244
118,15.20616,0.004883527
119,15.33958,0.004747986
120,15.47464,0.005503351
121,15.60802,0.004081632
122,15.74393,0.00358482
123,15.87536,0.005321744
125,16.008,0.007180511
126,16.15078,0.006784079
127,16.27576,0.007804915
128,16.41685,0.005506571
129,16.54419,0.006813466
130,16.67409,0.004575959
131,16.81096,0.004211547
133,16.94211,0.00513845
134,17.07503,0.004995917
135,17.2101,0.004918552
136,17.34246,0.004663861
137,17.48368,0.00685713
138,17.61054,0.005712132
139,17.74522,0.00495235
140,17.88459,0.006282857
141,18.01008,0.005739101
142,18.14453,0.005960764
143,18.28054,0.005954201
144,18.41055,0.006808571
145,18.54243,0.006919337
146,18.67784,0.006722576
147,18.81073,0.00536952
148,18.94496,0.006291213
149,19.08395,0.004631571
150,19.21185,0.007767792
151,19.34421,0.00636337
152,19.47948,0.005269038
153,19.61242,0.004266715
154,19.74478,0.004749651
155,19.87996,0.005692336
157,20.01578,0.005804002
160,20.1472,0.005804002
161,20.15823,0.003808913
162,20.28346,0.003808913
167,20.41997,0.005523873
170,20.54649,0.007958896
172,20.68237,0.004742797
174,20.82084,0.004771098
176,20.94592,0.005155537
177,21.0789,0.005347811
178,21.22239,0.004698186
179,21.34763,0.00533789
180,21.48066,0.0045608
181,21.61432,0.005940239
182,21.74677,0.005731829
183,21.88,0.01011919
184,22.01402,0.00762177
185,22.14812,0.004272488
186,22.28147,0.005296563
187,22.41513,0.005219566
188,22.54899,0.00386909
189,22.68108,0.003946505
190,22.81452,0.005514782
191,22.94824,0.007265996
192,23.08238,0.008016484
193,23.21486,0.00891796
194,23.34795,0.007182918
195,23.48485,0.005485735
197,23.61622,0.005328112
198,23.748,0.006772387
199,23.88391,0.006295025
200,24.01633,0.006106159
201,24.14901,0.004421815
202,24.29197,0.00479997
203,24.41782,0.004905062
204,24.55017,0.005684505
205,24.68308,0.005856919
206,24.81751,0.005269134
207,24.94902,0.004934454
208,25.0839,0.007114927
209,25.22982,0.005857117
211,25.35115,0.005116476
213,25.48428,0.00492576
215,25.61814,0.006671687
216,25.75087,0.005660349
217,25.88423,0.006399943
218,26.01745,0.004799951
219,26.15142,0.006150432
220,26.28733,0.006284405
221,26.41971,0.00424354
222,26.55289,0.003858885
223,26.68576,0.005633413
224,26.81813,0.005699087
225,26.95089,0.006626125
226,27.08677,0.009818973
227,27.22019,0.006655899
228,27.35206,0.005879979
229,27.48493,0.005825681
230,27.62033,0.004419018
231,27.75332,0.008904271
232,27.88727,0.006447966
233,28.01968,0.005373618
234,28.15359,0.004040484
235,28.28895,0.003756541
236,28.42034,0.005504044
237,28.55493,0.004553879
238,28.68983,0.005643
240,28.82053,0.005568029
241,28.95303,0.003251608
242,29.08805,0.004040956
243,29.22105,0.003755575
244,29.354,0.003498607
245,29.48796,0.00579312
246,29.62068,0.005927333
247,29.76057,0.007506612
248,29.8895,0.008403877
249,30.02194,0.006259399
250,30.15637,0.007255798
251,30.28925,0.006548875
252,30.42365,0.005640688
253,30.55658,0.009493352
254,30.69044,0.008041055
255,30.82288,0.00579249
256,30.96579,0.007494752
257,31.091,0.006895234
258,31.22491,0.007304403
259,31.35597,0.007480429
260,31.48989,0.006471139
261,31.62454,0.006137786
262,31.75739,0.006494122
263,31.89033,0.007771312
264,32.02483,0.008048405
265,32.15837,0.007433075
266,32.29138,0.00690083
267,32.43431,0.004987352
268,32.55865,0.004915254
269,32.69364,0.004332529
270,32.82456,0.005266035
271,32.95995,0.004731898
272,33.0923,0.005099992
273,33.22558,0.004635969
274,33.35883,0.005289795
275,33.4942,0.005123263
276,33.62708,0.005236402
277,33.76049,0.005600006
278,33.89238,0.004468939
279,34.02826,0.005878305
280,34.16023,0.00624148
281,34.2931,0.00921908
282,34.427,0.008635933
283,34.56116,0.006582871
284,34.69424,0.00766197
285,34.82721,0.007737502
286,34.96126,0.006649961
287,35.09336,0.01056266
288,35.22801,0.007491461
289,35.36143,0.006933325
290,35.49382,0.006463972
291,35.62721,0.006678291
292,35.76212,0.006646176
293,35.89453,0.005131033
294,36.02946,0.006701865
295,36.16351,0.008836999
296,36.29549,0.007023165
298,36.5633,0.006589819
299,36.69917,0.005253078
300,36.83569,0.007396179
302,36.96458,0.006981828
303,37.10518,0.005550982
304,37.23133,0.008166665
305,37.37185,0.007845067
306,37.49824,0.006324975
307,37.6297,0.007161802
308,37.76213,0.006615335
309,37.8961,0.009575831
310,38.0297,0.009335325
311,38.16436,0.008650046
312,38.29957,0.006904678
313,38.42998,0.008546922
314,38.57989,0.006385825
316,38.69877,0.007573212
317,38.83063,0.006021303
318,38.96458,0.006597951
319,39.0975,0.007377864
320,39.231,0.008510664
321,39.36439,0.009722988
322,39.49775,0.007339075
323,39.63111,0.005754344
324,39.76621,0.009009004
325,39.89857,0.008287995
326,40.03253,0.007970362
327,40.16589,0.006086864
328,40.30681,0.004566628
329,40.43285,0.006194897
330,40.56701,0.005546649
331,40.69937,0.006026673
332,40.83274,0.004412997
333,40.96665,0.006215464
334,41.10001,0.004646132
335,41.23973,0.004553838
336,41.36611,0.004483135
337,41.49908,0.005886751
338,41.63619,0.008206498
339,41.76617,0.005799999
340,41.90012,0.004847476
341,42.03959,0.005563339
342,42.16744,0.006080088
343,42.31053,0.005500037
344,42.43488,0.006698332
345,42.56694,0.006053331
346,42.69983,0.004592611
347,42.83622,0.005866656
348,42.98073,0.005936458
349,43.10278,0.007934931
350,43.2358,0.008434896
351,43.36893,0.006535737
352,43.50229,0.007382435
353,43.63643,0.004574985
354,43.76942,0.004726093
355,43.90235,0.008153914
356,44.03633,0.008569568
357,44.16954,0.006657175
358,44.30243,0.006454715
359,44.43686,0.006534438
360,44.56915,0.006874464
361,44.70307,0.007400004
362,44.847,0.00635244
363,44.97007,0.008622222
364,45.10401,0.008774246
365,45.23697,0.008640025
366,45.37192,0.006800025
367,45.50484,0.009361933
368,45.6399,0.007656148
369,45.77336,0.006207984
370,45.90523,0.008113349
371,46.04891,0.008420162
372,46.17413,0.008427476
373,46.30627,0.009158577
374,46.44904,0.007975138
375,46.57438,0.00689909
376,46.70562,0.006400034
377,46.83863,0.005987972
378,46.97377,0.006304382
379,47.10669,0.007824256
380,47.23869,0.007395364
381,47.37357,0.007354769
382,47.50605,0.006179328
383,47.64158,0.006956557
384,47.77597,0.005834382
385,47.90677,0.005720319
386,48.04064,0.006865866
387,48.18052,0.007328091
388,48.3076,0.0073675
389,48.44017,0.007791894
390,48.57504,0.006171466
391,48.70739,0.005888529
392,48.84143,0.007146729
394,49.10871,0.00617135
395,49.24359,0.005833785
396,49.37684,0.005236349
397,49.50877,0.005324534
398,49.64381,0.007494727
399,49.77603,0.006185988
400,49.91699,0.00536951
401,50.04291,0.006758023
402,50.1772,0.006571844
403,50.30914,0.006494094
404,50.4435,0.006747843
405,50.57665,0.00603364
406,50.708,0.006191317
407,50.84356,0.005828664
408,50.97998,0.004558521
409,51.11165,0.004533331
411,51.24353,0.004080054
412,51.41452,0.004994376
415,51.66385,0.004994376
416,51.7778,0.004868791
417,51.91369,0.009173279
418,52.0521,0.006555314
419,52.17753,0.004863994
420,52.31179,0.005475501
421,52.44371,0.005364658
422,52.57792,0.007692267
423,52.70984,0.007004709
424,52.84577,0.00765715
425,52.97721,0.00759644
426,53.11075,0.006399918
427,53.24612,0.004506588
428,53.37905,0.005240609
429,53.51241,0.005179743
430,53.64666,0.006903788
431,53.77956,0.005135712
432,53.9115,0.00691485
433,54.04687,0.008262358
434,54.18023,0.004354133
436,54.31221,0.003957975
437,54.44707,0.005290165
438,54.5808,0.005410669
439,54.71316,0.004138788
440,54.84753,0.005011291
441,54.97948,0.004118232
442,55.11385,0.00451041
443,55.24792,0.004298916
444,55.38029,0.003899015
445,55.51426,0.003199951
446,55.64869,0.005206355
447,55.78055,0.0065455
448,55.91442,0.005292334
449,56.04924,0.006249572
451,56.1816,0.005233864
452,56.31469,0.005642053
453,56.45009,0.005389485
455,56.58189,0.008324444
456,56.71575,0.006692939
457,56.84911,0.005660519
458,56.98147,0.005257185
459,57.12139,0.005523434
460,57.24852,0.006051065
461,57.38246,0.005355623
462,57.52536,0.004765806
463,57.6497,0.005697502
464,57.78256,0.007550269
465,57.9265,0.007321608
466,58.05084,0.00610094
467,58.1829,0.006246117
468,58.32581,0.006589869
469,58.45015,0.007173245
470,58.58364,0.005357562
471,58.71701,0.00520894
472,58.85273,0.004560574
473,58.9856,0.004182188
474,59.12097,0.006479976
475,59.25323,0.005729097
478,59.38533,0.005729097
480,59.51924,0.006773987
481,59.65956,0.00599361
482,59.78555,0.006652561
483,59.91944,0.007130174
484,60.05092,0.006758609
485,60.18529,0.008782906
486,60.31917,0.005697009
487,60.46248,0.006400043
488,60.58632,0.006268884
489,60.71924,0.004747221
490,60.8536,0.004668038
491,60.98574,0.004739638
492,61.12789,0.004321436
493,61.254,0.006133341
494,61.3854,0.004595161
495,61.52938,0.004454908
496,61.65372,0.004545695
497,61.78672,0.007085677
498,61.92103,0.005967555
499,62.05339,0.006036989
500,62.1874,0.008312999
501,62.32127,0.006159353
502,62.45475,0.006516293
503,62.58812,0.005559266
504,62.72236,0.006664218
505,62.85572,0.007557075
506,62.9977,0.006675844
507,63.12162,0.007671355
508,63.26451,0.006746609
509,63.39006,0.008048469
510,63.52142,0.005932054
511,63.65573,0.006518464
512,63.79081,0.005577124
513,63.92317,0.005305271
514,64.05652,0.007435365
515,64.19057,0.006459207
516,64.32193,0.007913422
517,64.4559,0.009389833
518,64.59061,0.007075038
519,64.7235,0.005907722
520,64.85591,0.00508474
521,64.98878,0.00681061
522,65.12366,0.00674509
523,65.25726,0.00563608
524,65.39066,0.00516573
525,65.52869,0.00551731
526,65.67157,0.006426309
527,65.7906,0.005760064
528,65.93357,0.004430719
529,66.05767,0.006923731
530,66.19099,0.006590987
531,66.32504,0.007542815
532,66.45714,0.007057122
533,66.59202,0.004385205
534,66.7264,0.005737931
535,66.86026,0.006415794
536,66.99202,0.007968316
538,67.12617,0.007059672
539,67.25853,0.006090743
540,67.39281,0.005467969
541,67.52517,0.005231733
542,67.6582,0.004888926
543,67.79263,0.008927921
544,67.93817,0.00822837
545,68.06007,0.008378171
546,68.19299,0.00791582
547,68.33595,0.006161258
548,68.46029,0.005142006
549,68.60331,0.005149539
550,68.72728,0.005672747
551,68.86265,0.005440021
552,68.99676,0.00776391
554,69.13271,0.008274316
557,69.26358,0.0081108
559,69.39426,0.00846933
560,69.52916,0.008560563
561,69.66103,0.006516533
562,69.79552,0.007319374
564,69.92888,0.007251394
565,70.06459,0.006658552
568,70.19631,0.005142828
569,70.32828,0.01109757
570,70.46344,0.008607806
571,70.59454,0.006007494
572,70.73864,0.006141332
573,70.86299,0.005236295
574,70.99779,0.006883787
575,71.12914,0.007960698
576,71.2635,0.005388093
577,71.39665,0.006189864
578,71.53067,0.006518566
579,71.66479,0.006814805
580,71.79555,0.005209594
581,71.92971,0.004923036
582,72.06408,0.006193541
583,72.19745,0.00495884
584,72.33181,0.004555738
586,72.46597,0.005569474
588,72.59789,0.004606024
589,72.742,0.006376656
590,72.8649,0.005289256
591,72.99927,0.005364689
592,73.13163,0.005445194
593,73.26496,0.006305079
594,73.39885,0.006039672
595,73.53159,0.00703223
596,73.66452,0.005459545
597,73.7999,0.005470075
598,73.93278,0.008263052
599,74.06646,0.007723475
600,74.19983,0.006760019
601,74.33319,0.006847649
602,74.46712,0.004915098
603,74.60329,0.005909697
604,74.73425,0.006103316
605,74.86763,0.006494205
606,75.00857,0.004569687
607,75.13387,0.005866659
608,75.26823,0.004748959
609,75.40028,0.004649551
610,75.53364,0.005391312
611,75.66901,0.006828332
612,75.80138,0.00683764
613,75.93574,0.008086475
614,76.0679,0.00781487
615,76.20228,0.007254161
616,76.33617,0.006036792
617,76.46861,0.005312931
618,76.60161,0.006675383
619,76.73495,0.008614492
620,76.86831,0.00645287
621,77.00235,0.004731911
622,77.13871,0.008525206
623,77.26807,0.01138944
624,77.40346,0.008232548
625,77.53782,0.007739586
626,77.66917,0.006542203
627,77.80312,0.008642706
628,77.93636,0.005970802
629,78.07074,0.007462
630,78.20382,0.006483619
631,78.3367,0.006773338
632,78.47009,0.004866297
633,78.61174,0.004504221
634,78.73708,0.004436779
635,78.87144,0.006252038
636,79.00426,0.006461073
637,79.13863,0.007031125
638,79.27099,0.00752669
639,79.41639,0.007428517
640,79.53771,0.00641086
641,79.67509,0.008034878
642,79.80621,0.008124074
643,79.93845,0.007206649
644,80.08292,0.008671752
646,80.20532,0.008100647
647,80.3395,0.007977307
648,80.47181,0.006412091
649,80.60617,0.008892239
650,80.74212,0.01118489
651,80.87135,0.008556549
652,81.00734,0.008998261
653,81.1394,0.005999988
654,81.27576,0.006520981
655,81.40689,0.005942827
656,81.53977,0.00678986
657,81.67364,0.006082856
658,81.80676,0.004961289
659,81.94084,0.006205702
660,82.07379,0.006117608
661,82.20785,0.006719941
662,82.34084,0.005483941
663,82.47621,0.005587296
664,82.61238,0.007169015
665,82.74273,0.007420459
666,82.87695,0.007949987
667,83.00829,0.00893697
668,83.1424,0.01062853
669,83.27776,0.00788635
670,83.40896,0.00760576
671,83.54299,0.00788496
672,83.67589,0.006890517
673,83.81058,0.004985744
674,83.94358,0.005537385
677,84.21053,0.005546687
678,84.34441,0.005052665
679,84.47828,0.007430512
680,84.61831,0.006178884
681,84.74321,0.006523059
682,84.87855,0.005341835
683,85.01172,0.008617489
684,85.14508,0.007826719
685,85.27917,0.007648714
686,85.41045,0.01152771
687,85.54338,0.008335442
688,85.67935,0.005688956
689,85.81576,0.006609247
692,85.94604,0.005902217
694,86.0804,0.01065916
695,86.21077,0.01441126
696,86.34481,0.00795838
697,86.47816,0.008743986
698,86.61925,0.01377239
699,86.74459,0.006388061
700,86.87995,0.01477328
701,87.01208,0.01378452
702,87.14497,0.01930882
703,87.27941,0.009572526
704,87.42552,0.008668787
706,87.54585,0.008668787
707,87.67886,0.008646429
708,87.81683,0.004417161
709,87.94704,0.007022156
710,88.0794,0.007255451
711,88.21478,0.008334494
712,88.34613,0.007610602
713,88.48108,0.005682305
714,88.6154,0.007009536
715,88.74728,0.006955983
716,88.88115,0.0049008
717,89.01512,0.006222267
718,89.14832,0.005083159
719,89.28119,0.003538447
720,89.41408,0.004241877
721,89.5473,0.006514264
722,89.68256,0.005556094
723,89.8148,0.00576363
724,89.94916,0.005261216
725,90.08223,0.004467965
726,90.21617,0.00543618
727,90.35211,0.005676805
728,90.48224,0.006597746
729,90.61626,0.008979244
730,90.75062,0.006312987
731,90.88298,0.006004313
732,91.02003,0.00657089
733,91.15038,0.004583286
734,91.28229,0.005162852
735,91.41766,0.005714262
736,91.55202,0.008404811
737,91.68292,0.006565481
738,91.81696,0.006530622
739,91.95286,0.006400018
740,92.08573,0.007999896
741,92.21745,0.008380893
742,92.35252,0.006381189
743,92.48438,0.007486192
744,92.62772,0.008362982
745,92.75106,0.006353873
746,92.88441,0.007150564
747,93.01934,0.004699122
748,93.15153,0.008093272
