Time,RtoR
,622
,611
,639
,637
,626
,601
,613
,637
,606
,613
,614
,586
,567
,553
,553
,577
,593
,623
,629
,617
,1939
,650
,741
,591
,656
,645
,660
,652
,633
,605
,603
,595
,598
,610
,629
,668
,696
,732
,685
,660
,659
,655
,645
,633
,655
,661
,672
,632
,609
,619
,625
,633
,619
,595
,628
,628
,634
,612
,622
,646
,635
,617
,612
,633
,633
,618
,589
,597
,604
,598
,600
,596
,577
,560
,566
,575
,580
,582
,588
,614
,641
,657
,609
,572
,553
,548
,538
,516
,525
,532
,575
,686
,771
,764
,788
,791
,738
,696
,673
,651
,1176
,580
,610
,652
,606
,613
,658
,700
,764
,745
,713
,727
,725
,718
,681
,623
,659
,669
,712
,679
,643
,340
,307
,604
,606
,648
,686
,734
,768
,707
,615
,651
,613
,606
,582
,569
,562
,610
,683
,662
,609
,680
,695
,739
,745
,688
,680
,662
,669
,659
,626
,647
,678
,737
,726
,668
,634
,653
,665
,640
,649
,686
,698
,650
,592
,578
,566
,649
,803
,751
,777
,770
,733
,662
,635
,620
,601
,592
,599
,583
,588
,584
,569
,582
,585
,594
,606
,587
,613
,633
,644
,673
,687
,683
,698
,706
,703
,701
,629
,621
,583
,560
,554
,570
,569
,575
,611
,666
,706
,702
,698
,714
,708
,703
,629
,663
,655
,655
,638
,635
,633
,632
,584
,571
,578
,1196
,625
,626
,591
,608
,616
,595
,613
,593
,566
,542
,538
,558
,579
,627
,620
,616
,634
,665
,728
,718
,672
,655
,178
,481
,670
,618
,597
,614
,615
,649
,633
,654
,671
,683
,669
,642
,654
,646
,607
,606
,608
,622
,638
,617
,635
,643
,613
,587
,633
,621
,640
,671
,651
,599
,607
,604
,574
,576
,601
,611
,640
,628
,628
,639
,647
,637
,636
,648
,624
,588
,585
,604
,642
,692
,718
,744
,714
,657
,686
,683
,695
,666
,667
,721
,773
,777
,695
,708
,719
,710
,657
,625
,608
,582
,566
,555
,573
,579
,564
,623
,651
,682
,655
,640
,672
,677
,652
,620
,625
,617
,602
,598
,624
,682
,729
,673
,670
,675
,676
,614
,630
,657
,682
,663
,614
,647
,638
,649
,637
,717
,754
,751
,709
,714
,719
,730
,880
,489
,645
,648
,617
,663
,654
,658
,617
,623
,590
,565
,552
,554
,547
,550
,561
,617
,758
,822
,805
,778
,792
,791
,798
,724
,1334
,661
,630
,628
,678
,707
,680
,692
,705
,675
,684
,701
,703
,660
,681
,684
,680
,640
,653
,660
,667
,633
,639
,637
,621
,588
,576
,594
,612
,611
,586
,1161
,623
,628
,603
,609
,602
,605
,584
,576
,585
,566
,567
,550
,566
,572
,606
,602
,625
,619
,608
,622
,622
,623
,587
,575
,592
,593
,580
,578
,605
,624
,602
,557
,577
,609
,607
,618
,645
,677
,712
,689
,630
,644
,640
,645
,636
,692
,790
,824
,755
,762
,825
,815
,704
,711
,762
,787
,790
,697
,655
,698
,710
,729
,675
,688
,712
,762
,715
,718
,711
,703
,644
,679
,699
,672
,626
,630
,625
,644
,704
,730
,641
,680
,677
,682
,630
,645
,645
,677
,664
,671
,665
,649
,663
,689
,731
,714
,706
,709
,707
,655
,657
,664
,660
,619
,639
,649
,722
,699
,654
,665
,646
,617
,614
,620
,627
,620
,607
,622
,629
,638
,682
,685
,631
,587
,572
,552
,549
,574
,589
,569
,596
,615
,640
,648
,695
,738
,736
,725
,720
,675
,622
,649
,632
,630
,666
,677
,689
,654
,669
,670
,652
,620
,654
,670
,665
,608
,615
,620
,637
,600
,599
,618
,630
,638
,673
,726
,722
,671
,680
,674
,630
,631
,657
,685
,656
,624
,641
,654
,624
,666
,689
,624
,594
,611
,661
,680
,709
,697
,626
,625
,614
,619
,579
,593
,601
,612
,603
,625
,658
,719
,699
,694
,694
,666
,618
,635
,633
,680
,665
,695
,710
,719
,675
,695
,695
,703
,699
,694
,643
,663
,621
,648
,712
,796
,765
,683
,655
,672
,678
,705
,693
,643
,613
,616
,633
,645
,677
,702
,710
,667
,680
,682
,698
,669
,619
,639
,654
,685
,732
,728
,694
,615
,607
,576
,552
,555
,564
,573
,633
,697
,694
,609
,656
,678
,721
,709
,666
,648
,640
,651
,607
,669
,695
,703
,678
,699
,703
,664
,703
,689
,686
,652
,659
,686
,701
,631
,658
,649
,628
,608
,656
,655
,649
,663
,692
,670
,648
,677
,705
,677
,626
,630
,613
,604
,661
,689
,707
,671
,720
,724
,631
,650
,662
,659
,611
,641
,631
,642
,643
,676
,688
,663
,687
,700
,703
,633
,656
,647
,646
,599
,596
,604
,613
,616
,608
,639
,662
,603
,599
,633
,592
,611
,621
,649
,638
,682
,722
,757
,698
,705
,699
,676
,722
,753
,692
,652
,657
,685
,670
,714
,782
,775
,695
,674
,728
,758
,716
,658
,680
,691
,642
,682
,684
,700
,683
,746
,756
,688
,611
,647
,632
,620
,599
,650
,660
,688
,661
,680
,705
,683
,637
,641
,675
,683
,675
,688
,699
,679
,654
,656
,724
,703
,696
,713
,705
,710
,733
,739
,681
,645
,660
,692
,686
,644
,602
,573
,595
,636
,663
,661
,699
,737
,758
,694
,708
,702
,631
,593
,568
,574
,609
,701
,805
,777
,762
,756
,735
,675
,622
,618
,612
,610
,589
,602
,613
,620
,635
,655
,653
,665
,640
,665
,658
,641
,632
,631
,627
,610
,626
,648
,674
,681
,704
,703
,680
,634
,626
,621
,618
,602
,633
,650
,650
,658
,642
,634
,614
,624
,630
,616
,627
,627
,643
,647
,657
,652
,620
,643
,648
,652
,646
,672
,656
,637
,611
,622
,615
,621
,617
,648
,668
,661
,677
,711
,719
,674
,663
,663
,648
,618
,636
,640
,647
,617
,656
,678
,697
,667
,669
,637
,618
,636
,677
,720
,685
,662
,633
,629
,609
,583
,565
,607
,702
,756
,734
,683
,689
,662
,705
,734
,737
,652
,628
,666
,679
,754
,791
,798
,778
,745
,737
,723
,718
,694
,729
,777
,815
,792
,711
,717
,766
,816
,720
,637
,652
,690
,763
,795
,790
,787
,780
,763
,662
,662
,720
,785
,847
,800
,826
,837
,830
,761
,748
,737
,761
,732
,615
,615
,616
,632
,673
,645
,694
,716
,706
,628
,626
,627
,621
,649
,713
,742
,732
,723
,740
,726
,683
,637
,621
,605
,597
,629
,687
,725
,726
,760
,802
,742
,662
,689
,717
,764
,753
,730
,736
,761
,745
,720
,774
,797
,801
,669
,625
,638
,676
,783
,802
,693
,664
,636
,615
,680
,769
,738
,611
,577
,571
,572
,564
,572
,576
,572
,585
,628
,659
,656
,616
,625
,652
,644
,626
,670
,672
,707
,715
,639
,639
,648
,696
,678
,643
,685
,707
,748
,746
,667
,697
,701
,744
,759
,703
,641
,691
,679
,670
,610
,614
,614
,592
,589
,617
,671
,769
,728
,657
,650
,639
,632
,639
,699
,873
,877
,844
,709
,666
,678
,818
,886
,865
,756
,751
,793
,809
,651
,633
,610
,594
,651
,757
,694
,671
,696
,735
,776
,690
,673
,711
,709
,688
,630
,614
,640
,691
,689
,645
,663
,677
,634
,638
,647
,680
,685
,624
,631
,654
,670
,648
,642
,705
,691
,635
,685
,691
,688
,636
,621
,613
,615
,643
,586
,586
,576
,562
,576
,576
,605
,639
,697
,738
,668
,653
,667
,682
,705
,665
,629
,687
,694
,661
,695
,704
,696
,643
,643
,673
,652
,629
,689
,699
,677
,718
,708
,702
,756
,745
,634
,614
,607
,611
,649
,674
,727
,685
,667
,676
,699
,751
,738
,685
,717
,690
,619
,606
,607
,669
,715
,696
,612
,632
,683
,734
,772
,733
,666
,724
,713
,715
,665
,650
,701
,716
,855
,828
,711
,699
,728
,739
,704
,632
,659
,685
,680
,664
,674
,709
,750
,684
,605
,587
,570
,572
,631
,771
,825
,724
,711
,766
,828
,781
,745
,727
,641
,663
,718
,724
,685
,645
,681
,704
,711
,692
,744
,709
,668
,697
,726
,712
,662
,720
,736
,775
,695
,682
,686
,651
,714
,763
,763
,680
,644
,670
,671
,706
,617
,591
,596
,672
,766
,740
,710
,721
,732
,683
,652
,707
,714
,711
,650
,694
,702
,723
,643
,706
,711
,739
,670
,649
,668
,684
,629
,654
,658
,673
,670
,622
,617
,618
,592
,580
,572
,554
,548
,558
,570
,562
,570
,592
,641
,683
,690
,616
,608
,627
,656
,665
,617
,605
,606
,674
,702
,675
,640
,630
,665
,712
,798
,712
,629
,671
,673
,693
,630
,651
,707
,696
,748
,692
,686
,741
,735
,716
,655
,662
,671
,617
,582
,583
,634
,668
,675
,629
,665
,684
,702
,647
,649
,696
,699
,674
,632
,680
,687
,648
,669
,723
,745
,661
,699
,706
,695
,644
,661
,673
,664
,613
,623
,658
,690
,642
,639
,696
,706
,659
,636
,634
,686
,662
,606
,610
,583
,614
,662
,634
,607
,653
,648
,624
,624
,658
,692
,708
,646
,713
,737
,741
,638
,676
,665
,639
,700
,732
,742
,635
,633
,681
,752
,779
,685
,616
,639
,689
,728
,688
,643
,655
,617
,610
,643
,664
,679
,640
,669
,686
,707
,687
,632
,671
,657
,663
,616
,608
,617
,676
,708
,733
,795
,805
,744
,655
,715
,728
,763
,695
,688
,722
,770
,714
,648
,662
,724
,739
,756
,768
,718
,672
,640
,642
,680
,732
,804
,795
,683
,706
,706
,732
,754
,740
,665
,673
,690
,705
,692
,676
,678
,622
,601
,635
,651
,615
,677
,832
,856
,854
,813
,720
,674
,715
,703
,703
,733
,788
,784
,712
,694
,677
,654
,623
,595
,613
,630
,633
,610
,629
,658
,661
,633
,653
,674
,659
,684
,691
,1192
,593
,603
,622
,596
,630
,665
,722
,731
,671
,669
,693
,704
,678
,642
,694
,725
,761
,747
,709
,709
,709
,676
,613
,605
,580
,577
,601
,610
,576
,583
,615
,637
,680
,703
,667
,622
,640
,651
,677
,714
,646
,632
,662
,707
,764
,735
,722
,740
,756
,753
,698
,643
,689
,710
,760
,770
,678
,638
,703
,783
,811
,802
,692
,669
,681
,699
,744
,712
,644
,673
,659
,674
,639
,633
,678
,734
,697
,641
,692
,711
,722
,709
,648
,665
,659
,642
,619
,613
,610
,588
,563
,557
,545
,563
,630
,639
,648
,687
,711
,646
,657
,682
,726
,695
,669
,668
,672
,657
,618
,641
,621
,603
,632
,727
,796
,819
,779
,766
,746
,712
,670
,621
,673
,714
,785
,737
,816
,833
,755
,653
,652
,649
,631
,605
,605
,603
,659
,710
,657
,632
,641
,670
,707
,720
,642
,600
,582
,581
,617
,838
,787
,810
,832
,806
,776
,697
,664
,664
,673
,655
,657
,687
,701
,673
,688
,708
,703
,681
,688
,676
,642
,638
,663
,690
,692
,666
,696
,699
,677
,658
,660
,663
,655
,613
,614
,583
,561
,559
,586
,579
,588
,625
,682
,709
,697
,714
,718
,690
,687
,667
,647
,613
,628
,629
,617
,635
,666
,679
,699
,696
,703
,690
,675
,676
,666
,650
,604
,592
,611
,665
,709
,686
,640
,636
,644
,645
,597
,606
,626
,659
,660
,648
,675
,696
,689
,663
,670
,687
,702
,695
