Frame#,Time,Timestamp,Perspiration
0,0,Fri Jun 29 01:14:20.044 2018,0.004497661
1,0.135,Fri Jun 29 01:14:20.179 2018,0.004497661
2,0.269,Fri Jun 29 01:14:20.313 2018,0.005358257
3,0.401,Fri Jun 29 01:14:20.445 2018,0.00535243
4,0.535,Fri Jun 29 01:14:20.579 2018,0.004850515
5,0.668,Fri Jun 29 01:14:20.712 2018,0.004865566
6,0.801,Fri Jun 29 01:14:20.845 2018,0.005716696
7,0.938,Fri Jun 29 01:14:20.982 2018,0.00559567
8,1.069,Fri Jun 29 01:14:21.113 2018,0.005017641
9,1.203,Fri Jun 29 01:14:21.247 2018,0.005228358
10,1.335,Fri Jun 29 01:14:21.379 2018,0.005036816
11,1.468,Fri Jun 29 01:14:21.512 2018,0.004282924
12,1.604,Fri Jun 29 01:14:21.648 2018,0.004737834
13,1.736,Fri Jun 29 01:14:21.780 2018,0.004611113
14,1.869,Fri Jun 29 01:14:21.913 2018,0.004909042
15,2.003,Fri Jun 29 01:14:22.047 2018,0.005118133
16,2.137,Fri Jun 29 01:14:22.181 2018,0.004156119
17,2.27,Fri Jun 29 01:14:22.314 2018,0.00539181
18,2.403,Fri Jun 29 01:14:22.447 2018,0.004586733
19,2.537,Fri Jun 29 01:14:22.581 2018,0.004710547
20,2.67,Fri Jun 29 01:14:22.714 2018,0.004473987
21,2.804,Fri Jun 29 01:14:22.848 2018,0.004262188
22,2.938,Fri Jun 29 01:14:22.982 2018,0.004758937
23,3.07,Fri Jun 29 01:14:23.114 2018,0.00545236
24,3.204,Fri Jun 29 01:14:23.248 2018,0.005306869
25,3.346,Fri Jun 29 01:14:23.390 2018,0.006606771
26,3.472,Fri Jun 29 01:14:23.516 2018,0.004733432
27,3.604,Fri Jun 29 01:14:23.648 2018,0.005012387
28,3.738,Fri Jun 29 01:14:23.782 2018,0.0048165
29,3.873,Fri Jun 29 01:14:23.917 2018,0.004928574
30,4.005,Fri Jun 29 01:14:24.049 2018,0.006190952
31,4.139,Fri Jun 29 01:14:24.183 2018,0.006336916
32,4.272,Fri Jun 29 01:14:24.316 2018,0.005801868
33,4.405,Fri Jun 29 01:14:24.449 2018,0.006836249
34,4.539,Fri Jun 29 01:14:24.583 2018,0.005402677
35,4.673,Fri Jun 29 01:14:24.717 2018,0.004869334
36,4.806,Fri Jun 29 01:14:24.850 2018,0.004084347
37,4.939,Fri Jun 29 01:14:24.983 2018,0.004849035
38,5.073,Fri Jun 29 01:14:25.117 2018,0.004059836
39,5.21,Fri Jun 29 01:14:25.254 2018,0.003530607
40,5.341,Fri Jun 29 01:14:25.385 2018,0.003379357
41,5.473,Fri Jun 29 01:14:25.517 2018,0.003066401
42,5.606,Fri Jun 29 01:14:25.650 2018,0.005200779
43,5.755,Fri Jun 29 01:14:25.799 2018,0.004043593
44,5.874,Fri Jun 29 01:14:25.918 2018,0.00521461
45,6.007,Fri Jun 29 01:14:26.051 2018,0.004729505
46,6.14,Fri Jun 29 01:14:26.184 2018,0.005055047
47,6.274,Fri Jun 29 01:14:26.318 2018,0.00498983
48,6.408,Fri Jun 29 01:14:26.452 2018,0.004351312
49,6.541,Fri Jun 29 01:14:26.585 2018,0.004658773
50,6.675,Fri Jun 29 01:14:26.719 2018,0.006136314
51,6.806,Fri Jun 29 01:14:26.850 2018,0.006420659
52,6.943,Fri Jun 29 01:14:26.987 2018,0.005903649
53,7.074,Fri Jun 29 01:14:27.118 2018,0.004753958
54,7.207,Fri Jun 29 01:14:27.251 2018,0.004697843
55,7.342,Fri Jun 29 01:14:27.386 2018,0.004456968
56,7.479,Fri Jun 29 01:14:27.523 2018,0.003812515
57,7.608,Fri Jun 29 01:14:27.652 2018,0.004674658
58,7.742,Fri Jun 29 01:14:27.786 2018,0.004427716
59,7.875,Fri Jun 29 01:14:27.919 2018,0.005266043
60,8.008,Fri Jun 29 01:14:28.052 2018,0.005027726
61,8.142,Fri Jun 29 01:14:28.186 2018,0.005051472
62,8.275,Fri Jun 29 01:14:28.319 2018,0.004895827
63,8.414,Fri Jun 29 01:14:28.458 2018,0.004963869
64,8.543,Fri Jun 29 01:14:28.587 2018,0.005180604
65,8.677,Fri Jun 29 01:14:28.721 2018,0.007080154
66,8.81,Fri Jun 29 01:14:28.854 2018,0.005749265
67,8.943,Fri Jun 29 01:14:28.987 2018,0.005747695
68,9.088,Fri Jun 29 01:14:29.132 2018,0.006722326
69,9.211,Fri Jun 29 01:14:29.255 2018,0.007089633
70,9.343,Fri Jun 29 01:14:29.387 2018,0.005521821
71,9.476,Fri Jun 29 01:14:29.520 2018,0.006860497
72,9.61,Fri Jun 29 01:14:29.654 2018,0.008331437
73,9.744,Fri Jun 29 01:14:29.788 2018,0.004685193
74,9.883,Fri Jun 29 01:14:29.927 2018,0.003879478
75,10.012,Fri Jun 29 01:14:30.056 2018,0.003308759
76,10.144,Fri Jun 29 01:14:30.188 2018,0.004422918
77,10.277,Fri Jun 29 01:14:30.321 2018,0.007545736
78,10.411,Fri Jun 29 01:14:30.455 2018,0.004460098
79,10.55,Fri Jun 29 01:14:30.594 2018,0.004761534
80,10.678,Fri Jun 29 01:14:30.722 2018,0.004337334
81,10.812,Fri Jun 29 01:14:30.856 2018,0.006204906
82,10.945,Fri Jun 29 01:14:30.989 2018,0.006624155
83,11.08,Fri Jun 29 01:14:31.124 2018,0.005726859
84,11.212,Fri Jun 29 01:14:31.256 2018,0.006236179
85,11.345,Fri Jun 29 01:14:31.389 2018,0.006076758
86,11.48,Fri Jun 29 01:14:31.524 2018,0.00677054
87,11.612,Fri Jun 29 01:14:31.656 2018,0.006841723
