1529086005.000000, 1529086005.000000, 1529086005.000000
32.000000, 32.000000, 32.000000
34,19,49
33,18,49
31,20,51
28,20,52
22,19,52
26,16,54
47,28,58
31,23,54
27,20,51
30,18,50
28,27,45
29,18,47
36,31,51
35,27,50
36,24,48
34,23,47
33,21,48
33,19,47
34,19,47
32,17,46
33,17,46
35,19,45
36,21,44
37,25,43
38,13,39
41,24,45
34,27,41
47,21,45
47,24,44
34,32,52
42,31,54
30,36,49
17,27,53
15,25,55
5,26,54
-7,21,61
-17,19,49
-38,18,43
-41,14,45
-37,14,38
-58,4,-4
-76,-3,-22
-86,-4,-29
-69,-5,-21
-51,-6,-11
-58,-5,-12
-66,-10,-13
-55,-8,-14
-55,-15,-19
-56,-20,-19
-48,-22,-11
-66,-26,-27
-64,-14,-23
-45,-21,-21
-50,-22,-25
-53,-23,-26
-51,-29,-28
-45,-27,-29
-41,-24,-25
-65,-33,-32
-52,-26,-32
-46,-25,-18
-57,-40,-25
-46,-24,-25
-48,-41,-34
-53,-31,-27
-54,-33,-35
-58,-32,-34
-44,-23,-23
-60,-25,-22
-60,-25,-14
-52,-29,-16
-49,-32,-26
-47,-33,-30
-41,-36,-37
-37,-34,-38
-35,-34,-36
-33,-33,-37
-34,-34,-36
-40,-35,-34
-37,-34,-33
-49,-33,-44
-38,-40,-41
-41,-27,-26
-44,-26,-36
-66,-38,-43
-88,-42,-46
-51,-34,-41
-57,-40,-28
-47,-13,-10
-29,-4,-10
7,5,10
80,6,76
64,3,83
-34,-4,54
-28,0,63
18,3,64
47,3,70
3,13,58
-12,7,59
33,12,60
23,18,57
14,18,54
27,20,60
39,45,14
38,8,48
16,23,64
12,10,53
18,8,54
12,16,63
13,20,66
33,14,76
31,28,65
-16,39,62
-2,27,65
-3,32,76
-3,28,71
-9,19,55
-10,2,55
-9,-7,52
-6,-14,47
-11,-13,43
-13,-20,47
-22,-17,48
-25,-11,48
-24,-8,49
-28,-6,63
-44,-5,62
-34,-8,80
-14,-15,62
2,-6,69
-8,-7,66
-9,-10,58
-16,-8,55
-17,-9,55
-23,-12,53
-23,-13,53
-29,-15,54
-28,-14,56
-26,-8,63
-21,-10,59
-16,-7,60
-29,-6,63
-16,-11,61
-13,-11,54
-34,-6,54
-28,-7,63
-24,-11,55
-24,-10,54
-19,-9,55
-31,-6,53
-29,-2,51
-26,-7,55
-25,-2,59
-19,-5,56
-20,-6,53
-22,-6,54
-25,-5,55
-20,-7,57
-23,-8,57
-25,-8,56
-29,-10,61
-26,-12,59
-23,-10,59
-22,-10,60
-25,-8,57
-24,-8,57
-24,-9,57
-25,-9,57
-25,-9,56
-26,-9,57
-25,-9,55
-25,-9,56
-25,-9,57
-25,-9,56
-26,-9,56
-26,-9,56
-26,-9,56
-26,-9,56
-26,-9,56
-27,-10,56
-26,-10,55
-27,-9,56
-27,-9,56
-26,-9,55
-26,-9,56
-25,-8,60
-28,-12,52
-27,-8,52
-29,-10,54
-28,-9,54
-24,-8,55
-27,-9,55
-28,-9,61
-24,-11,57
-30,-9,53
-30,-10,53
-27,-9,55
-27,-9,55
-29,-10,52
-28,-11,54
-30,-11,54
-29,-10,55
-28,-10,54
-30,-11,54
-29,-11,54
-30,-11,54
-29,-11,56
-21,-11,58
-26,-10,57
-27,-9,56
-27,-9,55
-27,-9,56
-27,-10,56
-26,-9,55
-28,-9,56
-27,-9,55
-27,-9,56
-27,-9,56
-27,-9,55
-27,-9,55
-27,-10,56
-26,-9,55
-27,-10,56
-27,-9,56
-27,-10,55
-27,-10,56
-26,-9,56
-27,-10,55
-26,-10,56
-27,-9,56
-28,-10,55
-27,-10,55
-27,-10,55
-27,-10,55
-27,-10,56
-27,-10,56
-27,-10,56
-29,-10,54
-28,-10,55
